eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
2-s2.0-84988625319,10.1016/j.landusepol.2016.09.017,S0264837716300941,,"Mapping alternatives for public policy decision making related to human exposures from air pollution sources in the Federal District, Brazil",ar,Article,Requia W.J.,,McMaster University,Hamilton,Canada,,,,,2016-12-31,31 December 2016,Land Use Policy,02648377,14500,,Journal,59,,,375-385,,,21,0,,,,,
2-s2.0-84986882872,10.1016/j.landusepol.2016.09.002,S0264837716304033,,"Network analysis to support environmental resources management. A case study in the Cerrado, Brazil",ar,Article,Santopuoli G.,,Università degli Studi del Molise,Campobasso,Italy,,,,,2016-12-31,31 December 2016,Land Use Policy,02648377,14500,,Journal,59,,,217-226,,,3,0,,,,,
2-s2.0-85076056631,,,,Beyond independence and accountability: Balancing judicial regulation in Brazil,ch,Book Chapter,de Santa Cruz Oliveira M.A.J.,,,,,,,,,2016-12-30,30 December 2016,Regulating Judges Beyond Independence and Accountability,,21100937506,,Book,,,,55-75,,,0,0,,,,,
2-s2.0-85047289961,10.14237/ebl.7.1.2016.861,,,Plurality in ethnobiology: A look towards 2017,ed,Editorial,Welch J.R.,,Fundacao Oswaldo Cruz,Rio de Janeiro,Brazil,,,,,2016-12-30,30 December 2016,Ethnobiology Letters,,21100232418,21598126,Journal,7,1,,106,,,0,1,all publisherfullgold repository repositoryam,All Open Access Gold Green,,,
2-s2.0-85008475964,10.1021/acs.jcim.6b00355,,28024405,Boosting Docking-Based Virtual Screening with Deep Learning,ar,Article,Pereira J.C.,,Fundacao Oswaldo Cruz,Rio de Janeiro,Brazil,,,,,2016-12-27,27 December 2016,Journal of Chemical Information and Modeling,15499596,130080,1549960X,Journal,56,12,,2495-2506,,,296,2,all repository repositoryam,All Open Access Green,,,
2-s2.0-85071611282,10.14786/flr.v4i5.239,,,Psychometric properties of the epistemological development in teaching learning questionnaire (Edtlq): An inventory to measure higher order epistemological development,ar,Article,Kjellström S.,,Jönköping University,Jonkoping,Sweden,,,,,2016-12-19,19 December 2016,Frontline Learning Research,,21100899437,22953159,Journal,4,5,,1-33,,,3,1,all publisherfullgold repository repositoryam,All Open Access Gold Green,,,
2-s2.0-85020373030,10.4324/9781315544069,,,Are the multiple social-ecological initiatives the sign of a political and cultural shift?,ch,Book Chapter,Léna P.,,Museum National d'Histoire Naturelle,Paris,France,,,,,2016-12-19,19 December 2016,Brazil in the Anthropocene Conflicts Between Predatory Development and Environmental Policies,,21100817971,,Book,,,,350-353,,,0,0,,,,,
2-s2.0-85020371725,10.4324/9781315544069,,,Collective forest reserves in agrarian reform settlements: Measures to prevent a noncommons tragedy in the Brazilian amazon,ch,Book Chapter,May P.,,Universidade Federal Rural do Rio de Janeiro,Seropedica,Brazil,,,,,2016-12-19,19 December 2016,Brazil in the Anthropocene Conflicts Between Predatory Development and Environmental Policies,,21100817971,,Book,,,,327-349,,,2,0,,,,,
2-s2.0-85020367943,10.4324/9781315544069,,,Brazil in the history of the anthropocene,ch,Book Chapter,Pádua J.A.,,Universidade Federal do Rio de Janeiro,Rio de Janeiro,Brazil,,,,,2016-12-19,19 December 2016,Brazil in the Anthropocene Conflicts Between Predatory Development and Environmental Policies,,21100817971,,Book,,,,19-40,,,12,0,,,,,
2-s2.0-85020366053,10.4324/9781315544069,,,Environmental policy and governance in Brazil: Challenges and prospects,ch,Book Chapter,de Moura A.M.M.,,Applied Economics Research Institute (IPEA),,Brazil,,,,,2016-12-19,19 December 2016,Brazil in the Anthropocene Conflicts Between Predatory Development and Environmental Policies,,21100817971,,Book,,,,305-326,,,1,0,,,,,
2-s2.0-85020363080,10.4324/9781315544069,,,"Markets or the Commons? The role of indigenous peoples, traditional communities and sectors of the peasantry in the environmental crisis",ch,Book Chapter,Leroy J.P.,,FASE - Federation of Organizations for Social and Educational Assistance,,Brazil,,,,,2016-12-19,19 December 2016,Brazil in the Anthropocene Conflicts Between Predatory Development and Environmental Policies,,21100817971,,Book,,,,103-122,,,2,0,,,,,
2-s2.0-85020360567,10.4324/9781315544069,,,The Amazon before the Brazilian environmental issue,ch,Book Chapter,Loureiro V.R.,,Universidade Federal do Pará,Belem,Brazil,,,,,2016-12-19,19 December 2016,Brazil in the Anthropocene Conflicts Between Predatory Development and Environmental Policies,,21100817971,,Book,,,,62-81,,,0,0,,,,,
2-s2.0-85020359866,10.4324/9781315544069,,,Financing sustainability: Where has all the money gone?,ch,Book Chapter,Dowbor L.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2016-12-19,19 December 2016,Brazil in the Anthropocene Conflicts Between Predatory Development and Environmental Policies,,21100817971,,Book,,,,269-291,,,1,0,,,,,
2-s2.0-85020357007,10.4324/9781315544069,,,Planned disinformation: The example of the Belo Monte Dam as a source of greenhouse gases,ch,Book Chapter,Fearnside P.M.,,National Institute for Research in Amazonia (INPA-Manaus),,Brazil,,,,,2016-12-19,19 December 2016,Brazil in the Anthropocene Conflicts Between Predatory Development and Environmental Policies,,21100817971,,Book,,,,125-142,,,6,0,,,,,
2-s2.0-85020354489,10.4324/9781315544069,,,Anthropocene in Brazil: An inquiry into development obsession and policy limits,ed,Editorial,Léna P.,,Museum National d'Histoire Naturelle,Paris,France,,,,,2016-12-19,19 December 2016,Brazil in the Anthropocene Conflicts Between Predatory Development and Environmental Policies,,21100817971,,Book,,,,1-15,,,2,0,,,,,
2-s2.0-85020349410,10.4324/9781315544069,,,"Deregulation, relocation and environmental conflict: Considerations on the control of social demands in contemporary Brazil",ch,Book Chapter,Acselrad H.,,Universidade Federal do Rio de Janeiro,Rio de Janeiro,Brazil,,,,,2016-12-19,19 December 2016,Brazil in the Anthropocene Conflicts Between Predatory Development and Environmental Policies,,21100817971,,Book,,,,82-102,,,1,0,,,,,
2-s2.0-85020348151,10.4324/9781315544069,,,Shaping up Brazil's long-term development considering climate change impacts,ch,Book Chapter,Margulis S.,,Brazilian Institute on Applied Economics,,Brazil,,,,,2016-12-19,19 December 2016,Brazil in the Anthropocene Conflicts Between Predatory Development and Environmental Policies,,21100817971,,Book,,,,220-241,,,1,0,,,,,
2-s2.0-85020346240,10.4324/9781315544069,,,"Population, development and environmental degradation in Brazil",ch,Book Chapter,Alves J.E.D.,,National School of Statistical Sciences (ENCE),,Brazil,,,,,2016-12-19,19 December 2016,Brazil in the Anthropocene Conflicts Between Predatory Development and Environmental Policies,,21100817971,,Book,,,,41-61,,,0,0,,,,,
2-s2.0-85020346140,10.4324/9781315544069,,,From environmental information to precaution in the face of environmental risks: An analysis of Brazil's national policy on climate change and rulings by higher courts,ch,Book Chapter,Machado C.J.S.,,Fundacao Oswaldo Cruz,Rio de Janeiro,Brazil,,,,,2016-12-19,19 December 2016,Brazil in the Anthropocene Conflicts Between Predatory Development and Environmental Policies,,21100817971,,Book,,,,202-219,,,0,0,,,,,
2-s2.0-85020340168,10.4324/9781315544069,,,From co-leader to loner: Brazilian wavering positions in climate change negotiations,ch,Book Chapter,Basso L.,,Universidade de Brasília,Brasília,Brazil,,,,,2016-12-19,19 December 2016,Brazil in the Anthropocene Conflicts Between Predatory Development and Environmental Policies,,21100817971,,Book,,,,177-201,,,2,0,,,,,
2-s2.0-85020339664,10.4324/9781315544069,,,Climate change and the integration of public policies,ch,Book Chapter,Bursztyn M.,,Universidade de Brasília,Brasília,Brazil,,,,,2016-12-19,19 December 2016,Brazil in the Anthropocene Conflicts Between Predatory Development and Environmental Policies,,21100817971,,Book,,,,292-304,,,2,0,,,,,
2-s2.0-85020335092,10.4324/9781315544069,,,Brazil in the Anthropocene: Conflicts between predatory development and environmental policies,bk,Book,Issberner L.R.,,Universidade Federal do Rio de Janeiro,Rio de Janeiro,Brazil,,,,,2016-12-19,19 December 2016,Brazil in the Anthropocene Conflicts Between Predatory Development and Environmental Policies,,21100817971,,Book,,,,1-368,,,6,0,,,,,
2-s2.0-85020333798,10.4324/9781315544069,,,Pathways to a low carbon economy in Brazil,ch,Book Chapter,La Rovere E.,,Universidade Federal do Rio de Janeiro,Rio de Janeiro,Brazil,,,,,2016-12-19,19 December 2016,Brazil in the Anthropocene Conflicts Between Predatory Development and Environmental Policies,,21100817971,,Book,,,,242-266,,,2,0,,,,,
2-s2.0-85020332400,10.4324/9781315544069,,,"Biosafety regulations, practices and consequences in Brazil: Who wants to hide the problems?",ch,Book Chapter,Melgarejo L.,,Brazilian Association of Agroecology (ABA),,Brazil,,,,,2016-12-19,19 December 2016,Brazil in the Anthropocene Conflicts Between Predatory Development and Environmental Policies,,21100817971,,Book,,,,143-158,,,5,0,,,,,
2-s2.0-85009290252,10.14507/epaa.24.2515,,,Educational process for people with autism spectrum disorder from the analysis of scientific production available in SciELO - Brazil (2005-2015),ar,Article,Do Nascimento F.F.,,Universidade do Estado do Rio de Janeiro,Rio de Janeiro,Brazil,,,,,2016-12-19,19 December 2016,Education Policy Analysis Archives,,14193,10682341,Journal,24,,125,,,,4,1,all publisherfullgold repository repositoryam,All Open Access Gold Green,,,
2-s2.0-85009241585,10.14507/epaa.24.2561,,,Books of occurrences: Violence and indiscipline in state managed schools,ar,Article,Vóvio C.L.,,Universidade Federal de São Paulo,Sao Paulo,Brazil,,,,,2016-12-19,19 December 2016,Education Policy Analysis Archives,,14193,10682341,Journal,24,,126,,,,1,1,all publisherfullgold repository repositoryam,All Open Access Gold Green,,,
2-s2.0-85007294046,10.1016/j.landusepol.2016.07.021,S0264837716307359,,"Drivers of land change: Human-environment interactions and the Atlantic forest transition in the Paraíba Valley, Brazil",ar,Article,Silva R.F.B.d.,,Universidade Estadual de Campinas,Campinas,Brazil,,,,,2016-12-15,15 December 2016,Land Use Policy,02648377,14500,,Journal,58,,,133-144,,,81,0,,,,,
2-s2.0-84982129758,10.1016/j.landusepol.2016.08.010,S0264837715300508,,ZEIS maps: Comparing areas to be earmarked exclusively for social housing in São Paulo city,ar,Article,Ribeiro S.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2016-12-15,15 December 2016,Land Use Policy,02648377,14500,,Journal,58,,,445-455,,,11,0,,,,,
2-s2.0-84979082307,10.1016/j.landusepol.2016.06.033,S0264837716306470,,Climate vulnerability and contrasting climate perceptions as an element for the development of community adaptation strategies: Case studies in Southern Brazil,ar,Article,Bonatti M.,,Leibniz-Zentrum für Agrarlandschaftsforschung (ZALF) e. V.,Muncheberg,Germany,,,,,2016-12-15,15 December 2016,Land Use Policy,02648377,14500,,Journal,58,,,114-122,,,24,0,,,,,
2-s2.0-85005953138,10.1021/acs.jchemed.6b00300,,,Box-and-Whisker Plots Applied to Food Chemistry,ar,Article,V Ferreira J.E.,,"Amazon.com, Inc.",Seattle,United States,,,,,2016-12-13,13 December 2016,Journal of Chemical Education,00219584,24169,19381328,Journal,93,12,,2026-2032,,,19,0,,,,,
2-s2.0-85005942654,10.1021/acs.jchemed.6b00162,,,Promoting Inclusive Chemistry Teaching by Developing an Accessible Thermometer for Students with Visual Disabilities,ar,Article,Vitoriano F.A.,,Universidade Federal de Minas Gerais,Belo Horizonte,Brazil,,,,,2016-12-13,13 December 2016,Journal of Chemical Education,00219584,24169,19381328,Journal,93,12,,2046-2051,,,14,0,,,,,
2-s2.0-85066072956,10.17169/langsci.b108.296,,,Investigating cognitive effort in post-editing: A relevance-theoretical approach,ch,Book Chapter,Alves F.,,Universidade Federal de Minas Gerais,Belo Horizonte,Brazil,,,,,2016-12-12,12 December 2016,Eyetracking and Applied Linguistics,,21101237117,,Book,,,,109-141,,,16,0,,,,,
2-s2.0-85016359610,10.4018/978-1-5225-1856-3.ch003,,,The process of acculturation and transition for adulthood in young Brazilian soccer players in a digital age,ch,Book Chapter,Faggiani F.,,Pontifícia Universidade Católica do Rio Grande do Sul,Porto Alegre,Brazil,,,,,2016-12-12,12 December 2016,Identity Sexuality and Relationships Among Emerging Adults in the Digital Age,,21100803437,,Book,,,,27-39,,,1,0,,,,,
2-s2.0-85014995094,10.3726/978-3-653-06685-2,,,Stress shift across empty categories in Brazilian Portuguese: Experimental results,ch,Book Chapter,Santos R.S.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2016-12-09,9 December 2016,Phonology Its Faces and Interfaces,,21100800672,,Book,2,,,219-239,,,0,0,,,,,
2-s2.0-85010403518,10.1109/CISPEE.2016.7777728,,,Portuguese and Brazilian students perceptions regarding the flow of knowledge in their courses: Two different realities?,cp,Conference Paper,Leão C.P.,,Escola de Engenharia da Universidade do Minho,Guimaraes,Portugal,,,,,2016-12-07,7 December 2016,Cispee 2016 2nd International Conference of the Portuguese Society for Engineering Education Proceedings,,21100792756,,Conference Proceeding,,,7777728,,,,2,0,,,,,
2-s2.0-85010369433,10.1109/CISPEE.2016.7777722,,,Spreading remote lab usage: A system - A community - A Federation,cp,Conference Paper,Alves G.R.,,Instituto Politécnico do Porto,Porto,Portugal,,,,,2016-12-07,7 December 2016,Cispee 2016 2nd International Conference of the Portuguese Society for Engineering Education Proceedings,,21100792756,,Conference Proceeding,,,7777722,,,,39,2,all,All Open Access,,,
2-s2.0-85002273495,10.1186/s12960-016-0169-9,,27923402,Physicians' job satisfaction and motivation in a public academic hospital,ar,Article,de Oliveira Vasconcelos Filho P.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2016-12-07,7 December 2016,Human Resources for Health,,14026,14784491,Journal,14,1,75,,,,44,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-85109232460,,,,"""The Priest Obviously Doesn’t Know That I’m Gay”: The Religious and Spiritual Journeys of Latino Gay Men",ch,Book Chapter,Garcia D.I.,,University of Illinois at Chicago;Universidad de Puerto Rico,Chicago;San Juan,United States;Puerto Rico,,,,,2016-12-05,5 December 2016,Religion and Lgbtq Sexualities Critical Essays,,21101051426,,Book,,,,143-168,,,0,0,,,,,
