eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
2-s2.0-85012903355,10.1080/23311916.2016.1236654,,,Stochastic stability for a model representing the intake manifold pressure of an automotive engine,ar,Article,Vargas A.,,Universidade Tecnológica Federal do Paraná,Curitiba,Brazil,,,,,2016-12-31,31 December 2016,Cogent Engineering,,21100466404,23311916,Journal,3,1,1236654,,,,0,1,all publisherfullgold,All Open Access Gold,,,
2-s2.0-85012900030,10.1080/23311916.2016.1263027,,,Safety analysis of a railway car under the periodic excitation from the track,ar,Article,Santos G.,,Universidade Federal do Espírito Santo,Vitoria,Brazil,,,,,2016-12-31,31 December 2016,Cogent Engineering,,21100466404,23311916,Journal,3,1,1263027,,,,5,1,all publisherfullgold,All Open Access Gold,,,
2-s2.0-85010216535,10.1109/HUMANOIDS.2016.7803294,,,Design strategy for robotic spines of Androids with a natural postural appearance,cp,Conference Paper,Ramalho A.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2016-12-30,30 December 2016,IEEE Ras International Conference on Humanoid Robots,21640572,21100197357,21640580,Conference Proceeding,,,7803294,312-317,,,4,0,,,,,
2-s2.0-85007499591,10.1186/s12938-016-0290-y,,28038673,Feature visualization and classification for the discrimination between individuals with Parkinson's disease under levodopa and DBS treatments,ar,Article,Machado A.R.P.,,Universidade Federal de Uberlândia,Uberlandia,Brazil,,,,,2016-12-30,30 December 2016,Biomedical Engineering Online,,28586,1475925X,Journal,15,1,169,,,,17,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-84995466929,10.1002/fld.4254,,,A higher resolution edge-based finite volume method for the simulation of the oil–water displacement in heterogeneous and anisotropic porous media using a modified IMPES method,ar,Article,da Silva R.S.,,Universidade Federal de Pernambuco,Recife,Brazil,,,,,2016-12-30,30 December 2016,International Journal for Numerical Methods in Fluids,02712091,18534,10970363,Journal,82,12,,953-978,,,11,0,,,,,
2-s2.0-84985916560,10.1016/j.eswa.2016.08.070,S0957417416304687,,Texture analysis of masses malignant in mammograms images using a combined approach of diversity index and local binary patterns distribution,ar,Article,da Rocha S.V.,,Universidade Federal do Maranhão,Sao Luis,Brazil,,,,,2016-12-30,30 December 2016,Expert Systems with Applications,09574174,24201,,Journal,66,,,7-19,,,24,0,,,,,
2-s2.0-85005921760,10.1039/c6ay01762b,,,Optimization and validation of an environmentally friendly method for zinc determination in new and used lubricating oil samples,ar,Article,Mota M.F.B.,,Universidade Federal de Minas Gerais;Instituto Federal do Espírito Santo,Belo Horizonte;Vitoria,Brazil;Brazil,,,,,2016-12-28,28 December 2016,Analytical Methods,17599660,19700175229,17599679,Journal,8,48,,8435-8442,,,6,0,,,,,
2-s2.0-85005915325,10.1039/c6ay02725c,,,An amperometric FIA system with carrier recycling: an environmentally friendly approach for atenolol determination in pharmaceutical formulations,ar,Article,Franco M.,,Universidade Federal de Uberlândia,Uberlandia,Brazil,,,,,2016-12-28,28 December 2016,Analytical Methods,17599660,19700175229,17599679,Journal,8,48,,8420-8426,,,12,0,,,,,
2-s2.0-85005790433,10.1039/c6ay02896a,,,Classification of individual cotton seeds with respect to variety using near-infrared hyperspectral imaging,ar,Article,Carreiro Soares S.F.,,Universidade Federal da Paraíba,Joao Pessoa,Brazil,,,,,2016-12-28,28 December 2016,Analytical Methods,17599660,19700175229,17599679,Journal,8,48,,8498-8505,,,34,0,,,,,
2-s2.0-85014801860,10.1002/9781119160588.ch8,,,Application of chromatograpic methods for identififi cation of biogenic amines in foods of animal origin,ch,Book Chapter,Lázaro de La Torre C.A.,,Universidade Federal Fluminense;Universidad Nacional Mayor de San Marcos,Niteroi;Lima,Brazil;Peru,,,,,2016-12-27,27 December 2016,Food Safety Innovative Analytical Tools for Safety Assessment,,21100800357,,Book,,,,271-303,,,0,0,,,,,
