eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
2-s2.0-85042651374,10.1007/978-981-10-4726-8_9,,,Nucleic acid-based aptasensors for cancer diagnostics: An insight into immobilisation strategies,ch,Book Chapter,Jolly P.,,"University of Bath, Department of Electronic & Electrical Engineering",Bath,United Kingdom,,,,,2017-12-30,30 December 2017,Next Generation Point of Care Biomedical Sensors Technologies for Cancer Diagnosis,,21100853748,,Book,,,,205-231,,,3,0,,,,,
2-s2.0-85040126994,10.1515/hukin-2017-0094,,,Multivariate Profiles of Selected Versus non-Selected Elite Youth Brazilian Soccer Players,ar,Article,Aquino R.,,Universidade de São Paulo;Universidade do Porto,Sao Paulo;Porto,Brazil;Portugal,,,,,2017-12-28,28 December 2017,Journal of Human Kinetics,16405544,15000154801,18997562,Journal,60,1,,113-121,,,29,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-85040119670,10.1515/hukin-2017-0111,,,Performance Changes of Elite Paralympic Judo Athletes during a Paralympic Games Cycle: A Case Study with the Brazilian National Team,ar,Article,Loturco I.,,NAR - Nucleus of High Performance in Sport,Santo-Amaro-Sao-Paulo,Brazil,,,,,2017-12-28,28 December 2017,Journal of Human Kinetics,16405544,15000154801,18997562,Journal,60,1,,217-224,,,12,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-85045196992,10.4324/9781315672779,,,Brazil,ch,Book Chapter,de Sá T.H.,,Organisation Mondiale de la Santé,Geneva,Switzerland,,,,,2017-12-22,22 December 2017,Routledge Handbook of Physical Activity Policy and Practice,,21100857097,,Book,,,,505-516,,,0,0,,,,,
2-s2.0-85038943451,10.1186/s12966-017-0632-6,,29273044,A randomized controlled trial of exercise during pregnancy on maternal and neonatal outcomes: Results from the PAMELA study,ar,Article,da Silva S.G.,,UNC Gillings School of Global Public Health;Universidade Federal de Pelotas,Chapel Hill;Pelotas,United States;Brazil,,,,,2017-12-22,22 December 2017,International Journal of Behavioral Nutrition and Physical Activity,,14875,14795868,Journal,14,1,175,,,,77,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-85169229134,10.1007/978-3-319-65888-9_19,,,Patient-centered outcomes,ch,Book Chapter,Furlanetto K.C.,,Universidade Estadual de Londrina,Londrina,Brazil,,,,,2017-12-21,21 December 2017,Textbook of Pulmonary Rehabilitation,,21101174322,,Book,,,,253-272,,,1,0,,,,,
2-s2.0-85169228579,10.1007/978-3-319-65888-9,,,Textbook of pulmonary rehabilitation,bk,Book,Clini E.,,Azienda Ospedaliero - Universitaria di Modena,Modena,Italy,,,,,2017-12-21,21 December 2017,Textbook of Pulmonary Rehabilitation,,21101174322,,Book,,,,1-392,,,20,0,,,,,
2-s2.0-85169227451,10.1007/978-3-319-65888-9_29,,,Conclusions: Perspectives in pulmonary rehabilitation,ch,Book Chapter,Clini E.,,Azienda Ospedaliero - Universitaria di Modena,Modena,Italy,,,,,2017-12-21,21 December 2017,Textbook of Pulmonary Rehabilitation,,21101174322,,Book,,,,391-392,,,0,0,,,,,
2-s2.0-85038952479,10.1186/s13102-017-0088-7,,,Anthropometric multicompartmental model to predict body composition In Brazilian girls,ar,Article,Machado D.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2017-12-21,21 December 2017,BMC Sports Science Medicine and Rehabilitation,,21100397361,20521847,Journal,9,1,23,,,,10,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-85042333107,10.1515/humo-2017-0044,,,Comparison of network processes between successful and unsuccessful offensive sequences in elite soccer,ar,Article,Peixoto D.,,Instituto Politécnico de Viana do Castelo,Viana do Castelo,Portugal,,,,,2017-12-20,20 December 2017,Human Movement,17323991,4800156304,18991955,Journal,18,5,,48-54,,,14,1,all publisherfullgold,All Open Access Gold,,,
