eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
2-s2.0-85063594477,10.1525/cse.2017.000471,,,Thermoelectric power plant for compensation of hydrological cycle change: Environmental impacts in Brazil,ar,Article,Rosa Mendes L.F.,,"Instituto Federal de Educação, Ciência e Tecnologia Fluminense – IFFluminense",Campos dos Goitacazes,Brazil,,,,,2017-12-31,31 December 2017,Case Studies in the Environment,,21101042191,24739510,Journal,1,1,,,,,13,0,,,,,
2-s2.0-85026760653,10.1016/j.scitotenv.2017.07.266,S0048969717319873,28787795,Multivariate and integrative approach to analyze multiple biomarkers in ecotoxicology: A field study in Neotropical region,ar,Article,Ghisi N.C.,,Universidade Estadual de Maringá;Universidade Tecnológica Federal do Paraná,Maringa;Curitiba,Brazil;Brazil,,,,,2017-12-31,31 December 2017,Science of the Total Environment,00489697,25349,18791026,Journal,609,,,1208-1218,,,30,0,,,,,
2-s2.0-85026662724,10.1016/j.scitotenv.2017.07.159,S0048969717318624,28787780,Taxonomic and functional patterns across soil microbial communities of global biomes,ar,Article,Noronha M.F.,,Universidade Estadual de Campinas,Campinas,Brazil,,,,,2017-12-31,31 December 2017,Science of the Total Environment,00489697,25349,18791026,Journal,609,,,1064-1074,,,38,1,all publisherfree2read,All Open Access Bronze,,,
2-s2.0-85026476600,10.1016/j.scitotenv.2017.07.194,S0048969717318971,28768213,Fractal dimension of large aggregates under different flocculation conditions,ar,Article,Moruzzi R.B.,,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Sao Paulo,Brazil,,,,,2017-12-31,31 December 2017,Science of the Total Environment,00489697,25349,18791026,Journal,609,,,807-814,,,72,2,all repository repositoryvor repositoryam,All Open Access Green,,,
2-s2.0-85026429585,10.1016/j.scitotenv.2017.07.045,S0048969717317485,28764138,Coating carbon nanotubes with humic acid using an eco-friendly mechanochemical method: Application for Cu(II) ions removal from water and aquatic ecotoxicity,ar,Article,Côa F.,,Agência Paulista de Tecnologia dos Agronegócios;Laboratório Nacional de Nanotecnologia,Sao Paulo;Campinas,Brazil;Brazil,,,,,2017-12-31,31 December 2017,Science of the Total Environment,00489697,25349,18791026,Journal,607-608,,,1479-1486,,,34,0,,,,,
2-s2.0-85026203736,10.1016/j.scitotenv.2017.07.145,S004896971731848X,28755597,A 13-year study of dissolved organic carbon in rainwater of an agro-industrial region of São Paulo state (Brazil) heavily impacted by biomass burning,ar,Article,Godoy-Silva D.,,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Sao Paulo,Brazil,,,,,2017-12-31,31 December 2017,Science of the Total Environment,00489697,25349,18791026,Journal,609,,,476-483,,,39,2,all repository repositoryvor,All Open Access Green,,,
2-s2.0-85025075914,10.1016/j.scitotenv.2017.07.127,S0048969717318302,28743008,Wastewater contamination in Antarctic melt-water streams evidenced by virological and organic molecular markers,ar,Article,Tort L.F.L.,,Universidad de la Republica,Montevideo,Uruguay,,,,,2017-12-31,31 December 2017,Science of the Total Environment,00489697,25349,18791026,Journal,609,,,225-231,,,11,0,,,,,
2-s2.0-85021973727,10.1016/j.scitotenv.2017.06.162,S0048969717315802,28692900,Arsenic enrichment in sediment on the eastern continental shelf of Brazil,ar,Article,Cagnin R.C.,,Universidade Federal do Espírito Santo,Vitoria,Brazil,,,,,2017-12-31,31 December 2017,Science of the Total Environment,00489697,25349,18791026,Journal,607-608,,,304-316,,,58,0,,,,,
2-s2.0-85076036917,,,,Brazil's energy outlook,ch,Book Chapter,Tolmasquim M.T.,,Universidade Federal do Rio de Janeiro,Rio de Janeiro,Brazil,,,,,2017-12-29,29 December 2017,Handbook on the Geographies of Energy,,21100937463,,Book,,,,313-324,,,0,0,,,,,
2-s2.0-85073006038,,,,Climate policy at the sub-national level,ch,Book Chapter,Galarraga I.,,BC3 Basque Centre for Climate Change,Leioa,Spain,,,,,2017-12-29,29 December 2017,Trends in Climate Change Legislation,,21100936498,,Book,,,,143-174,,,10,0,,,,,
