eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
2-s2.0-85078950931,10.1007/s41547-017-0007-y,,,Acceptance and efficiency of anesthesia by photobiomodulation therapy during conventional cavity preparation in permanent teeth: a pilot randomized crossover clinical study,ar,Article,Efthymiou A.,,Rheinisch-Westfälische Technische Hochschule Aachen,Aachen,Germany,,,,,2017-12-01,December 2017,Lasers in Dental Science,,21101080461,23672587,Journal,1,2-4,,65-71,,,7,0,,,,,
2-s2.0-85075876161,10.1007/s41547-017-0011-2,,,Enterococcus faecium and Enterococcus faecalis in endodontic infections: antibiotic resistance profile and susceptibility to photodynamic therapy,ar,Article,Prado A.C.C.,,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Sao Paulo,Brazil,,,,,2017-12-01,December 2017,Lasers in Dental Science,,21101080461,23672587,Journal,1,2-4,,91-99,,,4,0,,,,,
2-s2.0-85055728649,10.5125/jkaoms.2017.43.S1.S14,,,Squamous cell carcinoma from oral lichen planus: a case report of a lesion with 28 years of evolution,ar,Article,da Silva Silveira W.,,Universidade de Passo Fundo,Passo Fundo,Brazil,,,,,2017-12-01,1 December 2017,Journal of the Korean Association of Oral and Maxillofacial Surgeons,22347550,21100857390,22345930,Journal,43,,,S14-S18,,,1,1,all publisherfullgold repository repositoryvor repositoryam,All Open Access Gold Green,,,
2-s2.0-85051818796,10.1097/ID.0000000000000694,,29095789,Impact of inorganic xenograft on bone healing and osseointegration: An experimental study in rabbits,ar,Article,Munhoz E.A.,,Universidade Federal de Santa Catarina,Florianopolis,Brazil,,,,,2017-12-01,December 2017,Implant Dentistry,10566163,25571,,Journal,26,6,,875-881,,,3,0,,,,,
2-s2.0-85051802059,10.1097/ID.0000000000000654,,28984664,Effect of 2 different drilling speeds on the osseointegration of implants placed with flapless guided surgery: A study in rabbits,ar,Article,Barrio R.A.L.D.,,Universidade de Fortaleza,Fortaleza,Brazil,,,,,2017-12-01,December 2017,Implant Dentistry,10566163,25571,,Journal,26,6,,882-887,,,8,0,,,,,
2-s2.0-85051732324,10.1097/ID.0000000000000669,,29095784,Use of bone allograft with or without bone marrow aspirate concentrate in appositional reconstructions: A tomographic and histomorphometric study,ar,Article,Corrêa S.,,Faculdade São Leopoldo Mandic,Campinas,Brazil,,,,,2017-12-01,December 2017,Implant Dentistry,10566163,25571,,Journal,26,6,,915-921,,,15,1,all publisherfree2read,All Open Access Bronze,,,
2-s2.0-85050244031,10.1186/s40563-017-0090-z,,,"Editorial TS: Papers from the 3rd Luso-Brazilian conference on adhesion and adhesives (CLBA2016), Rio de Janeiro, Brazil, 25–27 January 2016",ed,Editorial,da Silva L.,,Universidade do Porto,Porto,Portugal,,,,,2017-12-01,1 December 2017,Applied Adhesion Science,,21100794827,21964351,Journal,5,1,12,,,,0,1,all publisherhybridgold,All Open Access Hybrid Gold,,,
2-s2.0-85050234903,10.1186/s40563-017-0096-6,,,Post-etching cleaning influences the resin shear bond strength to CAD/CAM lithium-disilicate ceramics,ar,Article,Bruzi G.,,Universidade Federal de Alfenas;St. Figueira da foz 44. Aldeia de Sagres,Alfenas;Lavras,Brazil;Brazil,,,,,2017-12-01,1 December 2017,Applied Adhesion Science,,21100794827,21964351,Journal,5,1,17,,,,18,1,all publisherhybridgold,All Open Access Hybrid Gold,,,
2-s2.0-85050191325,10.1186/s40563-017-0091-y,,,Editorial: 52nd annual meeting of the Brazilian Dental Materials Group,ed,Editorial,Moraes R.,,Universidade Federal de Pelotas,Pelotas,Brazil,,,,,2017-12-01,1 December 2017,Applied Adhesion Science,,21100794827,21964351,Journal,5,1,11,,,,0,1,all publisherhybridgold,All Open Access Hybrid Gold,,,
2-s2.0-85047011436,10.5005/jp-journals-10024-2200,,29208799,An alternative approach for space opening in a bilateral maxillary lateral incisor agenesis patient using miniplates,ar,Article,Meros G.,,Faculdade São Leopoldo Mandic,Campinas,Brazil,,,,,2017-12-01,1 December 2017,Journal of Contemporary Dental Practice,,25682,15263711,Journal,18,12,,1198-1205,,,2,1,all publisherfree2read,All Open Access Bronze,,,
2-s2.0-85046999131,10.5005/jp-journals-10024-2187,,29208786,Evaluation of short and regular implants after prosthesis placement in the mandible: A nonrandomized controlled clinical trial,ar,Article,de Molon R.S.,,"Universidade Estadual Paulista ""Júlio de Mesquita Filho"";Radboud University Medical Center",Sao Paulo;Nijmegen,Brazil;Netherlands,,,,,2017-12-01,1 December 2017,Journal of Contemporary Dental Practice,,25682,15263711,Journal,18,12,,1122-1129,,,5,2,all publisherfree2read,All Open Access Bronze,,,
2-s2.0-85046994054,10.5005/jp-journals-10024-2184,,29208783,Clinical time required and internal adaptation in cavities restored with bulk-fill composites,ar,Article,Vianna-de-Pinho M.,,Universidade Federal Fluminense;Universidade Salgado de Oliveira,Niteroi;Sao Goncalo,Brazil;Brazil,,,,,2017-12-01,1 December 2017,Journal of Contemporary Dental Practice,,25682,15263711,Journal,18,12,,1107-1111,,,16,1,all publisherfree2read,All Open Access Bronze,,,
2-s2.0-85045127412,10.1097/ID.0000000000000655,,28885317,Ridge preservation after maxillary third molar extraction using 30% porosity PLGA/HA/β-TCP scaffolds with and without simvastatin: A pilot randomized controlled clinical trial,ar,Article,Oliveira M.N.,,Universidade Federal de Santa Catarina,Florianopolis,Brazil,,,,,2017-12-01,December 2017,Implant Dentistry,10566163,25571,,Journal,26,6,,832-840,,,25,0,,,,,
2-s2.0-85040089865,10.17126/joralres.2017.092,,,Antifungal activity of the essential oil of cymbopogon citratus (DC) stapf. An in vitro study,ar,Article,Da Silva N.B.,,Universidade Estadual da Paraiba,Campina Grande,Brazil,,,,,2017-12-01,December 2017,Journal of Oral Research,07192479,21100778010,07192479,Journal,6,12,,319-323,,,3,1,all publisherfullgold,All Open Access Gold,,,
2-s2.0-85040084898,10.17126/joralres.2017.091,,,Temporary restorative treatment in children and adolescents with amelogenesis imperfecta: Scoping review,re,Review,Cisneros C.,,Pontificia Universidad Javeriana,Bogota,Colombia,,,,,2017-12-01,December 2017,Journal of Oral Research,07192479,21100778010,07192479,Journal,6,12,,324-330,,,0,1,all publisherfullgold repository repositoryam,All Open Access Gold Green,,,
2-s2.0-85040060933,10.1093/ejo/cjx020,,28371848,Negative effect of malocclusion on the emotional and social well-being of Brazilian adolescents: A population-based study,ar,Article,Bittencourt J.M.,,Universidade Federal de Minas Gerais,Belo Horizonte,Brazil,,,,,2017-12-01,1 December 2017,European Journal of Orthodontics,01415387,25026,14602210,Journal,39,6,,628-633,,,39,1,all publisherfree2read,All Open Access Bronze,,,
2-s2.0-85037608429,10.1007/s40368-017-0312-x,,29075962,The prevalence of sleep bruxism and associated factors in children: a report by parents,ar,Article,Clementino M.A.,,Universidade Estadual da Paraiba,Campina Grande,Brazil,,,,,2017-12-01,1 December 2017,European Archives of Paediatric Dentistry,18186300,5800179585,19969805,Journal,18,6,,399-404,,,25,0,,,,,
2-s2.0-85037607457,10.1007/s40368-017-0316-6,,29086346,Partial caries removal increases the survival of permanent tooth: a 14-year case report,ar,Article,Imparato J.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2017-12-01,1 December 2017,European Archives of Paediatric Dentistry,18186300,5800179585,19969805,Journal,18,6,,423-426,,,3,0,,,,,
2-s2.0-85037354955,10.1186/s40510-017-0193-x,,29199373,Dentoskeletal and soft tissue changes in class II subdivision treatment with asymmetric extraction protocols,ar,Article,Janson G.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2017-12-01,1 December 2017,Progress in Orthodontics,17237785,91796,21961042,Journal,18,1,39,,,,8,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-85036568235,10.4317/jced.54338,,,Oral peripheral nerve sheath tumors: A clinicopathological and immunohistochemical study of 32 cases in a Brazilian population,ar,Article,Franco T.,,Universidade Federal de Uberlândia,Uberlandia,Brazil,,,,,2017-12-01,1 December 2017,Journal of Clinical and Experimental Dentistry,,21100207619,19895488,Journal,9,12,,e1459-e1465,,,11,1,all publisherfree2read repository repositoryvor repositoryam,All Open Access Bronze Green,,,
2-s2.0-85036536009,10.4317/jced.54387,,,Hyperpigmentation of hard palate induced by chloroquine therapy,ar,Article,de Andrade B.A.B.,,Universidade Federal do Rio de Janeiro,Rio de Janeiro,Brazil,,,,,2017-12-01,1 December 2017,Journal of Clinical and Experimental Dentistry,,21100207619,19895488,Journal,9,12,,e1487-e1491,,,7,1,all publisherfree2read repository repositoryvor repositoryam,All Open Access Bronze Green,,,
2-s2.0-85035353467,10.1902/jop.2017.170126,,28753100,Xenogenous collagen matrix and/or enamel matrix derivative for treatment of localized gingival recessions: A randomized clinical trial. Part I: Clinical outcomes,ar,Article,Sangiorgio J.P.M.,,Universidade Estadual de Campinas,Campinas,Brazil,,,,,2017-12-01,December 2017,Journal of Periodontology,00223492,26173,,Journal,88,12,,1309-1318,,,43,0,,,,,
2-s2.0-85035347861,10.1902/jop.2017.170287,,28753101,Salivary and serum markers related to innate immunity in generalized aggressive periodontitis,ar,Article,Lira-Junior R.,,Karolinska Institutet;Universidade do Estado do Rio de Janeiro,Stockholm;Rio de Janeiro,Sweden;Brazil,,,,,2017-12-01,December 2017,Journal of Periodontology,00223492,26173,,Journal,88,12,,1339-1347,,,40,0,,,,,
2-s2.0-85035346986,10.1902/jop.2017.170231,,28753103,Effect of alcohol consumption on clinical attachment loss progression in an urban population from south Brazil: A 5-year longitudinal study,ar,Article,Wagner M.C.,,Universidade Federal do Rio Grande do Sul,Porto Alegre,Brazil,,,,,2017-12-01,December 2017,Journal of Periodontology,00223492,26173,,Journal,88,12,,1271-1280,,,26,0,,,,,
2-s2.0-85035329779,10.1902/jop.2017.170165,,28671507,Clarithromycin as an adjunct to one-stage full-mouth ultrasonic periodontal debridement in generalized aggressive periodontitis: A randomized controlled clinical trial,ar,Article,Andere N.M.R.B.,,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Sao Paulo,Brazil,,,,,2017-12-01,December 2017,Journal of Periodontology,00223492,26173,,Journal,88,12,,1244-1252,,,26,0,,,,,
2-s2.0-85035327587,10.1902/jop.2017.170127,,28753098,Xenogenous collagen matrix and/or enamel matrix derivative for treatment of localized Gingival recessions: A randomized clinical trial. Part II: Patient-reported outcomes,ar,Article,Dos Santos M.R.,,Universidade Estadual de Campinas,Campinas,Brazil,,,,,2017-12-01,December 2017,Journal of Periodontology,00223492,26173,,Journal,88,12,,1319-1328,,,25,0,,,,,
2-s2.0-85035095968,10.1016/j.ajodo.2017.06.016,S0889540617307187,29173866,Computer-aided design and manufacture of hyrax devices: Can we really go digital?,ar,Article,Graf S.,,Private Practice,Belp,Switzerland,,,,,2017-12-01,December 2017,American Journal of Orthodontics and Dentofacial Orthopedics,08895406,23807,,Journal,152,6,,870-874,,,73,1,all publisherfree2read,All Open Access Bronze,,,
2-s2.0-85035069963,10.1016/j.ajodo.2016.09.032,S0889540617306121,29173864,Effect of temporomandibular joint articular disc repositioning on anterior open-bite malocclusion: An orthodontic-surgical approach,ar,Article,Bianchi J.,,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Sao Paulo,Brazil,,,,,2017-12-01,December 2017,American Journal of Orthodontics and Dentofacial Orthopedics,08895406,23807,,Journal,152,6,,848-858,,,6,2,all repository repositoryvor,All Open Access Green,,,
2-s2.0-85035047215,10.1016/j.jcms.2017.09.004,S1010518217303049,29103825,Is subcranial Le Fort III plus Le Fort I osteotomy stable?,ar,Article,Boos Lima F.B.D.J.,,Universidade Federal de Minas Gerais,Belo Horizonte,Brazil,,,,,2017-12-01,December 2017,Journal of Cranio Maxillofacial Surgery,10105182,21658,18784119,Journal,45,12,,1989-1995,,,6,2,all repository repositoryvor,All Open Access Green,,,
2-s2.0-85035023173,10.1016/j.ajodo.2017.05.022,S0889540617306200,29173859,Relapse of anterior crowding 3 and 33 years postretention,ar,Article,Freitas K.,,Centro Universitário Uningá,Maringa,Brazil,,,,,2017-12-01,December 2017,American Journal of Orthodontics and Dentofacial Orthopedics,08895406,23807,,Journal,152,6,,798-810,,,25,0,,,,,
2-s2.0-85034788597,10.1111/edt.12369,,28875527,Management of an uncomplicated crown fracture by reattaching the fractured fragment—Case report,ar,Article,Martos J.,,Universidade Federal de Pelotas,Pelotas,Brazil,,,,,2017-12-01,December 2017,Dental Traumatology,16004469,24958,16009657,Journal,33,6,,485-489,,,8,0,,,,,
2-s2.0-85034777447,10.1177/0022034517719415,,28759300,PAR-1 and PAR-2 Expression Is Enhanced in Inflamed Odontoblast Cells,ar,Article,Alvarez M.M.P.,,Universidade Federal de São Paulo,Sao Paulo,Brazil,,,,,2017-12-01,1 December 2017,Journal of Dental Research,00220345,25684,15440591,Journal,96,13,,1518-1525,,,10,2,all repository repositoryvor,All Open Access Green,,,
2-s2.0-85034736980,10.1111/edt.12378,,28977730,Histomorphometric analysis of the healing process after the replantation of rat teeth maintained in bovine milk whey and whole milk,ar,Article,Corrêa A.,,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Sao Paulo,Brazil,,,,,2017-12-01,December 2017,Dental Traumatology,16004469,24958,16009657,Journal,33,6,,472-481,,,2,0,,,,,
2-s2.0-85034734237,10.1111/edt.12377,,28965356,Relationship between overweight/obesity in the first year of age and traumatic dental injuries in early childhood: Findings from a birth cohort study,ar,Article,Borges T.S.,,Universidade Luterana do Brasil,Canoas,Brazil,,,,,2017-12-01,December 2017,Dental Traumatology,16004469,24958,16009657,Journal,33,6,,465-471,,,13,2,all repository repositoryam,All Open Access Green,,,
2-s2.0-85034585042,10.1016/j.oooo.2017.08.019,S2212440317310374,29169512,Radiation-related caries assessment through the International Caries Detection and Assessment System and the Post-Radiation Dental Index,ar,Article,Palmier N.,,Universidade Estadual de Campinas,Campinas,Brazil,,,,,2017-12-01,December 2017,Oral Surgery Oral Medicine Oral Pathology and Oral Radiology,22124403,21100204102,,Journal,124,6,,542-547,,,30,1,all publisherfree2read,All Open Access Bronze,,,
2-s2.0-85034258257,10.1111/jcpe.12792,,28782128,Serum lipid levels in patients with periodontal disease: A meta-analysis and meta-regression,ar,Article,Nepomuceno R.,,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Sao Paulo,Brazil,,,,,2017-12-01,December 2017,Journal of Clinical Periodontology,03036979,25669,1600051X,Journal,44,12,,1192-1207,,,85,0,,,,,
2-s2.0-85033454410,10.1111/cdoe.12318,,28653758,Periodontitis and breast cancer: A case-control study,ar,Article,Sfreddo C.,,Universidade Federal de Santa Maria,Santa Maria,Brazil,,,,,2017-12-01,December 2017,Community Dentistry and Oral Epidemiology,03015661,24413,16000528,Journal,45,6,,545-551,,,35,0,,,,,
2-s2.0-85032986051,10.1186/s40563-016-0079-z,,,Influence of aging methods on push-out bond strength of adhesive systems to dentin cavities,ar,Article,Chaves L.,,Universidade Federal do Rio Grande do Norte,Natal,Brazil,,,,,2017-12-01,1 December 2017,Applied Adhesion Science,,21100794827,21964351,Journal,5,1,1,,,,5,1,all publisherhybridgold,All Open Access Hybrid Gold,,,
2-s2.0-85032975952,10.1186/s40563-016-0080-6,,,Coumarin-based iodonium hexafluoroantimonate as an alternative photoinitiator for experimental dental adhesives resin,ar,Article,Boeira P.,,Universidade Federal de Pelotas,Pelotas,Brazil,,,,,2017-12-01,1 December 2017,Applied Adhesion Science,,21100794827,21964351,Journal,5,1,2,,,,16,1,all publisherhybridgold,All Open Access Hybrid Gold,,,
2-s2.0-85032916016,10.1186/s40510-017-0189-6,,29105023,Mandibular response after rapid maxillary expansion in class II growing patients: a pilot randomized controlled trial,ar,Article,Lione R.,,"Università degli Studi di Roma ""Tor Vergata""",Rome,Italy,,,,,2017-12-01,1 December 2017,Progress in Orthodontics,17237785,91796,21961042,Journal,18,1,36,,,,23,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-85032705452,10.1016/j.omsc.2017.09.001,S2214541917300226,,Functional and cosmetic surgery for management of the calcifying odontogenic cyst intruding into maxillary sinus and nasal cavity - Case report,ar,Article,Moraes S.S.,,Universidade Federal de São Paulo,Sao Paulo,Brazil,,,,,2017-12-01,December 2017,Oral and Maxillofacial Surgery Cases,,21100393214,22145419,Journal,3,4,,116-121,,,1,1,all publisherfullgold,All Open Access Gold,,,
2-s2.0-85032203619,10.1016/j.oraloncology.2017.10.016,S136883751730341X,29224821,A multicenter study of malignant oral and maxillofacial lesions in children and adolescents,ar,Article,Alcides Almeida de Arruda J.,,Universidade Federal de Minas Gerais,Belo Horizonte,Brazil,,,,,2017-12-01,December 2017,Oral Oncology,13688375,12628,18790593,Journal,75,,,39-45,,,21,1,all publisherhybridgold,All Open Access Hybrid Gold,,,
2-s2.0-85032037609,10.1016/j.dental.2017.09.010,S0109564117302579,29079354,Effect of luting agent on the load to failure and accelerated-fatigue resistance of lithium disilicate laminate veneers,ar,Article,Gresnigt M.M.M.,,Universitair Medisch Centrum Groningen,Groningen,Netherlands,,,,,2017-12-01,December 2017,Dental Materials,01095641,24936,,Journal,33,12,,1392-1401,,,57,0,,,,,
2-s2.0-85032033552,10.1007/s00784-017-2250-8,,29067522,Dopaminergic pathways for bruxism: a way forward?,le,Letter,Junior R.A.,,Universidade Federal de São Paulo,Sao Paulo,Brazil,,,,,2017-12-01,1 December 2017,Clinical Oral Investigations,14326981,24409,14363771,Journal,21,9,,2875-2876,,,0,0,,,,,
2-s2.0-85032018689,10.1007/s10006-017-0661-y,,29067544,Rare case report of an aggressive follicular lymphoid hyperplasia in maxilla,ar,Article,Hanemann J.A.C.,,Universidade Federal de Alfenas,Alfenas,Brazil,,,,,2017-12-01,1 December 2017,Oral and Maxillofacial Surgery,18651550,11900154405,18651569,Journal,21,4,,475-481,,,9,0,,,,,
2-s2.0-85031801762,10.1016/j.bjoms.2017.09.009,S0266435617306824,29056357,Modified T-shaped incision for the treatment of bilateral conditions of the oral floor,ar,Article,de Freitas R.R.,,Faculdade de Ciencias Medicas da Santa Casa de Sao Paulo,Sao Paulo,Brazil,,,,,2017-12-01,December 2017,British Journal of Oral and Maxillofacial Surgery,02664356,20530,15321940,Journal,55,10,,1042-1043,,,0,0,,,,,
2-s2.0-85031792546,10.1016/j.oooo.2017.09.001,S2212440317310404,29056287,"Evaluation of KGF, EGF, VEGF, bcl-2, IL-6 and ki67 expression in oral epithelium adjacent to bisphosphonate-related osteonecrosis and florid osseous dysplasia: a comparative immunohistochemical study",ar,Article,Carneiro N.,,Universidade do Estado do Rio de Janeiro,Rio de Janeiro,Brazil,,,,,2017-12-01,December 2017,Oral Surgery Oral Medicine Oral Pathology and Oral Radiology,22124403,21100204102,,Journal,124,6,,548-553,,,0,0,,,,,
2-s2.0-85031744940,10.1016/j.joen.2017.07.013,S0099239917309020,29061355,"Influence of Endodontic Treatment and Retreatment on the Fatigue Failure Load, Numbers of Cycles for Failure, and Survival Rates of Human Canine Teeth",ar,Article,Missau T.,,Universidade Federal de Santa Maria,Santa Maria,Brazil,,,,,2017-12-01,December 2017,Journal of Endodontics,00992399,25688,,Journal,43,12,,2081-2087,,,17,0,,,,,
2-s2.0-85031741773,10.1016/j.oooo.2017.08.013,S2212440317310301,29055644,Accuracy of biomarkers obtained from cone beam computed tomography in assessing the internal trabecular structure of the mandibular condyle,ar,Article,Ebrahim F.H.,,"University of Michigan, Ann Arbor",Ann Arbor,United States,,,,,2017-12-01,December 2017,Oral Surgery Oral Medicine Oral Pathology and Oral Radiology,22124403,21100204102,,Journal,124,6,,588-599,,,17,2,all repository repositoryvor repositoryam,All Open Access Green,,,
2-s2.0-85031698504,10.1016/j.jcms.2017.09.002,S1010518217303025,29054310,"Etiology, diagnosis, and demographic analysis of maxillofacial trauma in elderly persons: A 10-year investigation",ar,Article,Possebon A.,,Universidade Federal de Pelotas,Pelotas,Brazil,,,,,2017-12-01,December 2017,Journal of Cranio Maxillofacial Surgery,10105182,21658,18784119,Journal,45,12,,1921-1926,,,15,0,,,,,
2-s2.0-85031412901,10.1111/cid.12548,,29034574,Morphometric and histologic characterization of alveolar bone from hypertensive patients,ar,Article,Fabris A.L.d.S.,,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Sao Paulo,Brazil,,,,,2017-12-01,December 2017,Clinical Implant Dentistry and Related Research,15230899,24403,17088208,Journal,19,6,,1106-1113,,,10,0,,,,,
