eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
2-s2.0-85039933639,10.5709/ce.1897-9254.254,,,Environmental sustainability and product portfolio management in biodiversity firms: A comparative analysis between Portugal and Brazil,ar,Article,Jugend D.,,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Sao Paulo,Brazil,,,,,2017-12-31,31 December 2017,Contemporary Economics,20840845,21100199108,23008814,Journal,11,4,,431-442,,,7,0,,,,,
2-s2.0-85084248563,,,,Management of cartilage injuries in handball,ch,Book Chapter,Andrade R.,,Universidade do Porto;Fédération Internationale de Football Association;Dom Henrique Research Centre,Porto;Zurich;Porto,Portugal;Switzerland;Portugal,,,,,2017-12-29,29 December 2017,Handbook of Methods in Leadership Research,,21100981234,,Book,,,,325-340,,,0,0,,,,,
2-s2.0-85040459067,10.1515/jhsem-2016-0057,,,Identifying Constraints to Increase the Resilience of Cities: A Case Study of the City of Porto Alegre,ar,Article,Da Silva Stefano G.,,,,,,,,,2017-12-20,20 December 2017,Journal of Homeland Security and Emergency Management,,23403,15477355,Journal,14,4,20160057,,,,7,1,all publisherhybridgold repository repositoryvor,All Open Access Hybrid Gold Green,,,
2-s2.0-85031330341,10.1016/j.knosys.2017.09.035,S0950705117304562,,A new visualization method in many-objective optimization with chord diagram and angular mapping,ar,Article,Koochaksaraei R.H.,,Universidade Federal de Minas Gerais,Belo Horizonte,Brazil,,,,,2017-12-15,15 December 2017,Knowledge Based Systems,09507051,24772,,Journal,138,,,134-154,,,42,0,,,,,
2-s2.0-85096058944,10.1201/9781315644455,,,Real estate and urban development in South America: Understanding local regulations and investment methods in a highly urbanised continent,bk,Book,Murray C.,,University of Reading,Reading,United Kingdom,,,,,2017-12-14,14 December 2017,Real Estate and Urban Development in South America Understanding Local Regulations and Investment Methods in A Highly Urbanised Continent,,21101070948,,Book,,,,1-229,,,2,0,,,,,
2-s2.0-85043429443,10.1007/978-3-319-66275-6_6,,,Youth and politics: The use of ICTs and the new political activism in Brazil,ch,Book Chapter,Coelho M.F.P.,,Universidade de Brasília,Brasília,Brazil,,,,,2017-12-12,12 December 2017,Youth as Architects of Social Change Global Efforts to Advance Youth Driven Innovation,,21100854679,,Book,,,,121-154,,,0,0,,,,,
2-s2.0-85046695772,10.1109/CIC.2017.00055,,,Dependency Management with WED-flow Techniques and Tools: A Case Study,cp,Conference Paper,Ferreira J.E.,,Universidade de São Paulo;Georgia Institute of Technology,Sao Paulo;Atlanta,Brazil;United States,,,,,2017-12-09,9 December 2017,Proceedings 2017 IEEE 3rd International Conference on Collaboration and Internet Computing Cic 2017,,21100859927,,Conference Proceeding,2017-January,,,379-388,,,1,0,,,,,
2-s2.0-85043674913,10.1007/978-3-319-66954-0_23,,,Understanding career resilience and career adaptability in challenging and vulnerable contexts,ch,Book Chapter,Ribeiro M.A.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2017-12-05,5 December 2017,Psychology of Career Adaptability Employability and Resilience,,21100854916,,Book,,,,397-414,,,5,0,,,,,
2-s2.0-85117871935,10.3390/risks5040053,,,"Bayesian modelling, Monte Carlo sampling and capital allocation of insurance risks",ar,Article,Peters G.W.,,University College London;London School of Economics and Political Science;Oxford-Man Institute of Quantitative Finance,London;London;Oxford,United Kingdom;United Kingdom;United Kingdom,,,,,2017-12-01,December 2017,Risks,,21100886347,22279091,Journal,5,4,53,,,,7,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-85090160900,10.5585/remark.v16i4.3678,,,Nostalgia of memorable experiences and the review of Tourism places,ar,Article,Da Silva Pereira M.L.,,Pontifícia Universidade Católica do Rio de Janeiro,Rio de Janeiro,Brazil,,,,,2017-12-01,December 2017,Revista Brasileira De Marketing,,21101021137,21775184,Journal,16,4,,538-548,,,0,1,all publisherfullgold repository repositoryvor repositoryam,All Open Access Gold Green,,,
2-s2.0-85090148235,10.5585/remark.v16i4.3480,,,"I capture Pokémon, ""Therefore I am"" - Augmented reality and consumption based on Brazilian Pokémon user experience",ar,Article,De Paula Andrade Cruz B.,,Universidade Federal Rural do Rio de Janeiro,Seropedica,Brazil,,,,,2017-12-01,December 2017,Revista Brasileira De Marketing,,21101021137,21775184,Journal,16,4,,487-501,,,3,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-85090128447,10.5585/remark.v16i4.3666,,,Institutional image and the role of the managers of a major Brazilian financial institution: Analysis of perceptions of high income customers,ar,Article,Lara J.E.,,Administração da Fundação Pedro Leopoldo - FPL,,Brazil,,,,,2017-12-01,December 2017,Revista Brasileira De Marketing,,21101021137,21775184,Journal,16,4,,426-438,,,2,1,all publisherfullgold repository repositoryvor repositoryam,All Open Access Gold Green,,,
2-s2.0-85090119795,10.5585/remark.v16i4.3664,,,Proposal of a framework of implicit and explicit atitudes in Retail,ar,Article,Bizarrias F.S.,,Universidade Nove de Julho,Sao Paulo,Brazil,,,,,2017-12-01,December 2017,Revista Brasileira De Marketing,,21101021137,21775184,Journal,16,4,,454-468,,,2,1,all publisherfullgold repository repositoryvor repositoryam,All Open Access Gold Green,,,
2-s2.0-85090119449,10.5585/remark.v16i4.3776,,,Perspectives of evolutionary psychology in consumer behavior,ar,Article,Vils L.,,Universidade Nove de Julho,Sao Paulo,Brazil,,,,,2017-12-01,December 2017,Revista Brasileira De Marketing,,21101021137,21775184,Journal,16,4,,549-562,,,1,1,all publisherfullgold repository repositoryvor repositoryam,All Open Access Gold Green,,,
2-s2.0-85090111239,10.5585/remark.v16i4.3508,,,The first studies in marketing: The influence of philosophy and sciences in the first marketing studies - An analysis of the work marketing problems of Melvin T. Copeland,ar,Article,De Oliveira S.L.I.,,Universidade Anhembi Morumbi,Sao Paulo,Brazil,,,,,2017-12-01,December 2017,Revista Brasileira De Marketing,,21101021137,21775184,Journal,16,4,,502-509,,,2,1,all publisherfullgold repository repositoryam,All Open Access Gold Green,,,
2-s2.0-85083014641,10.5585/remark.v16i4.3427,,,Consumer neuroscience and neuromarketing: Theoretical adoption potential with the application of methods and techniques in neuroscience,ar,Article,Shigaki H.B.,,Universidade Federal de Minas Gerais,Belo Horizonte,Brazil,,,,,2017-12-01,December 2017,Revista Brasileira De Marketing,,21101021137,21775184,Journal,16,4,,439-453,,,6,1,all publisherfullgold repository repositoryvor repositoryam,All Open Access Gold Green,,,
