eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
2-s2.0-85217813632,,,,Sowing agroecology in rio doce through a technical assistance and rural outreach program in a territory affected by the biggest environmental disaster in brazilian history,ch,Book Chapter,dos Anjos L.R.A.,,Organização Cooperativa de Agroecologia (OCA),Vicosa,Brazil,,,,,2024-12-24,24 December 2024,One Health Case Studies Practical Applications of the Transdisciplinary Approach,,21101274721,,Book,,,,153-162,,,0,0,,,,,
2-s2.0-85213387637,10.26605/medvet-v18n4-6394,,,"Unilateral renal agenesis in greater rhea (Rhea americana Linnaeus, 1758) reared under human care in the potiguar semiarid, Brazil",ar,Article,de Sousa A.C.F.C.,,Universidade Federal Rural do Semi-Árido,Mossoro,Brazil,,,,,2024-12-18,18 December 2024,Medicina Veterinaria Brazil,18094678,21100829266,26756617,Journal,18,4,,275-279,,,0,1,all publisherfullgold,All Open Access Gold,,,
2-s2.0-85213373214,10.26605/medvet-v18n4-7088,,,Use of bovine pericardium in the treatment of lacerating wound and nasal bone fracture in horse: case report,ar,Article,de Oliveira T.L.B.,,Universidade Federal Rural de Pernambuco,Recife,Brazil,,,,,2024-12-18,18 December 2024,Medicina Veterinaria Brazil,18094678,21100829266,26756617,Journal,18,4,,280-287,,,0,1,all publisherfullgold,All Open Access Gold,,,
2-s2.0-85213347899,10.26605/medvet-v18n4-6500,,,Myocardial bridges in mixed-breed domestic cats in the municipality of Palotina-PR,ar,Article,Ruiz L.L.,,Universidade Federal do Parana,Curitiba,Brazil,,,,,2024-12-18,18 December 2024,Medicina Veterinaria Brazil,18094678,21100829266,26756617,Journal,18,4,,347-353,,,0,1,all publisherfullgold,All Open Access Gold,,,
2-s2.0-85213345530,10.26605/medvet-v18n4-6587,,,Hemipelvectomy for treatment of obstipation and megacolon in a cat with pelvic channel stenosis,ar,Article,Nascimento R.J.d.O.,,Universidade Federal Rural de Pernambuco,Recife,Brazil,,,,,2024-12-18,18 December 2024,Medicina Veterinaria Brazil,18094678,21100829266,26756617,Journal,18,4,,319-324,,,0,1,all publisherfullgold,All Open Access Gold,,,
2-s2.0-85213331569,10.26605/medvet-v18n4-7106,,,Patterns of milk productivity associated with biochemical parameters and expressions of the HSPs and Toll Like genes in dairy buffaloes,ar,Article,Nogueira H.L.,,Universidade Federal Rural da Amazonia,Belem,Brazil,,,,,2024-12-18,18 December 2024,Medicina Veterinaria Brazil,18094678,21100829266,26756617,Journal,18,4,,354-362,,,0,1,all publisherfullgold,All Open Access Gold,,,
2-s2.0-85213312366,10.26605/medvet-v18n4-6691,,,First record of the occurrence of Neotrichodectes barbarae (Ischnocera: Trichodectidae) from Eira barbara (Carnivora: Mustelidae) in Southern Brazil,ar,Article,Vieira F.E.G.,,Universidade Estadual do Norte do Paraná,Jacarezinho,Brazil,,,,,2024-12-18,18 December 2024,Medicina Veterinaria Brazil,18094678,21100829266,26756617,Journal,18,4,,265-274,,,0,1,all publisherfullgold,All Open Access Gold,,,
2-s2.0-85213311418,10.26605/medvet-v18n4-6843,,,Lucilia cuprina maggots in the treatment of necrotic lesion in domestic cat after the use of ectoparasiticide,ar,Article,Somavilla Lignon J.,,Universidade Federal de Santa Maria,Santa Maria,Brazil,,,,,2024-12-18,18 December 2024,Medicina Veterinaria Brazil,18094678,21100829266,26756617,Journal,18,4,,325-330,,,0,1,all publisherfullgold,All Open Access Gold,,,
2-s2.0-85213296450,10.26605/medvet-v18n4-6320,,,Clinical-epidemiological evaluation of bicipital tendinopathy and medial shoulder instability in dogs (Canis lupus familiaris),ar,Article,Trajano S.C.,,Universidade Federal Rural de Pernambuco,Recife,Brazil,,,,,2024-12-18,18 December 2024,Medicina Veterinaria Brazil,18094678,21100829266,26756617,Journal,18,4,,288-299,,,0,1,all publisherfullgold,All Open Access Gold,,,
2-s2.0-105013501387,10.59652/23811712342024575,,,Doses de potássio na cultura do crambe,ar,Article,dos Santos V.,,Universidade de Marilia,Marilia,Brazil,,,,,2024-12-18,18 December 2024,Revista De Ciencias Agroveterinarias,16769732,21100831466,22381171,Journal,23,4,,575-580,,,0,0,,,,,
2-s2.0-85209745505,10.1002/vetr.4647,,39568145,Attitudes and opinions of Brazilian veterinarians towards the assessment and management of acute avian pain,ar,Article,Justo A.A.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2024-12-14,14 December 2024,Veterinary Record,00424900,19552,20427670,Journal,195,12,e4647,,,,0,0,,,,,
2-s2.0-85216908661,10.2174/9789815256628124010001,,,Foreword,ed,Editorial,Soto-Blanco B.,,Universidade Federal de Minas Gerais,Belo Horizonte,Brazil,,,,,2024-12-12,12 December 2024,Parasitic Diseases of Goats,,21101268345,,Book,,,,i,,,0,0,,,,,
2-s2.0-85211750094,10.1055/s-0044-1800818,,39657931,Biomechanical Evaluation of a Femoral Implant for Hip Resurfacing Arthroplasty in Dogs: An Ex Vivo Study,ar,Article,Perez Neto D.M.G.,,Universidade Federal de Lavras,Lavras,Brazil,,,,,2024-12-10,10 December 2024,Veterinary and Comparative Orthopaedics and Traumatology,09320814,19501,,Journal,38,4,,171-177,,,0,0,,,,,
2-s2.0-85213502750,10.11606/issn.1678-4456.bjvras.2024.218092,,,Mobile application for reporting animal abuse,ar,Article,Wolf L.R.,,Universidade Federal do Parana,Curitiba,Brazil,,,,,2024-12-04,4 December 2024,Brazilian Journal of Veterinary Research and Animal Science,14139596,19700182219,16784456,Journal,61,Special Issue,e218092,,,,0,1,all publisherfullgold,All Open Access Gold,,,
2-s2.0-85212504296,10.11606/issn.1678-4456.bjvras.2024.218074,,,Capacity for care in an animal shelter in Paraná,ar,Article,Starke L.G.,,Universidade Federal do Parana,Curitiba,Brazil,,,,,2024-12-04,4 December 2024,Brazilian Journal of Veterinary Research and Animal Science,14139596,19700182219,16784456,Journal,61,,e218074,,,,0,1,all publisherfullgold,All Open Access Gold,,,
2-s2.0-85212502025,10.11606/issn.1678-4456.bjvras.2024.218095,,,"Seroprevalence of anti-Ehrlichia sp. and Anaplasma sp. antibodies in dogs sheltered in 2022 in Maceió, Alagoas",ar,Article,Oliveira A.D.S.,,Universidade Federal de Alagoas,Maceio,Brazil,,,,,2024-12-04,4 December 2024,Brazilian Journal of Veterinary Research and Animal Science,14139596,19700182219,16784456,Journal,61,,e218095,,,,0,1,all publisherfullgold,All Open Access Gold,,,
2-s2.0-85212469168,10.11606/issn.1678-4456.bjvras.2024.218099,,,Tool for assessing the risk of abuse of animals kept by women in situations of intimate partner violence,ar,Article,Gonçalves N.M.F.,,Universidade Federal do Parana,Curitiba,Brazil,,,,,2024-12-04,4 December 2024,Brazilian Journal of Veterinary Research and Animal Science,14139596,19700182219,16784456,Journal,61,,e218099,,,,0,1,all publisherfullgold,All Open Access Gold,,,
2-s2.0-85212097836,10.11606/issn.1678-4456.bjvras.2024.218031,,,Strategies to increase the number of dog adoptions in a Brazilian shelter,ar,Article,Baldan A.L.,,Universidade Federal do Parana,Curitiba,Brazil,,,,,2024-12-04,4 December 2024,Brazilian Journal of Veterinary Research and Animal Science,14139596,19700182219,16784456,Journal,61,,e218031,,,,0,1,all publisherfullgold,All Open Access Gold,,,
