eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
2-s2.0-85212438772,10.1021/acs.langmuir.4c03552,,39682054,"Binding of cis-[Ru(phen)2(3,4Apy)2]2+ to Model Lipid Membranes: Implications for New Tools in the Development of Antiamyloid Drugs",ar,Article,da Cruz Garcia M.L.,,Universidade Federal de São Carlos,Sao Carlos,Brazil,,,,,2024-12-31,31 December 2024,Langmuir,07437463,26987,15205827,Journal,40,52,,27345-27355,,,0,1,all publisherhybridgold,All Open Access Hybrid Gold,,,
2-s2.0-85202930852,10.1016/j.apsusc.2024.161098,S0169433224018117,,Unveiling the impact of organic cation passivation on structural and optoelectronic properties of two-dimensional perovskites thin films,ar,Article,Ribeiro I.C.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2024-12-30,30 December 2024,Applied Surface Science,01694332,28983,,Journal,678,,161098,,,,4,2,all repository repositoryam,All Open Access Green,,,
2-s2.0-85202728505,10.1016/j.apsusc.2024.161103,S0169433224018178,,"Electrodeposition of Bi2Se3 on conductive substrates: Influence of electrolyte temperature on morphology, crystalline structure, and optical properties",ar,Article,Franca J.R.,,Universidade Federal de Santa Catarina,Florianopolis,Brazil,,,,,2024-12-30,30 December 2024,Applied Surface Science,01694332,28983,,Journal,678,,161103,,,,3,0,,,,,
2-s2.0-85207361715,10.1557/s43578-024-01469-4,,,Characterization of chitosan matrix functionalized with graphene oxide and FGF2 for wound healing application,ar,Article,dos Santos F.S.M.,,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Sao Paulo,Brazil,,,,,2024-12-28,28 December 2024,Journal of Materials Research,08842914,21161,20445326,Journal,39,24,102243,3345-3358,,,0,0,,,,,
2-s2.0-85211212713,10.1021/acsapm.4c03030,,,How Carbodiimide Modulates Oligomer Migration and Molar Mass in Recycled Poly(lactic acid): A Study Using UPLC-QTOF-MSE,ar,Article,Paiva R.,,"Universidade Federal de São Carlos;Escuela de Ingeniería y Arquitectura, Universidad de Zaragoza",Sao Carlos;Zaragoza,Brazil;Spain,,,,,2024-12-27,27 December 2024,ACS Applied Polymer Materials,,21101028205,26376105,Journal,6,24,,15230-15241,,,1,0,,,,,
2-s2.0-85211031660,10.1016/j.conbuildmat.2024.139397,S0950061824045392,,Multistep chemical-mineralogical characterization to differentiate cement paste from carbonate rocks in CDW recycled aggregates,ar,Article,dos Santos Macedo R.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2024-12-27,27 December 2024,Construction and Building Materials,09500618,24443,,Journal,457,,139397,,,,2,0,,,,,
2-s2.0-85210377908,10.1021/acsaom.4c00348,,,Blue Upconversion Emission of Nd3+/Tm3+/Yb3+ Triply Doped Aluminophosphate Optical Fibers,ar,Article,Capelo R.G.,,Universidade de São Paulo;Laboratoire Interdisciplinaire Carnot de Bourgogne,Sao Paulo;Dijon,Brazil;France,,,,,2024-12-27,27 December 2024,ACS Applied Optical Materials,,21101203217,27719855,Journal,2,12,,2501-2508,,,2,1,,,,,
2-s2.0-85204005368,10.1002/adhm.202402888,,39279325,Unveiling Hierarchical Self-Assembly of Triazolylferrocenyl Dendrimers: Producing Non-Traditional Intrinsically Green Fluorescent Vesosomes for Nanotheranostics,ar,Article,Braga C.B.,,Universidade Estadual de Campinas,Campinas,Brazil,,,,,2024-12-27,27 December 2024,Advanced Healthcare Materials,21922640,21100225611,21922659,Journal,13,32,2402888,,,,1,0,,,,,
2-s2.0-85211609058,10.1021/acs.langmuir.4c03948,,39663612,Nanoarchitectonics and Simulation on the Molecular-Level Interactions between p-Sulfonic Acid Calix[4]arene and Langmuir Monolayers Representing Healthy and Cancerous Cell Membranes,ar,Article,Wrobel E.C.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2024-12-24,24 December 2024,Langmuir,07437463,26987,15205827,Journal,40,51,,27010-27027,,,1,1,all publisherhybridgold,All Open Access Hybrid Gold,,,
2-s2.0-85210279115,10.1021/acs.langmuir.4c02542,,39591534,Enhanced Biodiesel Production with Eversa Transform 2.0 Lipase on Magnetic Nanoparticles,ar,Article,dos Santos K.M.,,Universidade da Integração Internacional da Lusofonia Afro-Brasileira - UNILAB,Redencao,Brazil,,,,,2024-12-24,24 December 2024,Langmuir,07437463,26987,15205827,Journal,40,51,,26835-26851,,,13,1,all publisherhybridgold,All Open Access Hybrid Gold,,,
2-s2.0-85210138032,10.1021/acsaelm.4c01773,,,Influence of the Chemical Structure of Perylene Derivatives on the Performance of Honey-Gated Organic Field-Effect Transistors (HGOFETs) and Their Application in UV Light Detection,ar,Article,Fernandes Dias J.D.,,"University of Glasgow;Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Glasgow;Sao Paulo,United Kingdom;Brazil,,,,,2024-12-24,24 December 2024,ACS Applied Electronic Materials,,21101019256,26376113,Journal,6,12,,9142-9153,,,0,1,all repository repositoryvor,All Open Access Green,,,
2-s2.0-85214583750,10.1039/d4tc03774j,,,Exploring the triplet-to-singlet conversion mechanism in persistent luminescence: Insights from a host-guest system,ar,Article,Bueno F.T.,,Universidade de Brasília,Brasília,Brazil,,,,,2024-12-20,20 December 2024,Journal of Materials Chemistry C,20507526,21100229207,20507534,Journal,13,6,,2673-2680,,,1,0,,,,,
2-s2.0-85209883856,10.1016/j.conbuildmat.2024.139227,S0950061824043691,,Advanced characterization of lab-produced vs. plant-produced asphalt mixtures from Southern Brazil,ar,Article,Vestena P.M.,,NC State University,Raleigh,United States,,,,,2024-12-20,20 December 2024,Construction and Building Materials,09500618,24443,,Journal,456,,139227,,,,1,0,,,,,
2-s2.0-85209716448,10.1016/j.conbuildmat.2024.139254,S0950061824043964,,Opuntia ficus-indica mucilage: A sustainable bio-additive for cementitious materials,ar,Article,Souza G.F.A.d.,,Universidade de Brasília,Brasília,Brazil,,,,,2024-12-20,20 December 2024,Construction and Building Materials,09500618,24443,,Journal,456,,139254,,,,1,0,,,,,
2-s2.0-85209711560,10.1016/j.conbuildmat.2024.139273,S0950061824044155,,Self-sensing cement composite based on the piezoresistive effect with brake lining waste,ar,Article,Lamari Palma e Silva J.B.,,Universidade Estadual de Campinas,Campinas,Brazil,,,,,2024-12-20,20 December 2024,Construction and Building Materials,09500618,24443,,Journal,456,,139273,,,,3,0,,,,,
