eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
2-s2.0-85215132928,10.30849/ripijp.v58i3.2028,,,Cross-Cultural Translation and Adaptation of the Process-Based Assessment Tool (PBAT) to Brazilian Portuguese: A Methodological Approach for Ensuring Linguistic and Cultural Equivalence,ar,Article,Talask G.,,Universidade Federal do Rio de Janeiro,Rio de Janeiro,Brazil,,,,,2024-12-20,20 December 2024,Interamerican Journal of Psychology,00349690,5700164134,,Journal,58,3,e2028,,,,0,1,all publisherfullgold,All Open Access Gold,,,
2-s2.0-85213508193,10.30849/ripijp.v58i3.2019,,,Retirement and work from the perspective of psychology in the Latin America: a scope review,ar,Article,Silveira G.d.S.,,Universidade Federal da Bahia,Salvador,Brazil,,,,,2024-12-20,20 December 2024,Interamerican Journal of Psychology,00349690,5700164134,,Journal,58,3,e2019,,,,0,1,all publisherfullgold,All Open Access Gold,,,
2-s2.0-85213463674,10.30849/ripijp.v58i3.1887,,,"Parental burnout, parenting social skills and parental monitoring: married and single mothers",ar,Article,Trivellato Ferreira A.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2024-12-20,20 December 2024,Interamerican Journal of Psychology,00349690,5700164134,,Journal,58,3,e1887,,,,0,1,all publisherfullgold,All Open Access Gold,,,
2-s2.0-85213447894,10.30849/ripijp.v58i3.1999,,,Women in middle age and old age: living conditions and mental health by race/color in the Brazilian context,ar,Article,Soares B.d.Q.,,Universidade Federal do Reconcavo da Bahia,Cruz das Almas,Brazil,,,,,2024-12-20,20 December 2024,Interamerican Journal of Psychology,00349690,5700164134,,Journal,58,3,e1999,,,,0,1,all publisherfullgold,All Open Access Gold,,,
2-s2.0-85213016719,10.17979/reipe.2024.11.2.10619,,,Interview Script of Parental Social Educative Skills (RE-HSE-P): Confirmatory validity study,ar,Article,Bolsoni-Silva A.T.,,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Sao Paulo,Brazil,,,,,2024-12-15,15 December 2024,Revista De Estudios E Investigacion En Psicologia Y Educacion,,21101192675,23867418,Journal,11,2,,1-18,,,0,1,all publisherfullgold,All Open Access Gold,,,
2-s2.0-85212971949,10.17979/reipe.2024.11.2.10250,,,"Parental burnout, parental monitoring and children's behavioral repertoire",ar,Article,Boer J.D.C.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2024-12-15,15 December 2024,Revista De Estudios E Investigacion En Psicologia Y Educacion,,21101192675,23867418,Journal,11,2,,,,,0,1,all publisherfullgold,All Open Access Gold,,,
2-s2.0-85212922212,10.17979/reipe.2024.11.2.11086,,,Sexual prejudice in sport scale: translation and psychometric analysis,ar,Article,Gomes V.O.,,Universidade Federal de Jataí,Jatai,Brazil,,,,,2024-12-15,15 December 2024,Revista De Estudios E Investigacion En Psicologia Y Educacion,,21101192675,23867418,Journal,11,2,,,,,0,1,all publisherfullgold,All Open Access Gold,,,
2-s2.0-85203178471,10.1016/j.jad.2024.08.201,S0165032724014307,39218314,The effect of age on the relationship between negative life events and current and new depressive episodes: results from the Brazilian Longitudinal Study of Adult Health (ELSA-Brasil),ar,Article,Silva S.V.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2024-12-15,15 December 2024,Journal of Affective Disorders,01650327,16245,15732517,Journal,367,,,507-518,,,1,0,,,,,
2-s2.0-85203004023,10.1016/j.jad.2024.08.209,S0165032724014393,39226936,"Recent trends and disparities in 24-hour movement behaviors among US youth with mental, behavioral and neurodevelopmental conditions",ar,Article,Hou M.,,Shenzhen University,Shenzhen,China,,,,,2024-12-15,15 December 2024,Journal of Affective Disorders,01650327,16245,15732517,Journal,367,,,58-66,,,4,2,all repository repositoryam,All Open Access Green,,,
2-s2.0-85210596392,10.1108/S1476-285420240000023003,,,OSS! EMBRACEMENT OF CATASTROPHIC MASCULINITY THROUGH HAZING PRACTICES IN THREE MARTIAL ARTS PERFORMED IN BRAZIL,ch,Book Chapter,Turelli F.,,University of Manitoba,Winnipeg,Canada,,,,,2024-12-06,6 December 2024,Research in the Sociology of Sport,14762854,21100297603,,Book Series,23,,,27-46,,,1,0,,,,,
