eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
2-s2.0-85213875672,10.1136/jmg-2024-110122,,39547794,Enhancing variant of uncertain significance (VUS) interpretation in neurogenetics: collaborative experiences from a tertiary care centre,ar,Article,Horowitz K.,,Institut-Hôpital Neurologique de Montréal,Montreal,Canada,,,,,2024-12-31,31 December 2024,Journal of Medical Genetics,00222593,18945,14686244,Journal,62,1,,37-45,,,1,2,all repository repositoryam,All Open Access Green,,,
2-s2.0-85210300576,10.1016/j.bbrc.2024.151052,S0006291X24015882,39612641,Quantum dot-based conjugates: Luminous nanotools for cancer research,ar,Article,Henrique R.B.L.,,Universidade Federal de Pernambuco,Recife,Brazil,,,,,2024-12-31,31 December 2024,Biochemical and Biophysical Research Communications,0006291X,16845,10902104,Journal,741,,151052,,,,1,0,,,,,
2-s2.0-85205875810,10.33263/LIANBS134.173,,,Theoretical Description for Psilocin and Coprine Electrochemical Determination in Mushroom Pulp and Biological Liquids over Cobalt (II) Oxyhydroxide-Modified Electrode,ar,Article,Tkach V.V.,,Yuriy Fedkovych Chernivtsi National University,Chernivtsi,Ukraine,,,,,2024-12-30,30 December 2024,Letters in Applied Nanobioscience,,21101145341,22846808,Journal,13,4,173,,,,1,1,all publisherfullgold,All Open Access Gold,,,
2-s2.0-85205868925,10.33263/LIANBS134.192,,,The Theoretical Description of Sucralose and Lugduname Electrochemical Determination in Beverages,ar,Article,Tkach V.V.,,Yuriy Fedkovych Chernivtsi National University,Chernivtsi,Ukraine,,,,,2024-12-30,30 December 2024,Letters in Applied Nanobioscience,,21101145341,22846808,Journal,13,4,192,,,,0,1,all publisherfullgold,All Open Access Gold,,,
2-s2.0-85205840813,10.33263/LIANBS134.162,,,Theoretical Description for Lugduname and Perillartin Electrochemical Determination by Cathodic Route,ar,Article,Tkach V.V.,,Yuriy Fedkovych Chernivtsi National University,Chernivtsi,Ukraine,,,,,2024-12-30,30 December 2024,Letters in Applied Nanobioscience,,21101145341,22846808,Journal,13,4,162,,,,0,1,all publisherfullgold,All Open Access Gold,,,
2-s2.0-85211021224,10.1021/acs.jnatprod.4c01098,,39626110,In Vitro and In Vivo Leishmanicidal Activity of Beauvericin,ar,Article,de Oliveira Filho V.A.,,Universidade Estadual de Campinas,Campinas,Brazil,,,,,2024-12-27,27 December 2024,Journal of Natural Products,01633864,23053,15206025,Journal,87,12,,2829-2838,,,1,1,all publisherhybridgold,All Open Access Hybrid Gold,,,
2-s2.0-85209137085,10.1021/acs.jnatprod.4c00818,,39545605,"Discovery, Biosynthesis, Total Synthesis, and Biological Activities of Solanapyrones: [4 + 2] Cycloaddition-Derived Polyketides of Fungal Origin",re,Review,Berlinck R.G.S.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2024-12-27,27 December 2024,Journal of Natural Products,01633864,23053,15206025,Journal,87,12,,2892-2906,,,1,1,all publisherhybridgold,All Open Access Hybrid Gold,,,
2-s2.0-85211182441,10.1021/acs.jmedchem.4c01302,,39630172,"Unveiling the Antimycobacterial Potential of Novel 4-Alkoxyquinolines: Insights into Selectivity, Mechanism of Action, and In Vivo Exposure",ar,Article,da Silva F.F.,,Pontifícia Universidade Católica do Rio Grande do Sul,Porto Alegre,Brazil,,,,,2024-12-26,26 December 2024,Journal of Medicinal Chemistry,00222623,23041,15204804,Journal,67,24,,21781-21794,,,2,1,all repository repositoryvor,All Open Access Green,,,
2-s2.0-85214319996,10.1093/evolut/qpae142,,39367612,Evolution and functional implications of stinger shape in ants,ar,Article,Casadei-Ferreira A.,,Okinawa Institute of Science and Technology Graduate University,Okinawa,Japan,,,,,2024-12-22,22 December 2024,Evolution International Journal of Organic Evolution,,22104,15585646,Journal,79,1,,80-99,,,2,1,all publisherhybridgold,All Open Access Hybrid Gold,,,
2-s2.0-85213475619,10.5216/rbn.v21iesp.79435,,,SENSORY GARDEN AND BOTANICAL INVISIBILITY: TRANSFORMING SPACES AND PERCEPTIONSS,ar,Article,Dos Santos Fonseca D.J.,,Universidade Federal Rural da Amazonia,Belem,Brazil,,,,,2024-12-21,21 December 2024,Revista De Biologia Neotropical Journal of Neotropical Biology,18079652,21101056821,21780579,Journal,21,esp,,,,,0,1,,,,,
2-s2.0-85214372730,10.1039/9781837676323-00280,,,Electrochemical Biosensors for Analysis of Neurochemicals,ch,Book Chapter,Coldibeli B.,,Universidade Estadual de Londrina,Londrina,Brazil,,,,,2024-12-20,20 December 2024,Rsc Detection Science,20523068,21100298655,20523076,Book Series,27,,,280-297,,,0,0,,,,,
2-s2.0-85211240757,10.1200/JCO-24-01798,,39279580,Darolutamide in Combination with Androgen-Deprivation Therapy in Patients with Metastatic Hormone-Sensitive Prostate Cancer from the Phase III ARANOTE Trial,ar,Article,Saad F.,,Centre Hospitalier de L'Université de Montréal,Montreal,Canada,,,,,2024-12-20,20 December 2024,Journal of Clinical Oncology,0732183X,29949,15277755,Journal,42,36,,4271-4281,,,52,0,,,,,
2-s2.0-85208677682,10.1016/j.bbrc.2024.150966,S0006291X2401502X,39547122,"Impact of metabolic syndrome on cardiovascular, inflammatory and hematological parameters in female mice subjected to severe sepsis",ar,Article,Berto-Pereira L.,,Universidade Estadual de Londrina,Londrina,Brazil,,,,,2024-12-20,20 December 2024,Biochemical and Biophysical Research Communications,0006291X,16845,10902104,Journal,739,,150966,,,,1,0,,,,,
2-s2.0-85201754403,10.1016/j.bbrc.2024.150583,S0006291X24011197,39182354,Chronic undernutrition impairs renal mitochondrial respiration accompanied by intense ultrastructural damage in juvenile rats,ar,Article,Nossar L.F.,,Universidade Federal do Rio de Janeiro,Rio de Janeiro,Brazil,,,,,2024-12-20,20 December 2024,Biochemical and Biophysical Research Communications,0006291X,16845,10902104,Journal,739,,150583,,,,1,0,,,,,
2-s2.0-85205901501,10.1002/smll.202405434,,39377370,Giant Valley Zeeman Splitting in Vanadium-Doped WSe2 Monolayers,ar,Article,Sousa F.B.,,Universidade Federal de Minas Gerais;Universidade Federal de São Carlos,Belo Horizonte;Sao Carlos,Brazil;Brazil,,,,,2024-12-19,19 December 2024,Small,16136810,3200147828,16136829,Journal,20,51,2405434,,,,4,1,all publisherfree2read,All Open Access Bronze,,,
2-s2.0-85212777629,10.1098/rspb.2024.1097,,39689882,Exploring immune memory traits in the social immunity of a fungus-growing ant,ar,Article,Goes A.C.,,"The Ohio State University;Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Columbus;Sao Paulo,United States;Brazil,,,,,2024-12-18,18 December 2024,Proceedings of the Royal Society B Biological Sciences,09628452,130030,14712954,Journal,291,2037,20241097,,,,0,1,all publisherhybridgold,All Open Access Hybrid Gold,,,
2-s2.0-85209549651,10.1021/acs.bioconjchem.4c00406,,39541149,Computational Approaches for Antimicrobial Peptide Delivery,re,Review,Rios T.B.,,Universidade Católica de Brasília;Universidade Catolica Dom Bosco,Brasilia;Campo Grande,Brazil;Brazil,,,,,2024-12-18,18 December 2024,Bioconjugate Chemistry,10431802,16876,15204812,Journal,35,12,,1873-1882,,,1,0,,,,,
2-s2.0-85187988607,10.1016/j.bpj.2024.03.011,S0006349524001760,38454598,How and when to measure mitochondrial inner membrane potentials,re,Review,Kowaltowski A.J.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2024-12-17,17 December 2024,Biophysical Journal,00063495,14859,15420086,Journal,123,24,,4150-4157,,,13,0,,,,,
2-s2.0-85212576084,10.1039/d4an90096k,,39679560,Electrochemistry and Electroanalytical Approaches,ed,Editorial,Arrigan D.W.M.,,Curtin University,Perth,Australia,,,,,2024-12-16,16 December 2024,Analyst,00032654,23909,13645528,Journal,150,2,,219,,,1,0,,,,,
2-s2.0-85210773361,10.1002/asia.202401050,,39323072,Electrochemical Halogenation of Naphthoquinones: A Modular and Sustainable Strategy Towards Trypanocidal Compounds,ar,Article,Guimarães E.F.S.,,Universidade Federal de Minas Gerais,Belo Horizonte,Brazil,,,,,2024-12-16,16 December 2024,Chemistry an Asian Journal,18614728,4800156201,1861471X,Journal,19,24,e202401050,,,,2,0,,,,,
2-s2.0-85208425476,10.1002/asia.202400800,,39509540,Microwave Synthesis and Luminescence Efficiencies in Mixed-Ligand Europium Complexes,ar,Article,Oliveira M.K.N.G.,,Centro de Ciencias Exatas e da Natureza de Pernambuco,Recife,Brazil,,,,,2024-12-16,16 December 2024,Chemistry an Asian Journal,18614728,4800156201,1861471X,Journal,19,24,e202400800,,,,0,1,all publisherfree2read,All Open Access Bronze,,,
