eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
2-s2.0-85212777629,10.1098/rspb.2024.1097,,39689882,Exploring immune memory traits in the social immunity of a fungus-growing ant,ar,Article,Goes A.C.,,"The Ohio State University;Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Columbus;Sao Paulo,United States;Brazil,,,,,2024-12-18,18 December 2024,Proceedings of the Royal Society B Biological Sciences,09628452,130030,14712954,Journal,291,2037,20241097,,,,0,1,all publisherhybridgold,All Open Access Hybrid Gold,,,
2-s2.0-85208112828,10.1016/j.jneuroim.2024.578480,S0165572824001991,39504755,Minocycline inhibits microglial activation in the CA1 hippocampal region and prevents long-term cognitive sequel after experimental cerebral malaria,ar,Article,Moreira E.T.,,Fundacao Oswaldo Cruz;Universidade do Estado do Rio de Janeiro;Universidade Cruzeiro do Sul,Rio de Janeiro;Rio de Janeiro;Sao Paulo,Brazil;Brazil;Brazil,,,,,2024-12-15,15 December 2024,Journal of Neuroimmunology,01655728,16749,18728421,Journal,397,,578480,,,,0,0,,,,,
2-s2.0-85216908661,10.2174/9789815256628124010001,,,Foreword,ed,Editorial,Soto-Blanco B.,,Universidade Federal de Minas Gerais,Belo Horizonte,Brazil,,,,,2024-12-12,12 December 2024,Parasitic Diseases of Goats,,21101268345,,Book,,,,i,,,0,0,,,,,
2-s2.0-85215778286,10.17533/udea.vitae.v31n3a353723,,,Metabolite profile of Passiflora mollisima leaf using UHPLC-ESI-MS and its potential anxiolytic activity in mice,ar,Article,Marín-Tello C.,,Universidad Nacional de Trujillo,Trujillo,Peru,,,,,2024-12-10,10 December 2024,Vitae,01214004,19700170837,21452660,Journal,31,3,353723,,,,0,1,all publisherfullgold,All Open Access Gold,,,
2-s2.0-85212138359,10.1017/S0022149X24000555,S0022149X24000555,39654428,"Genotyping of benzimidazole resistance using β-tubulin isotype 1 marker in Haemonchus contortus of sheep and goats in Paraná, Southern Brazil",ar,Article,Do Prado C.M.,,Universidade Federal do Parana,Curitiba,Brazil,,,,,2024-12-10,10 December 2024,Journal of Helminthology,0022149X,22423,14752697,Journal,98,,e77,,,,0,0,,,,,
2-s2.0-85206465171,10.1016/j.jbiotec.2024.10.003,S0168165624002669,39395641,"Enzymatic synthesis of aromatic biobased polymers in green, low-boiling solvents",ar,Article,Salum T.F.C.,,University of York;Embrapa Agroenergia,York;Brasilia,United Kingdom;Brazil,,,,,2024-12-10,10 December 2024,Journal of Biotechnology,01681656,16078,18734863,Journal,396,,,1-9,,,1,1,all publisherhybridgold repository repositoryam,All Open Access Hybrid Gold Green,,,
2-s2.0-85203634657,10.1016/j.jtbi.2024.111946,S0022519324002315,39271052,Solving the prisoner's dilemma trap in Hamilton's model of temporarily formed random groups,ar,Article,Fontanari J.F.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2024-12-07,7 December 2024,Journal of Theoretical Biology,00225193,29663,10958541,Journal,595,,111946,,,,2,2,all repository repositoryam,All Open Access Green,,,
2-s2.0-85213058545,10.21769/BioProtoc.5121,,,"A Simple, Rapid, and Cost-Effective Method for Assessing Carbohydrate Partitioning in Microalgae and Arabidopsis thaliana",ar,Article,Bader A.N.,,Fundacion para Investigaciones Biologicas Aplicadas,Mar de Plata,Argentina,,,,,2024-12-05,5 December 2024,Bio Protocol,,21101060220,23318325,Journal,14,23,e5121,,,,0,1,all publisherfullgold,All Open Access Gold,,,
2-s2.0-85207286482,10.1182/blood.2024025023,S0006497124025412,39316766,Clonal landscape and clinical outcomes of telomere biology disorders: somatic rescue and cancer mutations,ar,Article,Gutierrez-Rodrigues F.,,"National Heart, Lung, and Blood Institute (NHLBI)",Bethesda,United States,,,,,2024-12-05,5 December 2024,Blood,00064971,25454,15280020,Journal,144,23,,2402-2416,,,7,1,all publisherhybridgold,All Open Access Hybrid Gold,,,
2-s2.0-85210466949,10.1084/jem.20240699,,39576310,Heterozygous BTNL8 variants in individuals with multisystem inflammatory syndrome in children (MIS-C),ar,Article,Bellos E.,,Imperial College Faculty of Medicine,London,United Kingdom,,,,,2024-12-02,2 December 2024,Journal of Experimental Medicine,00221007,21272,15409538,Journal,221,12,e920240699,,,,1,1,all publisherhybridgold,All Open Access Hybrid Gold,,,
