eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
2-s2.0-85058890883,10.1186/s12903-018-0674-4,,30567580,Relations of drug use and socioeconomic factors with adherence to dental treatment among adolescents,ar,Article,Freddo S.L.,,Universidade Estadual de Campinas,Campinas,Brazil,,,,,2018-12-19,19 December 2018,BMC Oral Health,,24341,14726831,Journal,18,1,221,,,,9,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-85058239473,10.1186/s12903-018-0668-2,,30537968,"The effects of at-home whitening on patients' oral health, psychology, and aesthetic perception",ar,Article,Bersezio C.,,Universidad de Chile,Santiago,Chile,,,,,2018-12-11,11 December 2018,BMC Oral Health,,24341,14726831,Journal,18,1,208,,,,25,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-85126542782,10.1007/s41547-018-0045-0,,,Evaluation of the effects of photodynamic therapy with hypericin-glucamine in the treatment of periodontal disease induced in rats,ar,Article,Macedo P.D.,,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Sao Paulo,Brazil,,,,,2018-12-01,December 2018,Lasers in Dental Science,,21101080461,23672587,Journal,2,4,,255-263,,,1,0,,,,,
2-s2.0-85126518719,10.1007/s41547-018-0042-3,,,Immediate clinical evaluation of a 940-nm diode laser-assisted in-office bleaching technique,ar,Article,Ardekani Y.T.,,Rheinisch-Westfälische Technische Hochschule Aachen,Aachen,Germany,,,,,2018-12-01,December 2018,Lasers in Dental Science,,21101080461,23672587,Journal,2,4,,239-245,,,1,0,,,,,
2-s2.0-85108206365,10.4317/jced.55134,,,Pigmented odontogenic keratocyst: Report of a rare case and review of the literature,ar,Article,Rodrigues-Fernandes C.I.,,Universidade Estadual de Campinas,Campinas,Brazil,,,,,2018-12-01,December 2018,Journal of Clinical and Experimental Dentistry,,21100207619,19895488,Journal,10,12,,1230-1234,,,3,1,all publisherfree2read repository repositoryvor repositoryam,All Open Access Bronze Green,,,
2-s2.0-85108165448,10.4317/jced.55282,,,Multidisciplinary oral rehabilitation in partially edentulous adult patients with malocclusion: A cross-sectional survey study,ar,Article,Devita R.,,,,,,,,,2018-12-01,December 2018,Journal of Clinical and Experimental Dentistry,,21100207619,19895488,Journal,10,12,,1177-1183,,,3,1,all publisherfree2read repository repositoryvor repositoryam,All Open Access Bronze Green,,,
2-s2.0-85077109580,10.15644/asc52/4/10,,,Oral manifestation as the main sign of an advanced stage acute promyelocytic leukemia,ar,Article,Piedade Rosa B.P.,,Universidade Estadual de Londrina,Londrina,Brazil,,,,,2018-12-01,1 December 2018,Acta Stomatologica Croatica,00017019,23760,18460410,Journal,52,4,,358-362,,,8,1,all publisherfullgold repository repositoryvor repositoryam,All Open Access Gold Green,,,
2-s2.0-85074469819,10.1007/s12663-018-1131-2,,,Study of Pathological Changes in the Dental Follicle of Disease-Free Impacted Third Molars,ar,Article,de Mello Palma V.,,Universidade Federal de Santa Maria,Santa Maria,Brazil,,,,,2018-12-01,1 December 2018,Journal of Maxillofacial and Oral Surgery,09728279,21100933829,0974942X,Journal,17,4,,611-615,,,13,2,all repository repositoryvor,All Open Access Green,,,
2-s2.0-85068180781,10.2478/folmed-2018-0044,/j/folmed.2018.60.issue4/folmed20180044/folmed20180044.xml,31188763,Semen Quality and Ferritin and Transferrin Seminal Levels,ar,Article,Silva G.P.,,Universidade de Brasília,Brasília,Brazil,,,,,2018-12-01,1 December 2018,Folia Medica,,39363,13142143,Journal,60,4,,632-636,,,1,1,all publisherfullgold,All Open Access Gold,,,
2-s2.0-85065419137,10.5624/isd.2018.48.4.295,,,Applications of digital subtraction angiography in the management of penetrating injuries of the maxillofacial region: A case report,ar,Article,Fonseca V.J.,,Universidade Federal de Minas Gerais,Belo Horizonte,Brazil,,,,,2018-12-01,1 December 2018,Imaging Science in Dentistry,22337822,21100211109,22337830,Journal,48,4,,295-300,,,0,1,all publisherfullgold repository repositoryvor repositoryam,All Open Access Gold Green,,,
2-s2.0-85064206808,10.17126/joralres.2018.081,,,Correlation between self-perception of need for orthodontic treatment in pregnant women and the perception of oral health professionals,ar,Article,Rodriguez-Tarma Z.,,,,,,,,,2018-12-01,December 2018,Journal of Oral Research,07192479,21100778010,,Journal,7,9,,338-341,,,0,1,all publisherfullgold,All Open Access Gold,,,
2-s2.0-85064043022,10.1038/s41405-018-0004-6,,,Transcriptomic profiling of tantalum metal implant osseointegration in osteopenic patients,ar,Article,Hefni E.K.,,UNC-CH Adams School of Dentistry,Chapel Hill,United States,,,,,2018-12-01,1 December 2018,Bdj Open,,21100901581,2056807X,Journal,4,1,17042,,,,16,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-85063929601,10.3390/dj6040060,,,"The influence of stress and anxiety on the expectation, perception and memory of dental pain in schoolchildren",ar,Article,Lamarca G.d.A.,,Fundacao Oswaldo Cruz,Rio de Janeiro,Brazil,,,,,2018-12-01,December 2018,Dentistry Journal,,21100901062,23046767,Journal,6,4,60,,,,10,1,all publisherfullgold repository repositoryvor repositoryam,All Open Access Gold Green,,,
2-s2.0-85063692638,10.1922/CDH_4372Brondani07,,30325591,A critical review of protocols for conventional microwave oven use for denture disinfection,ar,Article,Brondani M.A.,,The University of British Columbia,Vancouver,Canada,,,,,2018-12-01,December 2018,Community Dental Health,0265539X,24412,25151746,Journal,35,4,,228-234,,,11,0,,,,,
