eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
2-s2.0-85062075236,10.14522/darwiniana.2018.62.793,,,A floristic survey of ferns and lycophytes associated with semi-deciduous forest remnants in southern Brazil,ar,Article,Lehn C.R.,,Universidade Estadual de Londrina;Instituto Federal de Educação Ciência e Tecnologia Farroupilha – IFFarroupilha,Londrina;Santa Maria,Brazil;Brazil,,,,,2018-12-31,31 December 2018,Darwiniana,00116793,17944,,Journal,6,2,,133-143,,,3,1,all publisherfullgold,All Open Access Gold,,,
2-s2.0-85061829430,10.1515/opag-2018-0066,,,How to influence the trajectory of organic agriculture's development when you are not in the driver's seat? the case of the French National Federation of Organic Farming,ar,Article,Chance Q.,,Université de Montpellier,Montpellier,France,,,,,2018-12-31,31 December 2018,Open Agriculture,,21100857120,23919531,Journal,3,1,,632-643,,,3,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-85055348660,10.1016/j.ecss.2018.09.032,S0272771418304463,,Connectivity between the marine coast and estuary for white mullet (Mugil curema) in northeastern Brazil revealed by otolith Sr:Ca ratio,ar,Article,Santana F.M.,,Universidade Federal Rural de Pernambuco,Recife,Brazil,,,,,2018-12-31,31 December 2018,Estuarine Coastal and Shelf Science,02727714,26844,,Journal,215,,,124-131,,,13,0,,,,,
2-s2.0-85087619604,,,,"Thermophilic biomethane production by co-digesting glycerin and molasses in an AnSBBR: Effects of composition, feed strategy and applied organic load",ch,Book Chapter,Zucoloto N.F.,,Instituto Maua de Tecnologia,Sao Caetano do Sul,Brazil,,,,,2018-12-28,28 December 2018,Molasses Forms Production and Uses,,21101254543,,Book,,,,215-248,,,2,0,,,,,
2-s2.0-85059289823,10.11646/zootaxa.4540.1.12,,30647333,"Two new species of tenuipalpus sensu stricto (Acari: Tenuipalpidae) from Brazil, with a discussion on the ontogeny of leg setae",ar,Article,Castro E.B.,,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Sao Paulo,Brazil,,,,,2018-12-28,28 December 2018,Zootaxa,11755326,4700151916,11755334,Journal,4540,1,,178-210,,,13,0,,,,,
2-s2.0-85059230327,10.1186/s13002-018-0279-7,,30587245,"Fishermen do more than fish: Local ecological knowledge of raftsmen about the arboreal species used to construct rafts (Bahia, Brazil)",ar,Article,Andrade I.L.M.M.,,Universidade Estadual de Santa Cruz,Ilheus,Brazil,,,,,2018-12-27,27 December 2018,Journal of Ethnobiology and Ethnomedicine,,6400153111,17464269,Journal,14,1,80,,,,3,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-85059400974,10.3390/f10010014,,,Interannual and seasonal variations in ecosystem transpiration and water use efficiency in a tropical rainforest,ar,Article,Aguilos M.,,Université des Antilles,Pointe-a-Pitre,France,,,,,2018-12-26,26 December 2018,Forests,,21100219934,19994907,Journal,10,1,14,,,,90,1,all publisherfullgold repository repositoryvor repositoryam,All Open Access Gold Green,,,
2-s2.0-85067236447,10.1080/00222933.2019.1568602,,,An overview of the mite fauna (Acari) associated with eumenine wasps (Hymenoptera: Vespidae) found in Brazilian collections,ar,Article,Pereira M.,,Universidade Federal de Lavras,Lavras,Brazil,,,,,2018-12-25,25 December 2018,Journal of Natural History,00222933,29630,14645262,Journal,52,47-48,,3017-3038,,,4,0,,,,,
2-s2.0-85061088137,10.1080/00222933.2019.1569271,,,"Polygyny, oviposition, life cycle and longevity of the three subspecies of leaf-cutting ants, Acromyrmex subterraneus (Hymenoptera: Formicidae)",ar,Article,Forti L.C.,,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Sao Paulo,Brazil,,,,,2018-12-25,25 December 2018,Journal of Natural History,00222933,29630,14645262,Journal,52,47-48,,3005-3016,,,1,0,,,,,
2-s2.0-85060826046,,,,"Anatomy of engoniophos unicinctus from isla margarita, Venezuela (gastropoda: Caenogastropoda: Nassariidae), with a discussion on the buccinid-nassariid relationship",ar,Article,Abbate D.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2018-12-21,21 December 2018,Nautilus,00281344,23238,,Journal,132,3-4,,101-112,,,4,0,,,,,
