eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
2-s2.0-85060947003,10.23919/PIERS.2018.8597694,,,Investigation of Kalman Filter-KF-Application on a Quasi-Newtonian - QN - Algorithm for Photovoltaic Maximum Power Point Detection - MPPT,cp,Conference Paper,De Carvalho J.L.,,Universidade Estadual de Campinas,Campinas,Brazil,,,,,2018-12-31,31 December 2018,Progress in Electromagnetics Research Symposium,15599450,21000195302,19317360,Conference Proceeding,2018-August,,8597694,1177-1183,,,0,0,,,,,
2-s2.0-85051681296,10.1016/j.apsusc.2018.08.123,S0169433218322608,,Surface chemistry and the corrosion behavior of magnetron sputtered niobium oxide films in sulfuric acid solution,ar,Article,Pillis M.F.,,Comissão Nacional de Energia Nuclear Rio de Janeiro,Rio de Janeiro,Brazil,,,,,2018-12-31,31 December 2018,Applied Surface Science,01694332,28983,,Journal,462,,,344-352,,,25,0,,,,,
2-s2.0-85056200325,10.1016/j.conbuildmat.2018.10.228,S0950061818326461,,Use of porcelain polishing residue as a supplementary cimentitious material in self-compacting concrete,ar,Article,Matos P.R.d.,,Universidade Federal de Santa Catarina,Florianopolis,Brazil,,,,,2018-12-30,30 December 2018,Construction and Building Materials,09500618,24443,,Journal,193,,,623-630,,,56,0,,,,,
2-s2.0-85059649019,10.1021/acs.jpcc.8b10617,,,Effect of Structural Anisotropy in High-Pressure Reaction of Aniline,ar,Article,Fanetti S.,,"Università degli Studi di Firenze;LENS - European Laboratory for Non-Linear Spectroscopy;Istituto Di Chimica Dei Composti Organometallici, Sesto Fiorentino",Florence;Sesto Fiorentino;Florence,Italy;Italy;Italy,,,,,2018-12-27,27 December 2018,Journal of Physical Chemistry C,19327447,5200153123,19327455,Journal,122,51,,29158-29164,,,19,0,,,,,
2-s2.0-85059527595,10.1103/PhysRevB.98.245419,,,Tunable Fano resonances in the decay rates of a pointlike emitter near a graphene-coated nanowire,ar,Article,Arruda T.J.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2018-12-26,26 December 2018,Physical Review B,24699950,21100874236,24699969,Journal,98,24,245419,,,,11,2,all repository repositoryam,All Open Access Green,,,
2-s2.0-85059420607,10.1088/1757-899X/460/1/012030,,,Surface activation of textile fibers by plasma DBD for dyeing with teak leaf,cp,Conference Paper,Ferreira A.J.S.,,Universidade Federal de Santa Catarina,Florianopolis,Brazil,,,,,2018-12-24,24 December 2018,Iop Conference Series Materials Science and Engineering,17578981,19700200831,1757899X,Conference Proceeding,460,1,012030,,,,4,1,all publisherfullgold,All Open Access Gold,,,
2-s2.0-85059418312,10.1088/1757-899X/460/1/012032,,,Multifunctionalization of cotton with onion skin extract,cp,Conference Paper,Silva M.G.,,Universidade Estadual de Maringá,Maringa,Brazil,,,,,2018-12-24,24 December 2018,Iop Conference Series Materials Science and Engineering,17578981,19700200831,1757899X,Conference Proceeding,460,1,012032,,,,13,1,all publisherfullgold repository repositoryam,All Open Access Gold Green,,,
2-s2.0-85059406198,10.1088/1757-899X/460/1/012026,,,New Possibilities of Raw Cotton Pre-treatment before reactive dyeing,cp,Conference Paper,Demir A.G.,,Ege Üniversitesi,Izmir,Turkey,,,,,2018-12-24,24 December 2018,Iop Conference Series Materials Science and Engineering,17578981,19700200831,1757899X,Conference Proceeding,460,1,012026,,,,4,1,all publisherfullgold,All Open Access Gold,,,
2-s2.0-85059383721,10.1088/1757-899X/460/1/012007,,,"Efficient silver nanoparticles deposition method on DBD plasma-treated polyamide 6,6 for antimicrobial textiles",cp,Conference Paper,Ribeiro A.I.,,Escola de Engenharia da Universidade do Minho,Guimaraes,Portugal,,,,,2018-12-24,24 December 2018,Iop Conference Series Materials Science and Engineering,17578981,19700200831,1757899X,Conference Proceeding,460,1,012007,,,,14,1,all publisherfullgold repository repositoryvor repositoryam,All Open Access Gold Green,,,
2-s2.0-85059373395,10.1088/1757-899X/460/1/012028,,,Silkworm excrement used for dyeing textiles,cp,Conference Paper,Vila N.T.,,Universidade Estadual de Maringá,Maringa,Brazil,,,,,2018-12-24,24 December 2018,Iop Conference Series Materials Science and Engineering,17578981,19700200831,1757899X,Conference Proceeding,460,1,012028,,,,1,1,all publisherfullgold,All Open Access Gold,,,
