eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
2-s2.0-85061446581,10.1109/CANDARW.2018.00005,,,Message from the organizers,ed,Editorial,Goshima M.,,Research Organization of Information and Systems National Institute of Informatics,Tokyo,Japan,,,,,2018-12-26,26 December 2018,Proceedings 2018 6th International Symposium on Computing and Networking Workshops Candarw 2018,,21100898098,,Conference Proceeding,,,8590859,xvi,,,0,1,all publisherfree2read,All Open Access Bronze,,,
2-s2.0-85061432488,10.1109/CANDARW.2018.00009,,,Employing genetic algorithm and particle filtering as an alternative for indoor device positioning,cp,Conference Paper,Branco G.D.,,Universidade de Brasília,Brasília,Brazil,,,,,2018-12-26,26 December 2018,Proceedings 2018 6th International Symposium on Computing and Networking Workshops Candarw 2018,,21100898098,,Conference Proceeding,,,8590863,1-7,,,1,0,,,,,
2-s2.0-85061340470,10.1109/QUATIC.2018.00053,,,Uncertainty management to coordinate and control an ERP project: A case study,cp,Conference Paper,Marinho M.,,University of Limerick;Universidade Federal Rural de Pernambuco,Limerick;Recife,Ireland;Brazil,,,,,2018-12-26,26 December 2018,Proceedings 2018 International Conference on the Quality of Information and Communications Technology Quatic 2018,,21100897942,,Conference Proceeding,,,8590206,295-296,,,0,0,,,,,
2-s2.0-85061336132,10.1109/QUATIC.2018.00042,,,Uncertainty management for global software development teams,cp,Conference Paper,Marinho M.,,University of Limerick;Universidade Federal Rural de Pernambuco,Limerick;Recife,Ireland;Brazil,,,,,2018-12-26,26 December 2018,Proceedings 2018 International Conference on the Quality of Information and Communications Technology Quatic 2018,,21100897942,,Conference Proceeding,,,8590195,238-246,,,11,0,,,,,
2-s2.0-85061334849,10.1109/QUATIC.2018.00054,,,Classification model of the software quality level according to the user's perception,cp,Conference Paper,Mendonca J.,,Universidade de Brasília,Brasília,Brazil,,,,,2018-12-26,26 December 2018,Proceedings 2018 International Conference on the Quality of Information and Communications Technology Quatic 2018,,21100897942,,Conference Proceeding,,,8590207,297-298,,,1,0,,,,,
2-s2.0-85061330506,10.1109/QUATIC.2018.00024,,,A systematic approach of dataset definition for a supervised machine learning using NFR framework,cp,Conference Paper,Marinho M.,,Universidade Catolica de Pernambuco,Recife,Brazil,,,,,2018-12-26,26 December 2018,Proceedings 2018 International Conference on the Quality of Information and Communications Technology Quatic 2018,,21100897942,,Conference Proceeding,,,8590177,110-118,,,10,0,,,,,
2-s2.0-85061325109,10.1109/QUATIC.2018.00023,,,A metamodel to guide a requirements elicitation process for embedded systems,cp,Conference Paper,Pereira T.,,Universidade Federal de Pernambuco;Instituto Federal do Sertão Pernambucano,Recife;Petrolina,Brazil;Brazil,,,,,2018-12-26,26 December 2018,Proceedings 2018 International Conference on the Quality of Information and Communications Technology Quatic 2018,,21100897942,,Conference Proceeding,,,8590176,101-109,,,4,0,,,,,
2-s2.0-85061321102,10.1109/QUATIC.2018.00017,,,Continuous improvement of systems in maintenance using a proactive quality management,cp,Conference Paper,Simao Monteiro S.B.,,Universidade de Brasília,Brasília,Brazil,,,,,2018-12-26,26 December 2018,Proceedings 2018 International Conference on the Quality of Information and Communications Technology Quatic 2018,,21100897942,,Conference Proceeding,,,8590170,47-55,,,3,0,,,,,
2-s2.0-85061319142,10.1109/QUATIC.2018.00025,,,Gamification in requirements engineering: A systematic review,cp,Conference Paper,Cursino R.,,Universidade de Pernambuco,Recife,Brazil,,,,,2018-12-26,26 December 2018,Proceedings 2018 International Conference on the Quality of Information and Communications Technology Quatic 2018,,21100897942,,Conference Proceeding,,,8590178,119-125,,,29,0,,,,,
2-s2.0-85061312965,10.1109/QUATIC.2018.00037,,,An adaptive multi-objective heuristic search for model-based testing,cp,Conference Paper,De Almeida Neto A.,,Universidade Estadual de Campinas,Campinas,Brazil,,,,,2018-12-26,26 December 2018,Proceedings 2018 International Conference on the Quality of Information and Communications Technology Quatic 2018,,21100897942,,Conference Proceeding,,,8590190,193-200,,,1,0,,,,,
2-s2.0-85061309869,10.1109/QUATIC.2018.00034,,,Ranking machine learning classifiers using multicriteria approach,cp,Conference Paper,De Moura Rezende Dos Santos F.,,Universidade de Brasília,Brasília,Brazil,,,,,2018-12-26,26 December 2018,Proceedings 2018 International Conference on the Quality of Information and Communications Technology Quatic 2018,,21100897942,,Conference Proceeding,,,8590187,168-174,,,3,0,,,,,
2-s2.0-85061385952,10.1109/ICBK.2018.00034,,,Discovering IMRAD structure with different classifiers,cp,Conference Paper,Ribeiro S.S.,,Pontifícia Universidade Católica do Paraná,Curitiba,Brazil,,,,,2018-12-24,24 December 2018,Proceedings 9th IEEE International Conference on Big Knowledge Icbk 2018,,21100898009,,Conference Proceeding,,,00034,200-204,,,12,0,,,,,
2-s2.0-85061351052,10.1109/ICDSBA.2018.00078,,,Image Segmentation Using Multilevel Thresholding and Genetic Algorithm: An Approach,cp,Conference Paper,Ventura De Oliveira P.,,Universidade Federal de Uberlândia,Uberlandia,Brazil,,,,,2018-12-24,24 December 2018,Proceedings 2nd International Conference on Data Science and Business Analytics Icdsba 2018,,21100898004,,Conference Proceeding,,,8588947,380-385,,,13,0,,,,,
2-s2.0-85061044274,10.1109/ISI.2018.8587316,,,Identifying privacy functional requirements for crowdsourcing applications in smart cities,cp,Conference Paper,Da Silva M.,,Mato Grosso Federal Institute,,Brazil,,,,,2018-12-24,24 December 2018,2018 IEEE International Conference on Intelligence and Security Informatics Isi 2018,,21100897135,,Conference Proceeding,,,8587316,106-111,,,14,0,,,,,
2-s2.0-85061043127,10.1109/ISI.2018.8587389,,,Effect of imbalanced datasets on security of industrial IoT using machine learning,cp,Conference Paper,Zolanvari M.,,McKelvey School of Engineering,St. Louis,United States,,,,,2018-12-24,24 December 2018,2018 IEEE International Conference on Intelligence and Security Informatics Isi 2018,,21100897135,,Conference Proceeding,,,8587389,112-117,,,65,2,all repository repositoryam,All Open Access Green,,,
2-s2.0-85061030428,10.1109/ISI.2018.8587319,,,Privacy preserving on trajectories created by Wi-Fi connections in a University Campus,cp,Conference Paper,Gomes F.,,Universidade Federal de Santa Catarina,Florianopolis,Brazil,,,,,2018-12-24,24 December 2018,2018 IEEE International Conference on Intelligence and Security Informatics Isi 2018,,21100897135,,Conference Proceeding,,,8587319,181-186,,,3,0,,,,,
2-s2.0-85060695399,10.1109/CACIDI.2018.8584339,,,Using Category Theory to Structure the OCC Theory of emotions,cp,Conference Paper,Trujillo M.O.,,Universidade Federal do Rio Grande,Rio Grande,Brazil,,,,,2018-12-19,19 December 2018,Congreso Argentino De Ciencias De La Informatica Y Desarrollos De Investigacion Cacidi 2018,,21100896630,,Conference Proceeding,,,8584339,,,,0,0,,,,,
2-s2.0-85059913963,10.1088/1742-5468/aaf10b,,,Supersymmetric quantum spherical spins,ar,Article,Santos L.G.D.,,Universidade Estadual de Londrina,Londrina,Brazil,,,,,2018-12-19,19 December 2018,Journal of Statistical Mechanics Theory and Experiment,,145274,17425468,Journal,2018,12,123104,,,,1,2,all repository repositoryam,All Open Access Green,,,
2-s2.0-85049030043,10.1016/j.ejor.2018.05.071,S0377221718304909,,A biased random-key genetic algorithm for the maximum quasi-clique problem,ar,Article,Pinto B.Q.,,"Universidade Federal Fluminense;Instituto Federal de Educação, Ciência e Tecnologia do Triangulo Mineiro (IFTM)",Niteroi;Uberaba,Brazil;Brazil,,,,,2018-12-16,16 December 2018,European Journal of Operational Research,03772217,22489,,Journal,271,3,,849-865,,,38,0,,,,,
2-s2.0-85044096400,10.1080/02664763.2018.1450365,,,Expert knowledge elicitation using item response theory,ar,Article,Andrade J.,,Universidade Federal do Ceará,Fortaleza,Brazil,,,,,2018-12-10,10 December 2018,Journal of Applied Statistics,02664763,12119,13600532,Journal,45,16,,2981-2998,,,4,2,all repository repositoryam,All Open Access Green,,,
