eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
2-s2.0-85068049677,10.3389/fnins.2018.00974,,,Anxiolytic- and Antidepressant-Like Effects of Fish Oil-Enriched Diet in Brain-Derived Neurotrophic Factor Deficient Mice,ar,Article,Zemdegs J.,,Université Paris-Saclay;Université de Toulouse;Universidade Federal de São Paulo,Gif-sur-Yvette;Toulouse;Sao Paulo,France;France;Brazil,,,,,2018-12-21,21 December 2018,Frontiers in Neuroscience,16624548,21100199812,1662453X,Journal,12,,974,,,,18,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-85059003991,10.3389/fnmol.2018.00475,,,Adenosine A 2A receptors in the rat prelimbic medial prefrontal cortex control delay-based cost-benefit decision making,ar,Article,Leffa D.T.,,"Universidade Federal do Rio Grande do Sul;University of Coimbra, Center for Neuroscience and Cell Biology",Porto Alegre;Coimbra,Brazil;Portugal,,,,,2018-12-20,20 December 2018,Frontiers in Molecular Neuroscience,16625099,19700175113,,Journal,11,,475,,,,22,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-85058974867,10.3389/fnbeh.2018.00321,,,SMR neurofeedback training facilitates working memory performance in healthy older adults: A behavioral and EEG study,ar,Article,Campos da Paz V.,,Universidade de Brasília,Brasília,Brazil,,,,,2018-12-20,20 December 2018,Frontiers in Behavioral Neuroscience,16625153,19700175166,,Journal,12,,321,,,,41,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-85058817490,10.5664/jcsm.7532,,30518442,"Long sleep duration, insomnia, and insomnia with short objective sleep duration are independently associated with short telomere length",ar,Article,Tempaku P.,,Universidade Federal de São Paulo,Sao Paulo,Brazil,,,,,2018-12-15,15 December 2018,Journal of Clinical Sleep Medicine,15509389,3900148612,15509397,Journal,14,12,,2037-2045,,,40,1,all publisherfree2read repository repositoryvor,All Open Access Bronze Green,,,
2-s2.0-85056603271,10.1016/j.neuroscience.2018.11.001,S030645221830722X,30439328,"Corrigendum to “Cannabinoid Receptor Agonists Reduce the Short-Term Mitochondrial Dysfunction and Oxidative Stress Linked to Excitotoxicity in the Rat Brain” (Neuroscience (2015) 285 (97–106), (S0306452214009737) (10.1016/j.neuroscience.2014.11.016))",er,Erratum,Rangel-López E.,,SSA Mexico,Mexico,Mexico,,,,,2018-12-15,15 December 2018,Neuroscience,03064522,18042,18737544,Journal,395,,,113,,,2,0,,,,,
2-s2.0-85056196911,10.1016/j.biopsych.2018.10.014,S0006322318319474,30466508,Are We Ready for Individualized Target Planning of Ablative Procedures in Intractable Obsessive-Compulsive Disorder?,no,Note,Hoexter M.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2018-12-15,15 December 2018,Biological Psychiatry,00063223,14308,18732402,Journal,84,12,,e85-e87,,,1,0,,,,,
2-s2.0-85054429783,10.1016/j.jneuroim.2018.10.005,S0165572818303552,30316679,Effect of dexamethasone on seizures and inflammatory profile induced by Kindling Seizure Model,ar,Article,Guzzo E.F.M.,,Universidade Federal do Rio Grande do Sul,Porto Alegre,Brazil,,,,,2018-12-15,15 December 2018,Journal of Neuroimmunology,01655728,16749,18728421,Journal,325,,,92-98,,,25,0,,,,,
2-s2.0-85054168600,10.1016/j.biopsych.2018.07.013,S0006322318316834,30158054,E3 Ubiquitin-Protein Ligase SMURF1 in the Nucleus Accumbens Mediates Cocaine Seeking,ar,Article,Werner C.T.,,Jacobs School of Medicine and Biomedical Sciences,Buffalo,United States,,,,,2018-12-15,15 December 2018,Biological Psychiatry,00063223,14308,18732402,Journal,84,12,,881-892,,,19,2,all repository repositoryam,All Open Access Green,,,
2-s2.0-85054066252,10.1016/j.neucom.2018.08.081,S0925231218311081,,Sparse Least-Squares Support Vector Machines via Accelerated Segmented Test: A dual approach,ar,Article,Oliveira S.A.F.,,Universidade Federal do Ceará,Fortaleza,Brazil,,,,,2018-12-10,10 December 2018,Neurocomputing,09252312,24807,18728286,Journal,321,,,308-320,,,10,0,,,,,
2-s2.0-85055915495,10.1097/WNR.0000000000001133,,30222724,Posterior cingulate cortex/precuneus blood oxygen-level dependent signal changes during the repetition of an attention task in meditators and nonmeditators,ar,Article,Rodrigues D.,,Hospital Israelita Albert Einstein,Sao Paulo,Brazil,,,,,2018-12-05,5 December 2018,Neuroreport,09594965,18022,1473558X,Journal,29,17,,1463-1467,,,8,0,,,,,
2-s2.0-85065831016,10.3389/fneur.2018.00981,,,Next Generation Molecular Diagnosis of Hereditary Spastic Paraplegias: An Italian Cross-Sectional Study,ar,Article,D'Amore A.,,Università di Pisa;Molecular Medicine and Neurogenetics,Pisa;Pisa,Italy;Italy,,,,,2018-12-04,4 December 2018,Frontiers in Neurology,,21100212316,16642295,Journal,9,,981,,,,72,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-85067428029,10.3389/fnins.2018.00897,,,"Sub-Convulsing Dose Administration of Pilocarpine Reduces Glycemia, Increases Anxiety-Like Behavior and Decelerates Cortical Spreading Depression in Rats Suckled on Various Litter Sizes",ar,Article,Francisco E.d.S.,,Universidade Federal de Pernambuco,Recife,Brazil,,,,,2018-12-03,3 December 2018,Frontiers in Neuroscience,16624548,21100199812,1662453X,Journal,12,,897,,,,7,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-85053848572,10.1016/j.neucom.2018.08.053,S0925231218310154,,Applying multi-label techniques in emotion identification of short texts,ar,Article,Almeida A.M.G.,,Universidade Estadual de Londrina,Londrina,Brazil,,,,,2018-12-03,3 December 2018,Neurocomputing,09252312,24807,18728286,Journal,320,,,35-46,,,45,0,,,,,
2-s2.0-85092488105,10.1038/s41394-018-0049-8,,,Spinal cord injury epidemiological profile in the Sarah Network of Rehabilitation Hospitals—a Brazilian population sample,ar,Article,Barbetta D.,,SARAH Network of Rehabilitation Hospitals,Brasilia,Brazil,,,,,2018-12-01,December 2018,Spinal Cord Series and Cases,,21100904572,20586124,Journal,4,1,32,,,,15,1,all publisherfree2read repository repositoryvor,All Open Access Bronze Green,,,
2-s2.0-85084783993,10.1038/s41531-017-0025-1,,,"Erratum: Variable frequency of LRRK2 variants in the Latin American research consortium on the genetics of Parkinson’s disease (LARGE-PD), a case of ancestry (npj Parkinson's Disease, (2017), 3, 1, (19), 10.1038/s41531-017-0020-6)",er,Erratum,Cornejo-Olivas M.,,Instituto Nacional de Ciencias Neurologicas;Northern Pacific Global Health Research Fellows Training Consortium,Lima;Bethesda,Peru;United States,,,,,2018-12-01,1 December 2018,Npj Parkinson S Disease,,21100982311,23738057,Journal,4,1,3,,,,1,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-85071644560,10.1186/s41077-018-0083-4,,,Detecting latent safety threats in an interprofessional training that combines in situ simulation with task training in an emergency department,ar,Article,Couto T.B.,,Hospital Israelita Albert Einstein;Centro de Simulação Realística Albert Einstein,Sao Paulo;Sao Paulo,Brazil;Brazil,,,,,2018-12-01,December 2018,Advances in Simulation,,21101167206,20590628,Journal,3,1,23,,,,29,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-85061957951,10.1038/s41539-018-0031-z,,,Post-class naps boost declarative learning in a naturalistic school setting,ar,Article,Cabral T.,,Universidade Federal do Rio Grande do Norte,Natal,Brazil,,,,,2018-12-01,December 2018,Npj Science of Learning,,21101044934,20567936,Journal,3,1,14,,,,18,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-85060831397,10.1590/0004-282x20180126,,30698202,Alarming lack of knowledge about antithrombotic therapy among patients with atrial fibrillation,ar,Article,Leitão J.M.,,Universidade Federal do Parana,Curitiba,Brazil,,,,,2018-12-01,December 2018,Arquivos De Neuro Psiquiatria,0004282X,14224,16784227,Journal,76,12,,807-811,,,3,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
