eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
2-s2.0-85048395048,10.1016/j.aca.2018.06.016,S0003267018307815,30442393,Recent advances in LC-MS/MS methods to determine endocannabinoids in biological samples: Application in neurodegenerative diseases,re,Review,Marchioni C.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2018-12-31,31 December 2018,Analytica Chimica Acta,00032670,23911,18734324,Journal,1044,,,12-28,,,47,0,,,,,
2-s2.0-85062566918,10.1093/ijrl/eey044,,,Production of carbon steel with ultrafine grains by warm torsion test,ar,Article,Nunes L.G.S.,,Instituto Federal do Espírito Santo,Vitoria,Brazil,,,,,2018-12-30,30 December 2018,International Journal of Refugee Law,09538186,25818,14643715,Journal,30,3,,407-443,,,1,0,,,,,
2-s2.0-85054169379,10.1016/j.ecoenv.2018.09.111,S0147651318309850,30278400,Capacity of tissue water regulation is impaired in an osmoconformer living in impacted estuaries?,ar,Article,David D.D.,,Universidade de São Paulo;Universidade Estadual da Paraiba,Sao Paulo;Campina Grande,Brazil;Brazil,,,,,2018-12-30,30 December 2018,Ecotoxicology and Environmental Safety,01476513,25076,10902414,Journal,166,,,375-382,,,4,0,,,,,
2-s2.0-85054102699,10.1016/j.ecoenv.2018.09.093,S0147651318309527,30278399,Land use impact on potentially toxic metals concentration on surface water and resistant microorganisms in watersheds,ar,Article,Saran L.M.,,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Sao Paulo,Brazil,,,,,2018-12-30,30 December 2018,Ecotoxicology and Environmental Safety,01476513,25076,10902414,Journal,166,,,366-374,,,21,0,,,,,
2-s2.0-85054088863,10.1016/j.ecoenv.2018.09.099,S0147651318309734,30278397,Assessing mercury pollution in Amazon River tributaries using a Bayesian Network approach,ar,Article,Bonotto D.M.,,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Sao Paulo,Brazil,,,,,2018-12-30,30 December 2018,Ecotoxicology and Environmental Safety,01476513,25076,10902414,Journal,166,,,354-358,,,37,2,all repository repositoryam,All Open Access Green,,,
2-s2.0-85054061949,10.1016/j.ecoenv.2018.09.064,S0147651318309254,30278392,Microcystin and pyriproxyfen are toxic to early stages of development in Rhamdia quelen: An experimental and modelling study,ar,Article,Azevedo-Linhares M.,,Instituto de Tecnologia do Paraná,Curitiba,Brazil,,,,,2018-12-30,30 December 2018,Ecotoxicology and Environmental Safety,01476513,25076,10902414,Journal,166,,,311-319,,,26,0,,,,,
2-s2.0-85054013618,10.1016/j.ecoenv.2018.09.090,S0147651318309503,30269018,Genetic toxicity of water contaminated by microcystins collected during a cyanobacteria bloom,ar,Article,Pamplona-Silva M.T.,,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Sao Paulo,Brazil,,,,,2018-12-30,30 December 2018,Ecotoxicology and Environmental Safety,01476513,25076,10902414,Journal,166,,,223-230,,,18,0,,,,,
2-s2.0-85054006778,10.1016/j.ecoenv.2018.09.061,S0147651318309229,30269016,"Ecotoxicological effects of fipronil, neem cake and neem extract in edaphic organisms from tropical soil",ar,Article,Zortéa T.,,Universidade do Estado de Santa Catarina,Florianopolis,Brazil,,,,,2018-12-30,30 December 2018,Ecotoxicology and Environmental Safety,01476513,25076,10902414,Journal,166,,,207-214,,,18,0,,,,,
2-s2.0-85053782196,10.1016/j.ecoenv.2018.09.048,S0147651318309096,30245292,Queen bee acceptance under threat: Neurotoxic insecticides provoke deep damage in queen-worker relationships,ar,Article,Otesbelgue A.,,Pontifícia Universidade Católica do Rio Grande do Sul,Porto Alegre,Brazil,,,,,2018-12-30,30 December 2018,Ecotoxicology and Environmental Safety,01476513,25076,10902414,Journal,166,,,42-47,,,11,2,all repository repositoryvor,All Open Access Green,,,
2-s2.0-85061615984,10.2166/wst.2019.012,,30767917,Economic feasibility for selecting wastewater treatment systems,ar,Article,Goffi A.S.,,Universidade Tecnológica Federal do Paraná,Curitiba,Brazil,,,,,2018-12-29,29 December 2018,Water Science and Technology,02731223,19376,,Journal,78,12,,2518-2531,,,44,1,all publisherfree2read,All Open Access Bronze,,,
