eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
2-s2.0-85047274349,10.1080/02640414.2018.1479103,,29790430,Improvement of cellular health indicators and muscle quality in older women with different resistance training volumes,ar,Article,Cunha P.M.,,Universidade Estadual de Londrina,Londrina,Brazil,,,,,2018-12-17,17 December 2018,Journal of Sports Sciences,02640414,21090,1466447X,Journal,36,24,,2843-2848,,,43,0,,,,,
2-s2.0-85057863973,10.1108/TC-05-2018-0015,,,"Therapeutic communities in Santa Catarina, Brazil",ar,Article,McBride R.S.,,Queen's University Belfast,Belfast,United Kingdom,,,,,2018-12-10,10 December 2018,Therapeutic Communities,09641866,75220,,Journal,39,4,,162-170,,,2,0,,,,,
2-s2.0-85078178932,10.1007/978-3-319-97132-2_5,,,Plant proteolytic enzymes: Their role as natural pharmacophores,ch,Book Chapter,Salas C.E.,,Universidade Federal de Minas Gerais,Belo Horizonte,Brazil,,,,,2018-12-08,8 December 2018,Biotechnological Applications of Plant Proteolytic Enzymes,,21100958658,,Book,,,,107-127,,,9,0,,,,,
2-s2.0-85084849653,10.1007/978-3-030-00545-0_4,,,Functional foods as source of bioactive principles: Some marked examples,ch,Book Chapter,Campos A.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2018-12-07,7 December 2018,Natural Products as Source of Molecules with Therapeutic Potential Research and Development Challenges and Perspectives,,21100982463,,Book,,,,111-157,,,0,0,,,,,
2-s2.0-85084845666,10.1007/978-3-030-00545-0_3,,,Liquid chromatography for plant metabolite profiling in the field of drug discovery,ch,Book Chapter,Klein L.C.,,Universidade do Vale do Itajai,Itajai,Brazil,,,,,2018-12-07,7 December 2018,Natural Products as Source of Molecules with Therapeutic Potential Research and Development Challenges and Perspectives,,21100982463,,Book,,,,73-109,,,0,0,,,,,
2-s2.0-85083655378,10.1007/978-3-030-00545-0_13,,,Herbal medicine and public healthcare: Current and future challenges,ch,Book Chapter,Silveira D.,,Universidade de Brasília,Brasília,Brazil,,,,,2018-12-07,7 December 2018,Natural Products as Source of Molecules with Therapeutic Potential Research and Development Challenges and Perspectives,,21100982463,,Book,,,,495-515,,,15,0,,,,,
2-s2.0-85078669760,10.1007/978-3-030-00545-0_1,,,Medicinal plants and phytomedicines,ch,Book Chapter,Niero R.,,Universidade do Vale do Itajai,Itajai,Brazil,,,,,2018-12-07,7 December 2018,Natural Products as Source of Molecules with Therapeutic Potential Research and Development Challenges and Perspectives,,21100982463,,Book,,,,1-33,,,6,0,,,,,
2-s2.0-85031492498,10.1080/02640414.2017.1392072,,29039723,Glenohumeral internal rotation deficit in table tennis players,ar,Article,Kamonseki D.H.,,Universidade Federal de São Carlos;Universidade Paulista,Sao Carlos;Sao Paulo,Brazil;Brazil,,,,,2018-12-02,2 December 2018,Journal of Sports Sciences,02640414,21090,1466447X,Journal,36,23,,2632-2636,,,8,0,,,,,
2-s2.0-85115030817,10.3390/sports6040134,,,Profiling rest intervals between sets and associated factors in resistance training participants,ar,Article,Silva W.,,Universidade Federal de Goiás,Goiania,Brazil,,,,,2018-12-01,December 2018,Sports,,21101042146,20754663,Journal,6,4,134,,,,0,1,all publisherfullgold repository repositoryvor repositoryam,All Open Access Gold Green,,,
2-s2.0-85102890276,10.3390/sports6040129,,,Vertical jump is strongly associated to running-based anaerobic sprint test in teenage futsal male athletes,ar,Article,Sales M.M.,,Universidade Estadual de Goias,Anapolis,Brazil,,,,,2018-12-01,December 2018,Sports,,21101042146,20754663,Journal,6,4,129,,,,13,1,all publisherfullgold repository repositoryvor repositoryam,All Open Access Gold Green,,,
2-s2.0-85091728666,10.3390/sports6040152,,,The Effect of Sex and Performance Level on Pacing in Duathlon,ar,Article,Nikolaidis P.T.,,Exercise Physiology Laboratory,Nikaia,Greece,,,,,2018-12-01,December 2018,Sports,,21101042146,20754663,Journal,6,4,152,,,,4,1,all publisherfullgold repository repositoryvor repositoryam,All Open Access Gold Green,,,
2-s2.0-85087607829,10.3390/sports6040163,,,Similar strength and power adaptations between two different velocity-based training regimens in collegiate female volleyball players,ar,Article,Rauch J.T.,,The University of Tampa,Tampa,United States,,,,,2018-12-01,December 2018,Sports,,21101042146,20754663,Journal,6,4,163,,,,29,1,all publisherfullgold repository repositoryvor repositoryam,All Open Access Gold Green,,,
2-s2.0-85087410828,10.3390/sports6040171,,,"High 1rm tests reproducibility and validity are not dependent on training experience, muscle group tested or strength level in older women",ar,Article,Barbalho M.,,Universidade Federal de Goiás,Goiania,Brazil,,,,,2018-12-01,December 2018,Sports,,21101042146,20754663,Journal,6,4,171,,,,27,1,all publisherfullgold repository repositoryvor repositoryam,All Open Access Gold Green,,,
2-s2.0-85086667495,10.1186/s40662-018-0118-x,,,Choriocapillaris changes in dry age-related macular degeneration and geographic atrophy: a review,re,Review,Arya M.,,,,,,,,,2018-12-01,December 2018,Eye and Vision,,21101060497,23260254,Journal,5,1,22,,,,81,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-85071720628,10.3390/sports6040148,,,Effects of strength training program and infrared thermography in soccer athletes injuries,ar,Article,Menezes P.,,Universidade Federal do Rio de Janeiro,Rio de Janeiro,Brazil,,,,,2018-12-01,December 2018,Sports,,21101042146,20754663,Journal,6,4,148,,,,20,1,all publisherfullgold repository repositoryvor repositoryam,All Open Access Gold Green,,,
2-s2.0-85070711985,10.1002/ame2.12040,,30891577,Amprolium exposure alters mice behavior and metabolism in vivo,ar,Article,Moraes J.O.,,Universidade Federal do Tocantins,Palmas,Brazil,,,,,2018-12-01,December 2018,Animal Models and Experimental Medicine,20965451,21101087137,25762095,Journal,1,4,,272-281,,,9,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-85066424226,10.3390/sports6040103,,,The effect of body mass index on acute cardiometabolic responses to graded exercise testing in children: A narrative review,re,Review,Nikolaidis P.T.,,Exercise Physiology Laboratory,Nikaia,Greece,,,,,2018-12-01,December 2018,Sports,,21101042146,20754663,Journal,6,4,103,,,,12,1,all publisherfullgold repository repositoryvor repositoryam,All Open Access Gold Green,,,
2-s2.0-85065657810,10.3390/sports6040160,,,Effects of adding single joint exercises to a resistance training programme in trained women,ar,Article,Barbalho M.,,Universidade Federal de Goiás,Goiania,Brazil,,,,,2018-12-01,December 2018,Sports,,21101042146,20754663,Journal,6,4,160,,,,7,1,all publisherfullgold repository repositoryvor repositoryam,All Open Access Gold Green,,,
2-s2.0-85065419137,10.5624/isd.2018.48.4.295,,,Applications of digital subtraction angiography in the management of penetrating injuries of the maxillofacial region: A case report,ar,Article,Fonseca V.J.,,Universidade Federal de Minas Gerais,Belo Horizonte,Brazil,,,,,2018-12-01,1 December 2018,Imaging Science in Dentistry,22337822,21100211109,22337830,Journal,48,4,,295-300,,,0,1,all publisherfullgold repository repositoryvor repositoryam,All Open Access Gold Green,,,
2-s2.0-85063958646,10.3390/jfmk3040055,,,The role of velocity based training in the strength periodization for modern athletes,ar,Article,Guerriero A.,,Università degli Studi di Roma Foro Italico;Italian Federation of weight lifting;Brasil Rugby,Rome;Rome;Sao Paulo,Italy;Italy;Brazil,,,,,2018-12-01,December 2018,Journal of Functional Morphology and Kinesiology,,21100902910,24115142,Journal,3,4,55,,,,39,1,all publisherfullgold repository repositoryvor repositoryam,All Open Access Gold Green,,,
2-s2.0-85063954300,10.3390/jfmk3040063,,,Acute effects of proprioceptive neuromuscular facilitation on peak torque and muscle imbalance,ar,Article,Ruas C.,,"Edith Cowan University;California State University, Fullerton",Perth;Fullerton,Australia;United States,,,,,2018-12-01,December 2018,Journal of Functional Morphology and Kinesiology,,21100902910,24115142,Journal,3,4,63,,,,8,1,all publisherfullgold repository repositoryvor repositoryam,All Open Access Gold Green,,,
2-s2.0-85063954182,10.3390/jfmk3040060,,,"Lactate, heart rate and rating of perceived exertion responses to shorter and longer duration crossfit® training sessions",ar,Article,Tibana R.A.,,Universidade Federal de Mato Grosso,Cuiaba,Brazil,,,,,2018-12-01,December 2018,Journal of Functional Morphology and Kinesiology,,21100902910,24115142,Journal,3,4,60,,,,36,1,all publisherfullgold repository repositoryvor repositoryam,All Open Access Gold Green,,,
2-s2.0-85061195860,10.3390/educsci8040200,,,Algorithm-aided design with python: Analysis of technological competence of subjects,ar,Article,Pontes T.B.,,Universidade Federal do Cariri - UFCA,Juazeiro do Norte,Brazil,,,,,2018-12-01,December 2018,Education Sciences,,21100897500,22277102,Journal,8,4,200,,,,5,1,all publisherfullgold repository repositoryvor repositoryam,All Open Access Gold Green,,,
