eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
2-s2.0-85060279402,10.5709/ce.1897-9254.283,,,A new measure of international product innovation,ar,Article,Geldres-Weiss V.,,Universidad de la Frontera,Temuco,Chile,,,,,2018-12-31,31 December 2018,Contemporary Economics,20840845,21100199108,23008814,Journal,12,4 Special Issue,,367-380,,,7,0,,,,,
2-s2.0-85076629999,,,,The coevolution of institutions and culture,ch,Book Chapter,Mueller B.,,Universidade de Brasília,Brasília,Brazil,,,,,2018-12-28,28 December 2018,A Research Agenda for New Institutional Economics,,21100939110,,Book,,,,153-161,,,2,0,,,,,
2-s2.0-85049803678,10.1080/00036846.2018.1486020,,,Backtesting Basel III: evaluating the market risk of past crises through the current regulation,ar,Article,Zeuli M.,,Universidade Federal do Rio de Janeiro,Rio de Janeiro,Brazil,,,,,2018-12-20,20 December 2018,Applied Economics,00036846,18768,14664283,Journal,50,59,,6382-6396,,,2,0,,,,,
2-s2.0-85074218758,10.1007/978-3-030-00392-0,,,Inter-Organizational Culture: Linking relationship marketing with organizational behavior,bk,Book,Larentis F.,,Universidade Federal do Rio Grande;Universidade de Caxias do Sul,Rio Grande;Caxias do Sul,Brazil;Brazil,,,,,2018-12-13,13 December 2018,Inter Organizational Culture Linking Relationship Marketing with Organizational Behavior,,21100934028,,Book,,,,1-105,,,6,0,,,,,
2-s2.0-85111393257,10.3390/ijfs6040095,,,Many are never too many: An analysis of crowdfunding projects in brazil,ar,Article,Mourao P.,,Universidade do Minho,Braga,Portugal,,,,,2018-12-01,December 2018,International Journal of Financial Studies,,21100913135,22277072,Journal,6,4,95,,,,5,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-85091530334,10.5585/remark.v17i4.3789,,,Do future-oriented people save more? The mediating role of financial knowledge in the relationship between future orientation and personal financial security,ar,Article,Gonçalves V.N.,,Doutoranda Pelo Programa de Doutorado em Administração,Sao Paulo,Brazil,,,,,2018-12-01,December 2018,Revista Brasileira De Marketing,,21101021137,21775184,Journal,17,4,,472-486,,,1,1,all publisherfullgold repository repositoryvor repositoryam,All Open Access Gold Green,,,
2-s2.0-85091528805,10.5585/remark.v17i4.4162,,,Greenwashing's relationship with market reputation and consumer discount,ar,Article,Correa C.M.,,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Sao Paulo,Brazil,,,,,2018-12-01,December 2018,Revista Brasileira De Marketing,,21101021137,21775184,Journal,17,4,,590-602,,,11,1,all publisherfullgold repository repositoryvor repositoryam,All Open Access Gold Green,,,
2-s2.0-85091505972,10.5585/remark.v17i4.3892,,,Consumer attitudes associated to consumption of cosmetic brands,ar,Article,De Lima Júnior C.G.,,Universidade de Fortaleza,Fortaleza,Brazil,,,,,2018-12-01,December 2018,Revista Brasileira De Marketing,,21101021137,21775184,Journal,17,4,,561-574,,,0,1,all publisherfullgold repository repositoryvor repositoryam,All Open Access Gold Green,,,
2-s2.0-85091498508,10.5585/remark.v17i4.4015,,,"Relationship, perceived ease of use, world of mouth and virtual hospitality in online shopping: Validation of a research model",ar,Article,Quitéria C.,,Universidade Anhembi Morumbi,Sao Paulo,Brazil,,,,,2018-12-01,December 2018,Revista Brasileira De Marketing,,21101021137,21775184,Journal,17,4,,620-636,,,0,1,all publisherfullgold repository repositoryvor repositoryam,All Open Access Gold Green,,,
2-s2.0-85091496529,10.5585/remark.v17i4.3894,,,Analysis of the journal of marketing's production from 2014 to 2016,ar,Article,Motta A.M.H.,,Fundacao Getulio Vargas,Rio de Janeiro,Brazil,,,,,2018-12-01,December 2018,Revista Brasileira De Marketing,,21101021137,21775184,Journal,17,4,,575-589,,,0,1,all publisherfullgold repository repositoryvor repositoryam,All Open Access Gold Green,,,
