eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
2-s2.0-84954443335,,,,Motivational dimensions of taekwondo practitioners,ar,Article,Pinheiro M.F.G.,,Universidade Federal de Minas Gerais;Centro Universitário Metodista Izabela Hendrix,Belo Horizonte;Belo Horizonte,Brazil;Brazil,,,,,2015-12-29,29 December 2015,Archives of Budo,,19700183042,16438698,Journal,11,,,401-409,,,5,0,,,,,
2-s2.0-84952011540,10.1589/jpts.27.3739,,,Predictors of energy cost during stair ascent and descent in individuals with chronic stroke,ar,Article,Polese J.,,Universidade Federal de Minas Gerais;Discipline of Physiotherapy,Belo Horizonte;Cariacica,Brazil;Brazil,,,,,2015-12-28,28 December 2015,Journal of Physical Therapy Science,09155287,144942,,Journal,27,12,,3739-3743,,,8,1,all publisherfullgold repository repositoryvor repositoryam,All Open Access Gold Green,,,
2-s2.0-84951986208,10.1589/jpts.27.3635,,,Quantitative postural analysis and pain in children and adolescents victims of burns,ar,Article,Valenciano P.,,Universidade Estadual de Londrina,Londrina,Brazil,,,,,2015-12-28,28 December 2015,Journal of Physical Therapy Science,09155287,144942,,Journal,27,12,,3635-3640,,,1,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-84951984842,10.1589/jpts.27.3723,,,Maximum inspiratory pressure and rapid shallow breathing index as predictors of successful ventilator weaning,ar,Article,Bien U.D.S.,,Universidade Nove de Julho,Sao Paulo,Brazil,,,,,2015-12-28,28 December 2015,Journal of Physical Therapy Science,09155287,144942,,Journal,27,12,,3723-3727,,,26,0,,,,,
2-s2.0-84950311249,10.1298/jjpta.vol18_001,,,Effects of massage therapy and occlusal splint usage on quality of life and pain in individuals with sleep bruxism: A randomized controlled trial,ar,Article,Gomes C.A.F.d.P.,,Universidade Nove de Julho,Sao Paulo,Brazil,,,,,2015-12-20,20 December 2015,Journal of the Japanese Physical Therapy Association,13441272,144916,,Journal,18,1,,1-6,,,24,1,all publisherfree2read repository repositoryvor,All Open Access Bronze Green,,,
2-s2.0-85118019426,10.1142/9789814656535_0006,,,"Recent advances on optimum-path forest for data classification: Supervised, semi-supervised, and unsupervised learning",ch,Book Chapter,Papa J.P.,,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Sao Paulo,Brazil,,,,,2015-12-15,15 December 2015,Handbook of Pattern Recognition and Computer Vision 5th Edition,,21101063119,,Book,,,,109-123,,,1,2,all repository repositoryam,All Open Access Green,,,
2-s2.0-84948574993,10.1080/02640414.2015.1081394,,26390150,Transference effect of vertical and horizontal plyometrics on sprint performance of high-level U-20 soccer players,ar,Article,Loturco I.,,Nucleus of High Performance in Sport,Sao Paulo,Brazil,,,,,2015-12-14,14 December 2015,Journal of Sports Sciences,02640414,21090,1466447X,Journal,33,20,,2182-2191,,,123,0,,,,,
2-s2.0-84954546746,10.3233/BMR-140570,,25467998,Additional sensory input improves the strategy of stepping over obstacle in individuals with knee osteoarthritis,ar,Article,Pegoretti K.S.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2015-12-02,2 December 2015,Journal of Back and Musculoskeletal Rehabilitation,10538127,12192,18786324,Journal,28,4,,689-697,,,1,0,,,,,
2-s2.0-84951073371,10.1088/0031-9155/61/1/183,,26630246,A novel algorithm for the calculation of physical and biological irradiation quantities in scanned ion beam therapy: The beamlet superposition approach,ar,Article,Russo G.,,"Istituto Nazionale di Fisica Nucleare, Sezione di Torino",Turin,Italy,,,,,2015-12-02,2 December 2015,Physics in Medicine and Biology,00319155,29203,13616560,Journal,61,1,,183-214,,,29,2,all repository repositoryvor,All Open Access Green,,,
2-s2.0-84947418287,10.1080/07399332.2015.1083027,,26291386,Lifetime Occupation and Late-Life Cognitive Performance Among Women,ar,Article,Ribeiro P.C.C.,,Universidade Federal de Minas Gerais,Belo Horizonte,Brazil,,,,,2015-12-02,2 December 2015,Health Care for Women International,07399332,19543,10964665,Journal,36,12,,1346-1356,,,2,0,,,,,
2-s2.0-84983184607,10.1016/j.compmedimag.2015.09.004,S0895611115001263,26433615,A bifurcation identifier for IV-OCT using orthogonal least squares and supervised machine learning,ar,Article,Macedo M.M.G.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2015-12-01,1 December 2015,Computerized Medical Imaging and Graphics,08956111,23607,18790771,Journal,46,,,237-248,,,30,0,,,,,
2-s2.0-84983150630,10.1002/jemt.22592,,26515408,Bacterial biofilm on successful and failed orthodontic mini-implants-a scanning electron microscopy study,ar,Article,Ferreira N.O.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2015-12-01,1 December 2015,Microscopy Research and Technique,1059910X,20920,10970029,Journal,78,12,,1112-1116,,,9,1,all publisherfree2read,All Open Access Bronze,,,
2-s2.0-84983146167,10.1002/jemt.22590,,26497153,Resin luting materials: Tissue response in dog's teeth,ar,Article,Bezzon O.L.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2015-12-01,1 December 2015,Microscopy Research and Technique,1059910X,20920,10970029,Journal,78,12,,1098-1103,,,4,0,,,,,
2-s2.0-84983138479,10.1002/jemt.22593,,26515508,Ultrastructure of bovine sperm chromatin,ar,Article,Filho R.M.,,Universidade Federal de Uberlândia,Uberlandia,Brazil,,,,,2015-12-01,1 December 2015,Microscopy Research and Technique,1059910X,20920,10970029,Journal,78,12,,1117-1120,,,4,0,,,,,
2-s2.0-84983099253,10.1002/jemt.22585,,26499474,Morphology of sealant/enamel interface after surface treatment with bioactive glass,ar,Article,de Carvalho Panzeri Pires-de-Souza F.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2015-12-01,1 December 2015,Microscopy Research and Technique,1059910X,20920,10970029,Journal,78,12,,1062-1068,,,7,0,,,,,
2-s2.0-84965075877,10.1515/humo-2015-0044,,,Analysis of previous perceptual and motor experience in breaststroke kick learning,ar,Article,Ried B.,,Medical College of Jundiaí,Jundiai,Brazil,,,,,2015-12-01,1 December 2015,Human Movement,17323991,4800156304,18991955,Journal,16,4,,181-188,,,1,1,all publisherfullgold repository repositoryvor repositoryam,All Open Access Gold Green,,,
2-s2.0-84965028333,10.1515/humo-2015-0049,,,The Role of Proprioception in the Sagittal Setting of Anticipatory Postural Adjustments During Gait Initiation,ar,Article,Pereira M.P.,,"Universidade Estadual Paulista ""Júlio de Mesquita Filho"";Departement Revalidatiewetenschappen",Sao Paulo;Leuven,Brazil;Belgium,,,,,2015-12-01,1 December 2015,Human Movement,17323991,4800156304,18991955,Journal,16,4,,206-213,,,1,1,all publisherfullgold repository repositoryam,All Open Access Gold Green,,,
2-s2.0-84962520416,,,24998617,Hemodynamic responses during lower-limb resistance exercise with blood low restriction in healthy subjects,ar,Article,Poton R.,,Universidade Estadual de Londrina,Londrina,Brazil,,,,,2015-12-01,December 2015,Journal of Sports Medicine and Physical Fitness,00224707,19887,18271928,Journal,55,12,,1571-1577,,,18,0,,,,,
2-s2.0-84962515841,,,25812705,Physical training induces expression of TGF-beta in kidney of pregnant hypertensive rats,ar,Article,Tavares De Resende E Silva Abate D.,,Universidade Federal do Triangulo Mineiro,Uberaba,Brazil,,,,,2015-12-01,December 2015,Journal of Sports Medicine and Physical Fitness,00224707,19887,18271928,Journal,55,12,,1584-1592,,,1,0,,,,,
2-s2.0-84962492312,,,25303170,Pre-task music improves swimming performance,ar,Article,Smirmaul B.P.C.,,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Sao Paulo,Brazil,,,,,2015-12-01,December 2015,Journal of Sports Medicine and Physical Fitness,00224707,19887,18271928,Journal,55,12,,1445-1451,,,15,0,,,,,
2-s2.0-84962489173,,,25286889,The temperature of water ingested ad libitum does not inluence performance during a 40-km self-paced cycling trial in the heat,ar,Article,De Carvalho M.V.,,Universidade Federal de Minas Gerais;State University of Minas Gerais,Belo Horizonte;Ibirite,Brazil;Brazil,,,,,2015-12-01,December 2015,Journal of Sports Medicine and Physical Fitness,00224707,19887,18271928,Journal,55,12,,1473-1479,,,9,0,,,,,
2-s2.0-84962436334,10.5624/isd.2015.45.4.213,,,Cephalometric landmark variability among orthodontists and dentomaxillofacial radiologists: A comparative study,ar,Article,Durão A.P.R.,,Faculty of Dental Medicine of University of Porto,Porto,Portugal,,,,,2015-12-01,1 December 2015,Imaging Science in Dentistry,22337822,21100211109,22337830,Journal,45,4,,213-220,,,56,1,all publisherfullgold repository repositoryvor repositoryam,All Open Access Gold Green,,,
2-s2.0-84960940571,10.1177/0309364614543548,,25060394,Evaluation of quality of life and walking ability among amputated patients and those who refused to undergo amputation following infection of total knee arthroplasty: Small case series,ar,Article,Helito C.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2015-12-01,December 2015,Prosthetics and Orthotics International,03093646,12982,17461553,Journal,39,6,,463-469,,,11,0,,,,,
2-s2.0-84960120079,10.1093/rpd/ncu352,,25480841,Monte carlo simulation for the estimation of the glandular breast dose for a digital breast tomosynthesis system,ar,Article,Rodrigues L.,,Universidade Federal do Rio de Janeiro,Rio de Janeiro,Brazil,,,,,2015-12-01,1 December 2015,Radiation Protection Dosimetry,01448420,29514,17423406,Journal,167,4,ncu352,576-583,,,10,0,,,,,
2-s2.0-84958176067,,,26158921,Balneotherapy (or spa therapy) for rheumatoid arthritis. An abridged version of Cochrane Systematic Review,ar,Article,Verhagen A.P.,,Erasmus MC,Rotterdam,Netherlands,,,,,2015-12-01,December 2015,European Journal of Physical and Rehabilitation Medicine,19739087,11700154353,19739095,Journal,51,6,,833-847,,,18,0,,,,,
2-s2.0-84958172119,,,25653080,Acute hemodynamic and electrocardiographic responses to a session of inspiratory muscle training in cardiopulmonary rehabilitation,ar,Article,Ramos P.,,Maternity Hospital Therezinha de Jesus;Exercise Medicine Clinic (CLINIMEX),Juiz de Fora;Rio de Janeiro,Brazil;Brazil,,,,,2015-12-01,December 2015,European Journal of Physical and Rehabilitation Medicine,19739087,11700154353,19739095,Journal,51,6,,773-779,,,6,0,,,,,
2-s2.0-84958170831,,,26138090,Complementary physical therapies for movement disorders in Parkinson's disease: A systematic review,ar,Article,Alves Da Rocha P.,,La Trobe University;Coordenação de Aperfeiçoamento de Pessoal de Nível Superior,Melbourne;Brasilia,Australia;Brazil,,,,,2015-12-01,December 2015,European Journal of Physical and Rehabilitation Medicine,19739087,11700154353,19739095,Journal,51,6,,693-704,,,66,0,,,,,
2-s2.0-84958166334,,,25673183,Trunk strength is associated with sit-to-stand performance in both stroke and healthy subjects,ar,Article,Silva P.,,Universidade Federal de Minas Gerais,Belo Horizonte,Brazil,,,,,2015-12-01,December 2015,European Journal of Physical and Rehabilitation Medicine,19739087,11700154353,19739095,Journal,51,6,,717-724,,,30,0,,,,,
2-s2.0-84956879787,,,26006079,The Six-Minute Step Test as a predictor of cardiorespiratory fitness in obese women,ar,Article,Di Thommazo-Luporini L.,,Universidade Federal de São Carlos,Sao Carlos,Brazil,,,,,2015-12-01,December 2015,European Journal of Physical and Rehabilitation Medicine,19739087,11700154353,19739095,Journal,51,6,,793-802,,,15,0,,,,,
2-s2.0-84956842329,10.1002/hbm.22985,,26350757,Temporal stability of network centrality in control and default mode networks: Specific associations with externalizing psychopathology in children and adolescents,ar,Article,Sato J.,,Universidade de São Paulo;Universidade Federal de São Paulo;Universidade Federal do ABC;National Institute of Developmental Psychiatry for Children and Adolescents,Sao Paulo;Sao Paulo;Santo Andre;Sao Paulo,Brazil;Brazil;Brazil;Brazil,,,,,2015-12-01,1 December 2015,Human Brain Mapping,10659471,16101,10970193,Journal,36,12,,4926-4937,,,23,1,all publisherfree2read repository repositoryvor,All Open Access Bronze Green,,,
2-s2.0-84955718224,10.1186/s40798-015-0011-2,,,Response of oxidative stress and inflammatory biomarkers to a 12-week aerobic exercise training in women with metabolic syndrome,ar,Article,Farinha J.B.,,Universidade Federal do Rio Grande do Sul;Universidade Federal de Santa Maria,Porto Alegre;Santa Maria,Brazil;Brazil,,,,,2015-12-01,1 December 2015,Sports Medicine Open,,21100859815,21989761,Journal,1,1,19,,,,83,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-84955317656,10.1515/hukin-2015-0112,,,Rating of perceived exertion and physiological responses in water-based exercise,ar,Article,Pinto S.S.,,Universidade Federal do Rio Grande do Sul;Universidade Federal de Pelotas,Porto Alegre;Pelotas,Brazil;Brazil,,,,,2015-12-01,1 December 2015,Journal of Human Kinetics,16405544,15000154801,18997562,Journal,49,1,,99-108,,,11,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-84955272665,10.1515/hukin-2015-0127,,,Specific measurement of tethered running kinetics and its relationship to repeated sprint ability,ar,Article,Sousa F.,,Universidade Estadual de Campinas,Campinas,Brazil,,,,,2015-12-01,1 December 2015,Journal of Human Kinetics,16405544,15000154801,18997562,Journal,49,1,,245-256,,,10,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
