eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
2-s2.0-85107105309,10.4324/9781315734736-22,,,The formation of economic history in brazil: From the South Atlantic to South America,ch,Book Chapter,De Alencastro L.F.,,Escola de Economia de São Paulo,Sao Paulo,Brazil,,,,,2015-12-22,22 December 2015,Routledge Handbook of Global Economic History,,21101047246,,Book,,,,361-376,,,0,0,,,,,
2-s2.0-84960278889,10.4324/9781315689340,,,New trends in inequality: The financialisation of social policies,ch,Book Chapter,Lavinas L.,,Freie Universität Berlin;Universidade Federal do Rio de Janeiro;Conselho Nacional de Desenvolvimento Cientifico E Tecnologico Cnpq,Berlin;Rio de Janeiro;Brasilia,Germany;Brazil;Brazil,,,,,2015-12-22,"December 22, 2015",Combating Inequality the Global North and South,,21100449316,,Book,,,,212-225,,,5,0,,,,,
2-s2.0-84960271036,10.4324/9781315689340,,,Brazil in the last 20 years: Searching for a new accumulation regime,ch,Book Chapter,Manzano M.,,FACAMP,Campinas,Brazil,,,,,2015-12-22,"December 22, 2015",Combating Inequality the Global North and South,,21100449316,,Book,,,,163-179,,,1,0,,,,,
2-s2.0-84959905036,10.4324/9781315742021,,,Sports sponsorship decision model: A conceptual model proposition,ch,Book Chapter,Sá B.M.B.,,Universidade Federal do Rio de Janeiro,Rio de Janeiro,Brazil,,,,,2015-12-22,"December 22, 2015",Routledge Handbook of Sports Marketing,,21100448997,,Book,,,,92-109,,,0,0,,,,,
2-s2.0-84950327403,10.1017/S0022050715001564,S0022050715001564,,"Government versus Bankers: Sovereign Debt Negotiations in Porfirian Mexico, 1888-1910",re,Review,Weller L.,,Sao Paulo School of Economics,Sao Paulo,Brazil,,,,,2015-12-16,16 December 2015,Journal of Economic History,00220507,28979,14716372,Journal,75,4,,1030-1057,,,6,0,,,,,
2-s2.0-84949550643,10.1016/j.ijbiomac.2015.06.051,S0141813015004547,26136143,Anticoagulant activity of native and partially degraded glycoglucuronomannan after chemical sulfation,ar,Article,de Oliveira Barddal H.P.,,Universidade Federal do Parana,Curitiba,Brazil,,,,,2015-12-03,"December 03, 2015",International Journal of Biological Macromolecules,01418130,17544,18790003,Journal,80,,,328-333,,,16,0,,,,,
2-s2.0-85091284523,10.5585/remark.v14i4.3131,,,Does high-density crowd in a store increase impulse buying or drive away consumers? The response depends on crowding tolerance,ar,Article,Ferreira M.C.O.,,Universidade Nove de Julho,Sao Paulo,Brazil,,,,,2015-12-01,December 2015,Revista Brasileira De Marketing,,21101021137,21775184,Journal,14,4,,545-556,,,0,1,all publisherfullgold repository repositoryvor repositoryam,All Open Access Gold Green,,,
2-s2.0-85091263230,10.5585/remark.v14i4.2822,,,"Pleasure, beauty, brand, ease, utility... What import to teenagers on an ipad?",ar,Article,Grohmann M.Z.,,Universidade Federal de Santa Maria,Santa Maria,Brazil,,,,,2015-12-01,December 2015,Revista Brasileira De Marketing,,21101021137,21775184,Journal,14,4,,451-467,,,1,1,all publisherfullgold repository repositoryam,All Open Access Gold Green,,,
2-s2.0-85091261629,10.5585/remark.v14i4.2867,,,Internet search as technical data collection: A balance of literature and the main challenges for its use,ar,Article,Calliyeris V.,,Pontifícia Universidade Católica de São Paulo,Sao Paulo,Brazil,,,,,2015-12-01,December 2015,Revista Brasileira De Marketing,,21101021137,21775184,Journal,14,4,,479-491,,,2,1,all publisherfullgold repository repositoryam,All Open Access Gold Green,,,
2-s2.0-85091251729,10.5585/remark.v14i4.2942,,,Technological usage prediction among public school students: Case study over netbook’s usability and acceptance,ar,Article,da Costa E.M.S.,,SEDUC,Fortaleza,Brazil,,,,,2015-12-01,December 2015,Revista Brasileira De Marketing,,21101021137,21775184,Journal,14,4,,468-478,,,0,1,all publisherfullgold repository repositoryvor repositoryam,All Open Access Gold Green,,,
2-s2.0-85091230547,10.5585/remark.v14i4.2977,,,Consumer retail experience: A bibliometric study,ar,Article,Höpner A.,,Faculdade Cenecista de Osório,,Brazil,,,,,2015-12-01,December 2015,Revista Brasileira De Marketing,,21101021137,21775184,Journal,14,4,,513-528,,,3,1,all publisherfullgold repository repositoryam,All Open Access Gold Green,,,
2-s2.0-85091224475,10.5585/remark.v14i4.2924,,,An analysis of assortment definition in the brazilian supermarkets and its influence on sales,ar,Article,Lazzarini J.C.,,Universidade Municipal de Sao Caetano do Sul,Sao Caetano do Sul,Brazil,,,,,2015-12-01,December 2015,Revista Brasileira De Marketing,,21101021137,21775184,Journal,14,4,,502-512,,,1,1,all publisherfullgold repository repositoryam,All Open Access Gold Green,,,
2-s2.0-85076723786,10.5585/remark.v14i4.3142,,,Values and generational features: A study in an institution of higher education,ar,Article,Furucho N.Y.,,Universidade Metodista de Piracicaba,Piracicaba,Brazil,,,,,2015-12-01,December 2015,Revista Brasileira De Marketing,,21101021137,21775184,Journal,14,4,,492-501,,,1,1,all publisherfullgold repository repositoryam,All Open Access Gold Green,,,
2-s2.0-85076606322,10.5585/remark.v14i4.3155,,,Influences of environmental concerns and the scepticism in front of the advertising in the green products consumptiON,ar,Article,da Silva D.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2015-12-01,December 2015,Revista Brasileira De Marketing,,21101021137,21775184,Journal,14,4,,529-544,,,8,1,all publisherfullgold repository repositoryvor repositoryam,All Open Access Gold Green,,,
2-s2.0-85052142062,10.1590/0103-6351/3862,,,Fiscal austerity and economic growth,ed,Editorial,de Carvalho L.B.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2015-12-01,December 2015,Nova Economia,01036351,5700163481,19805381,Journal,25,Special Issue,,745-747,,,0,1,all publisherfullgold,All Open Access Gold,,,
2-s2.0-85052094822,10.1590/0103-6351/3550,,,Fiscal consolidation in developed and emerging economies,ar,Article,Camuri P.A.,,Universidade Federal de Minas Gerais,Belo Horizonte,Brazil,,,,,2015-12-01,December 2015,Nova Economia,01036351,5700163481,19805381,Journal,25,Special Issue,,835-861,,,4,1,all publisherfullgold repository repositoryvor repositoryam,All Open Access Gold Green,,,
2-s2.0-85052060058,10.1590/0103-6351/2738,,,Currency crisis and external fragility: A minskyan interpretation applied to the Brazilian economy between 1999 and 2013,ar,Article,Sarto V.,,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Sao Paulo,Brazil,,,,,2015-12-01,December 2015,Nova Economia,01036351,5700163481,19805381,Journal,25,Special Issue,,891-938,,,1,1,all publisherfullgold repository repositoryam,All Open Access Gold Green,,,
2-s2.0-85042494698,10.1590/0103-6351/3549,,,Aggregate demand and the slowdown of Brazilian economic growth in 2011-2014,ar,Article,Serrano F.,,Universidade Federal do Rio de Janeiro,Rio de Janeiro,Brazil,,,,,2015-12-01,December 2015,Nova Economia,01036351,5700163481,19805381,Journal,25,Special Issue,,803-833,,,47,1,all publisherfullgold repository repositoryvor repositoryam,All Open Access Gold Green,,,
2-s2.0-85038230554,10.5585/remark.v14i4.2964,,,Local crisis of global brand and monitoring of use of social media,ar,Article,Salvador A.B.,,Escola Superior de Propaganda e Marketing,Rio de Janeiro,Brazil,,,,,2015-12-01,December 2015,Revista Brasileira De Marketing,,21101021137,21775184,Journal,14,4,,438-450,,,4,1,all publisherfullgold repository repositoryvor repositoryam,All Open Access Gold Green,,,
2-s2.0-85031490798,10.18356/26D1A858-EN,,,Industrial location and sectoral linkages: the case of the Brazilian automotive industry,ar,Article,Gabriel L.F.,,Universidade Federal de Minas Gerais,Belo Horizonte,Brazil,,,,,2015-12-01,December 2015,Cepal Review,02512920,20454,16840348,Journal,2015,117,,117-194,,,0,0,,,,,
2-s2.0-85020026322,10.1186/s40100-014-0027-9,,,Eco-innovative food in Brazil: perceptions from producers and consumers,ar,Article,Bossle M.B.,,Universidade Federal do Rio Grande do Sul,Porto Alegre,Brazil,,,,,2015-12-01,1 December 2015,Agricultural and Food Economics,,21100817122,21937532,Journal,3,1,8,,,,14,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-84983766486,10.1515/jeeh-2014-0018,,,Complexity and Technocracy: The Hayekian Critique of Neoclassical Law & Economics,re,Review,Dantas B.,,Universidade Federal da Paraíba,Joao Pessoa,Brazil,,,,,2015-12-01,1 December 2015,Journal Des Economistes Et Des Etudes Humaines,11456396,21100384312,21531552,Journal,21,1-2,,1-32,,,0,0,,,,,
