eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
2-s2.0-84961188701,10.1016/j.apsusc.2015.10.075,S0169433215024940,,Effect of calcium carbonate on low carbon steel corrosion behavior in saline CO 2 high pressure environments,ar,Article,Tavares L.,,Pontifícia Universidade Católica do Rio Grande do Sul,Porto Alegre,Brazil,,,,,2015-12-30,30 December 2015,Applied Surface Science,01694332,28983,,Journal,359,,,143-152,,,80,0,,,,,
2-s2.0-84961152745,10.1016/j.apsusc.2015.10.199,S0169433215026185,,Preparation and photocatalytic activity of TiO 2 -exfoliated graphite oxide composite using an ecofriendly graphite oxidation method,ar,Article,Baldissarelli V.Z.,,Universidade Federal de Santa Catarina,Florianopolis,Brazil,,,,,2015-12-30,30 December 2015,Applied Surface Science,01694332,28983,,Journal,359,,,868-874,,,25,1,all publisherhybridgold,All Open Access Hybrid Gold,,,
2-s2.0-84954059572,10.1063/1.4939083,,,Theoretical investigation of second hyperpolarizability of trans-polyacetylene: Comparison between experimental and theoretical results for small oligomers,ar,Article,Andrade A.M.D.,,Universidade Estadual de Ponta Grossa,Ponta Grossa,Brazil,,,,,2015-12-29,29 December 2015,Journal of Chemical Physics,00219606,28134,,Journal,143,24,244906,,,,10,0,,,,,
2-s2.0-84920105374,10.3390/ijms16010547,,25551603,Cyclodextrin-complexed ocimum basilicum leaves essential oil increases fos protein expression in the central nervous system and produce an antihyperalgesic effect in animal models for fibromyalgia,ar,Article,Nascimento S.S.,,Université Fédérale de Sergipe,Sao Cristovao,Brazil,,,,,2015-12-29,29 December 2015,International Journal of Molecular Sciences,16616596,25879,14220067,Journal,16,1,,547-563,,,48,1,all publisherfullgold repository repositoryvor repositoryam,All Open Access Gold Green,,,
2-s2.0-84954063653,10.1063/1.4938427,,26723680,Low-energy positron scattering by pyrimidine,ar,Article,Barbosa A.,,Universidade Federal do Parana,Curitiba,Brazil,,,,,2015-12-28,28 December 2015,Journal of Chemical Physics,00219606,28134,,Journal,143,24,244316,,,,14,0,,,,,
2-s2.0-84940202594,10.1016/j.calphad.2015.08.001,S0364591615300092,,Thermodynamic modelling of the Nb-Ni-Si phase diagram based on the 1073 K isothermal section using ab initio calculations,ar,Article,Dos Santos V.O.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2015-12-26,26 December 2015,Calphad Computer Coupling of Phase Diagrams and Thermochemistry,03645916,24593,,Journal,51,,1245,57-66,,,10,0,,,,,
2-s2.0-84951977315,10.1016/j.surfcoat.2015.09.061,S025789721500554X,,Performance of carbide tools coated with DLC in the drilling of SAE 323 aluminum alloy,ar,Article,Silva W.M.,,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Sao Paulo,Brazil,,,,,2015-12-25,25 December 2015,Surface and Coatings Technology,02578972,24537,,Journal,284,,,404-409,,,32,2,all repository repositoryvor,All Open Access Green,,,
2-s2.0-84951336184,10.1016/j.surfcoat.2015.09.063,S025789721500568X,,Thin films growth by PIIID technique from hexamethyldisilazane/argon mixture,ar,Article,Kodaira F.V.P.,,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Sao Paulo,Brazil,,,,,2015-12-25,25 December 2015,Surface and Coatings Technology,02578972,24537,,Journal,284,,,400-403,,,3,2,all repository repositoryvor,All Open Access Green,,,
2-s2.0-84945276784,10.1016/j.surfcoat.2015.06.080,S0257897215004491,,Tribomechanical and structural properties of a-SiC: H films deposited using liquid precursors on titanium alloy,ar,Article,Nass K.C.F.,,Universidade Federal de São Paulo,Sao Paulo,Brazil,,,,,2015-12-25,25 December 2015,Surface and Coatings Technology,02578972,24537,,Journal,284,,,240-246,,,19,1,all publisherhybridgold,All Open Access Hybrid Gold,,,
2-s2.0-84944128351,10.1016/j.surfcoat.2015.08.077,S0257897215005411,,An evaluation of the tribological characteristics of DLC films grown on Inconel Alloy 718 using the Active Screen Plasma technique in a Pulsed-DC PECVD system,ar,Article,Ramírez R M.,,Instituto Nacional de Pesquisas Espaciais,Sao Jose dos Campos,Brazil,,,,,2015-12-25,25 December 2015,Surface and Coatings Technology,02578972,24537,,Journal,284,,,235-239,,,20,0,,,,,
