eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
2-s2.0-84954465715,10.2147/NDT.S87735,,,Computer task performance by subjects with duchenne muscular dystrophy,ar,Article,Malheiros S.R.P.,,Centro Universitário FMABC,Santo Andre,Brazil,,,,,2015-12-30,30 December 2015,Neuropsychiatric Disease and Treatment,,4100151703,11782021,Journal,12,,,41-48,,,18,1,all publisherfullgold repository repositoryvor repositoryam,All Open Access Gold Green,,,
2-s2.0-84940614843,10.1016/j.neucom.2015.02.090,S0925231215009285,,A framework for classification of non-linear loads in smart grids using Artificial Neural Networks and Multi-Agent Systems,ar,Article,Saraiva F.d.O.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2015-12-25,25 December 2015,Neurocomputing,09252312,24807,18728286,Journal,170,,,328-338,,,39,0,,,,,
2-s2.0-84940614275,10.1016/j.neucom.2015.05.111,S0925231215008504,,"Advances on biological rhythmic pattern generation: Experiments, algorithms and applications",ed,Editorial,Yang Z.,,Middlesex University,London,United Kingdom,,,,,2015-12-25,25 December 2015,Neurocomputing,09252312,24807,18728286,Journal,170,,,1-2,,,0,0,,,,,
2-s2.0-84940614234,10.1016/j.neucom.2015.04.091,S0925231215008541,,Extending SMER-based CPGs to accommodate total support phases and kinematics-safe transitions between gait rhythms of hexapod robots,ar,Article,Carvalho C.S.,,Universidade Federal do Rio de Janeiro;Centro Federal De Educacão Tecnológica Celso Suckow Da Fonseca,Rio de Janeiro;Rio de Janeiro,Brazil;Brazil,,,,,2015-12-25,25 December 2015,Neurocomputing,09252312,24807,18728286,Journal,170,,,113-127,,,7,0,,,,,
2-s2.0-84957537798,10.3389/fnbeh.2015.00341,,,Enhancing motor network activity using real-time functional mri neurofeedback of left premotor cortex,ar,Article,Marins T.F.,,Universidade Federal do Rio de Janeiro;Instituto D'Or de Pesquisa e Ensino,Rio de Janeiro;Rio de Janeiro,Brazil;Brazil,,,,,2015-12-24,24 December 2015,Frontiers in Behavioral Neuroscience,16625153,19700175166,,Journal,9,DEC,341,,,,29,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-84954043401,10.3389/fncel.2015.00489,,,Changes in astroglial markers in a maternal immune activation model of schizophrenia in Wistar rats are dependent on sex,ar,Article,de Souza D.F.,,Universidade Federal do Rio Grande do Sul,Porto Alegre,Brazil,,,,,2015-12-24,24 December 2015,Frontiers in Cellular Neuroscience,16625102,19700175163,,Journal,9,DEC,489,,,,37,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-84953741704,10.3233/JAD-150686,,26756325,Social cognition deficits: The key to discriminate behavioral variant frontotemporal dementia from Alzheimer's disease regardless of amnesia?,ar,Article,Bertoux M.,,University of Cambridge;Hôpital Universitaire Pitié Salpêtrière;Institut du Cerveau et de la Moelle Épinière,Cambridge;Paris;Paris,United Kingdom;France;France,,,,,2015-12-24,24 December 2015,Journal of Alzheimer S Disease,13872877,16246,18758908,Journal,49,4,,1065-1074,,,63,2,all repository repositoryam,All Open Access Green,,,
2-s2.0-85027279268,10.1038/cddiscovery.2015.5,,,Post-translational allosteric activation of the P2X7 receptor through glycosaminoglycan chains of CD44 proteoglycans,ar,Article,Moura G.,,Universidade Federal de São Paulo,Sao Paulo,Brazil,,,,,2015-12-21,21 December 2015,Cell Death Discovery,,21100897795,20587716,Journal,1,1,15005,,,,16,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-84997771399,10.1038/cddis.2015.364,,26673666,"Cigarette toxicity triggers Leber's hereditary optic neuropathy by affecting mtDNA copy number, oxidative phosphorylation and ROS detoxification pathways",ar,Article,Giordano L.,,Università degli studi di Bari Aldo Moro,Bari,Italy,,,,,2015-12-17,17 December 2015,Cell Death and Disease,,19700201211,20414889,Journal,6,12,e2021,,,,122,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-84951135220,10.2147/NDT.S76700,,,Cognitive dysfunction in bipolar disorder and schizophrenia: A systematic review of meta-analyses,re,Review,Bortolato B.,,NSH Health Trust No. 10 ‘Veneto Orientale’,Venice,Italy,,,,,2015-12-17,17 December 2015,Neuropsychiatric Disease and Treatment,,4100151703,11782021,Journal,11,,,3111-3125,,,259,1,all publisherfullgold repository repositoryvor repositoryam,All Open Access Gold Green,,,
2-s2.0-84946411801,10.1016/j.neuroscience.2015.10.027,S0306452215009343,26480811,"Excessive eccentric exercise leads to transitory hypothalamic inflammation, which may contribute to the low body weight gain and food intake in overtrained mice",ar,Article,Pereira B.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2015-12-17,"December 17, 2015",Neuroscience,03064522,18042,18737544,Journal,311,,,231-242,,,45,0,,,,,
2-s2.0-84949940023,10.1523/JNEUROSCI.2119-15.2015,,26674868,Role of IL-10 in resolution of inflammation and functional recovery after peripheral nerve injury,ar,Article,Mietto B.S.,,Universidade Federal do Rio de Janeiro;L'Institut de Recherche du Centre Universitaire de Santé McGill,Rio de Janeiro;Montreal,Brazil;Canada,,,,,2015-12-16,16 December 2015,Journal of Neuroscience,02706474,16764,15292401,Journal,35,50,,16431-16442,,,117,1,all publisherhybridgold repository repositoryvor,All Open Access Hybrid Gold Green,,,
2-s2.0-84952870933,10.1016/j.bbr.2015.03.059,S0166432815002247,25843559,"Distribution of serotonin 5-HT1A-binding sites in the brainstem and the hypothalamus, and their roles in 5-HT-induced sleep and ingestive behaviors in rock pigeons (Columba livia)",ar,Article,dos Santos T.S.,,Universidade Federal de Santa Catarina,Florianopolis,Brazil,,,,,2015-12-15,"December 15, 2015",Behavioural Brain Research,01664328,14285,18727549,Journal,295,,,45-63,,,19,0,,,,,
2-s2.0-84949683712,10.1016/j.jns.2015.10.043,S0022510X15025356,26671102,Experimental evidence that overexpression of NR2B glutamate receptor subunit is associated with brain vacuolation in adult glutaryl-CoA dehydrogenase deficient mice: A potential role for glutamatergic-induced excitotoxicity in GA i neuropathology,ar,Article,Rodrigues M.D.N.,,Universidade Federal do Rio Grande do Sul,Porto Alegre,Brazil,,,,,2015-12-15,15 December 2015,Journal of the Neurological Sciences,0022510X,16820,18785883,Journal,359,1-2,,133-140,,,16,0,,,,,
2-s2.0-84949667290,10.1016/j.jns.2015.11.008,S0022510X15300174,26671121,Contralateral ictal electrographic involvement is associated with decreased memory performance in unilateral mesial temporal sclerosis,ar,Article,Passarelli V.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2015-12-15,15 December 2015,Journal of the Neurological Sciences,0022510X,16820,18785883,Journal,359,1-2,,241-246,,,4,0,,,,,
2-s2.0-84949661689,10.1016/j.jns.2015.10.024,S0022510X15024946,26671081,Spontaneous downbeat nystagmus as a clue for the diagnosis of ataxia associated with anti-GAD antibodies,ar,Article,Vale T.C.,,Universidade Federal de Juiz de Fora,Juiz de Fora,Brazil,,,,,2015-12-15,15 December 2015,Journal of the Neurological Sciences,0022510X,16820,18785883,Journal,359,1-2,,21-23,,,18,0,,,,,
2-s2.0-84949655515,10.1016/j.jns.2015.10.038,S0022510X15025307,26671091,Acute bilateral vestibulocochlear neuritis following cultured cell vaccine administration for rabies post-exposure prophylaxis,le,Letter,Mesquita E.C.,,Instituto Nacional de Infectologia Evandro Chagas (INI),Rio de Janeiro,Brazil,,,,,2015-12-15,15 December 2015,Journal of the Neurological Sciences,0022510X,16820,18785883,Journal,359,1-2,,84-85,,,1,1,all publisherfree2read,All Open Access Bronze,,,
2-s2.0-84949644769,10.1016/j.jns.2015.10.032,S0022510X15025241,26671090,Analysis of neoplastic lesions in magnetic resonance imaging using self-organizing maps,ar,Article,Mei P.A.,,Universidade Estadual de Campinas,Campinas,Brazil,,,,,2015-12-15,15 December 2015,Journal of the Neurological Sciences,0022510X,16820,18785883,Journal,359,1-2,,78-83,,,22,0,,,,,
