eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
2-s2.0-84995404216,10.1080/23311916.2015.1065587,,,Design and analysis of a rotary motion controller,ar,Article,Caye J.,,Universidade Federal de Santa Catarina,Florianopolis,Brazil,,,,,2015-12-31,31 December 2015,Cogent Engineering,,21100466404,23311916,Journal,2,1,1065587,,,,0,1,all publisherfullgold,All Open Access Gold,,,
2-s2.0-84964682969,10.1109/WEA.2015.7370139,,,Adaptive beamforming for moving targets using Genetic Algorithms,cp,Conference Paper,Burgos D.,,Universidade Federal de Goiás,Goiania,Brazil,,,,,2015-12-31,31 December 2015,2015 Workshop on Engineering Applications International Congress on Engineering Wea 2015,,21100456738,,Conference Proceeding,,,7370139,,,,4,2,all repository repositoryam,All Open Access Green,,,
2-s2.0-84964662733,10.1109/WEA.2015.7370124,,,Local and global path generation for autonomous vehicles using splines,cp,Conference Paper,De Lemos R.,,Universidade Estadual de Campinas,Campinas,Brazil,,,,,2015-12-31,31 December 2015,2015 Workshop on Engineering Applications International Congress on Engineering Wea 2015,,21100456738,,Conference Proceeding,,,7370124,,,,1,2,all repository repositoryam,All Open Access Green,,,
2-s2.0-84964642964,10.1109/WEA.2015.7370125,,,Path tracking control for an autonomous underwater vehicle,cp,Conference Paper,Hernandez R.,,Universidade Estadual de Campinas,Campinas,Brazil,,,,,2015-12-31,31 December 2015,2015 Workshop on Engineering Applications International Congress on Engineering Wea 2015,,21100456738,,Conference Proceeding,,,7370125,,,,0,0,,,,,
2-s2.0-84964598882,10.1109/WEA.2015.7370126,,,Estimation of longitudinal and lateral tire forces in a commercial vehicle,cp,Conference Paper,Reyes C.,,Universidade Estadual de Campinas,Campinas,Brazil,,,,,2015-12-31,31 December 2015,2015 Workshop on Engineering Applications International Congress on Engineering Wea 2015,,21100456738,,Conference Proceeding,,,7370126,,,,1,0,,,,,
2-s2.0-84942553250,10.1007/s10766-014-0324-7,,,Fully Optimized Code Block Segmentation Algorithm for LTE-Advanced,ar,Article,Lenzi K.G.,,CPqD Telecom and IT Solutions,Campinas,Brazil,,,,,2015-12-30,30 December 2015,International Journal of Parallel Programming,08857458,28325,,Journal,43,6,,988-1003,,,1,0,,,,,
2-s2.0-84942552888,10.1007/s10766-015-0377-2,,,Guest Editorial: SBAC-PAD 2013,ed,Editorial,Araujo G.,,Universidade Estadual de Campinas,Campinas,Brazil,,,,,2015-12-30,30 December 2015,International Journal of Parallel Programming,08857458,28325,,Journal,43,6,,961-964,,,0,1,all publisherfree2read,All Open Access Bronze,,,
2-s2.0-84942326149,10.1016/j.eswa.2015.07.075,S0957417415005357,,Biological image classification using rough-fuzzy artificial neural network,ar,Article,Affonso C.,,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Sao Paulo,Brazil,,,,,2015-12-30,30 December 2015,Expert Systems with Applications,09574174,24201,,Journal,42,24,,9482-9488,,,48,2,all repository repositoryvor,All Open Access Green,,,
2-s2.0-84929835904,10.1007/s10732-014-9273-y,,,Time-window relaxations in vehicle routing heuristics,ar,Article,Vidal T.,,Pontifícia Universidade Católica do Rio de Janeiro,Rio de Janeiro,Brazil,,,,,2015-12-30,30 December 2015,Journal of Heuristics,13811231,24358,15729397,Journal,21,3,,329-358,,,44,0,,,,,
2-s2.0-84964794718,10.1109/WIFS.2015.7368585,,,Improved edit detection in speech via ENF patterns,cp,Conference Paper,Esquef P.,,"Laboratorio Nacional de Computacao Cientifica, Petropolis",Petropolis,Brazil,,,,,2015-12-29,29 December 2015,2015 IEEE International Workshop on Information Forensics and Security Wifs 2015 Proceedings,,21100456762,,Conference Proceeding,,,7368585,,,,20,0,,,,,
2-s2.0-84941647952,10.1186/s13173-015-0028-x,,,Generalized probabilistic satisfiability through integer programming,ar,Article,Bona G.D.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2015-12-29,29 December 2015,Journal of the Brazilian Computer Society,01046500,145262,16784804,Journal,21,1,11,,,,4,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-84920105374,10.3390/ijms16010547,,25551603,Cyclodextrin-complexed ocimum basilicum leaves essential oil increases fos protein expression in the central nervous system and produce an antihyperalgesic effect in animal models for fibromyalgia,ar,Article,Nascimento S.S.,,Université Fédérale de Sergipe,Sao Cristovao,Brazil,,,,,2015-12-29,29 December 2015,International Journal of Molecular Sciences,16616596,25879,14220067,Journal,16,1,,547-563,,,48,1,all publisherfullgold repository repositoryvor repositoryam,All Open Access Gold Green,,,
2-s2.0-84964671329,10.1109/MASS.2015.91,,,A percolation-based approach to model DTN congestion control,cp,Conference Paper,Silva A.P.,,Instituto Tecnologico de Aeronautica,Sao Jose dos Campos,Brazil,,,,,2015-12-28,28 December 2015,Proceedings 2015 IEEE 12th International Conference on Mobile Ad Hoc and Sensor Systems Mass 2015,,21100456718,,Conference Proceeding,,,7366922,100-108,,,5,0,,,,,
