eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
2-s2.0-84973483361,,,,If these walls could speak: From slowness to stillness in the cinema of Jia Zhangke,ch,Book Chapter,Mello C.,,Universidade de São Paulo;Universidade Federal de São Paulo,Sao Paulo;Sao Paulo,Brazil;Brazil,,,,,2015-12-31,31 December 2015,Slow Cinema,,21100464698,,Book,,,,137-149,,,7,0,,,,,
2-s2.0-85107105309,10.4324/9781315734736-22,,,The formation of economic history in brazil: From the South Atlantic to South America,ch,Book Chapter,De Alencastro L.F.,,Escola de Economia de São Paulo,Sao Paulo,Brazil,,,,,2015-12-22,22 December 2015,Routledge Handbook of Global Economic History,,21101047246,,Book,,,,361-376,,,0,0,,,,,
2-s2.0-85055812633,10.4324/9781315849256-40,,,Urban and peri-urban agriculture: Cultivating urban climate resilience,ch,Book Chapter,Connors J.P.,,Boston University,Boston,United States,,,,,2015-12-22,22 December 2015,Routledge Handbook of Urbanization and Global Environmental Change,,21101048619,,Book,,,,421-440,,,1,0,,,,,
2-s2.0-85051811464,10.4324/9781315849256-27,,,Extreme events and their impacts on urban areas,ch,Book Chapter,Young A.F.,,Universidade Estadual de Campinas,Campinas,Brazil,,,,,2015-12-22,22 December 2015,Routledge Handbook of Urbanization and Global Environmental Change,,21101048619,,Book,,,,229-246,,,2,0,,,,,
2-s2.0-84951020439,10.1515/kant-2015-0051,,,On Kant's First Insight into the Problem of Space Dimensionality and its Physical Foundations,ar,Article,Caruso F.,,Centro Brasileiro de Pesquisas Físicas;ABF - Brazilian Academy of Philosophy,Rio de Janeiro;Rio de Janeiro,Brazil;Brazil,,,,,2015-12-20,20 December 2015,Kant Studien,00228877,16000154787,,Journal,106,4,,547-560,,,5,2,all repository repositoryam,All Open Access Green,,,
2-s2.0-84950327403,10.1017/S0022050715001564,S0022050715001564,,"Government versus Bankers: Sovereign Debt Negotiations in Porfirian Mexico, 1888-1910",re,Review,Weller L.,,Sao Paulo School of Economics,Sao Paulo,Brazil,,,,,2015-12-16,16 December 2015,Journal of Economic History,00220507,28979,14716372,Journal,75,4,,1030-1057,,,6,0,,,,,
2-s2.0-84954158293,10.3233/AO-150155,,,Towards ontology-driven situation-aware disaster management,ar,Article,Moreira J.L.R.,,Universiteit Twente,Enschede,Netherlands,,,,,2015-12-15,15 December 2015,Applied Ontology,15705838,19900193674,18758533,Journal,10,3-4,,339-353,,,18,2,all repository repositoryvor,All Open Access Green,,,
2-s2.0-84954115894,10.3233/AO-150150,,,An ontology of online user feedback in software engineering,ar,Article,Morales-Ramirez I.,,Università di Trento;Istituto Trentino di Cultura-Centro per la Ricerca Scientifica e Tecnologica,Trento;Povo,Italy;Italy,,,,,2015-12-15,15 December 2015,Applied Ontology,15705838,19900193674,18758533,Journal,10,3-4,,297-330,,,41,0,,,,,
2-s2.0-84954115557,10.3233/AO-150157,,,Towards ontological foundations for conceptual modeling: The unified foundational ontology (UFO) story,ar,Article,Guizzardi G.,,Universidade Federal do Espírito Santo,Vitoria,Brazil,,,,,2015-12-15,15 December 2015,Applied Ontology,15705838,19900193674,18758533,Journal,10,3-4,,259-271,,,218,0,,,,,
2-s2.0-85000786114,10.1515/hgjb-2015-0168,,,Hegel's Critique of the Infinitesimal Calculus and Analytical Practice: Negative Presuppositions of the Justification of a Philosophical Speculation,ar,Article,Nolasco F.,,,,,,,,,2015-12-11,11 December 2015,Hegel Jahrbuch,00731579,20500195144,,Journal,2015,1,,434-440,,,1,0,,,,,
2-s2.0-84949871088,,,,Historical connections and resistance strategies in XIXth c. and early XXth c. in Northern Mozambique,re,Review,De Mattos R.A.,,Pontifícia Universidade Católica do Rio de Janeiro,Rio de Janeiro,Brazil,,,,,2015-12-09,9 December 2015,Cahiers D Etudes Africaines,00080055,36166,17775353,Journal,220,4,,739-760,,,0,0,,,,,
2-s2.0-84941043908,10.1016/j.jasrep.2015.08.029,S2352409X15300894,,Applications of Raman spectroscopy in archaeometry: An investigation of pre-Columbian Peruvian textiles,ar,Article,Bernardino N.D.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2015-12-09,"December 09, 2015",Journal of Archaeological Science Reports,2352409X,21100369721,,Journal,4,,,23-31,,,16,0,,,,,
2-s2.0-84966773907,10.3726/978-3-653-04533-8,,,The imperative of objectivity and neutrality in legal science and its repercussion on judicial activity: An analysis of the ideas of the Latin-American jurist Luis Alberto Warat,ch,Book Chapter,Sena J.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2015-12-04,"December 04, 2015",Diverse Narratives of Legal Objectivity an Interdisciplinary Perspective,,21100457497,,Book,19,,,137-152,,,0,0,,,,,
2-s2.0-85050474536,10.1515/difra-2015-0005,,,Simone Schwarz-Bart and the writing of (post)colonial violence in the novel Pluie et vent sur Télumée Miracle,ar,Article,Massoni Da Rocha V.,,Universidade Federal Fluminense,Niteroi,Brazil,,,,,2015-12-01,1 December 2015,Dialogues Francophones,12247073,21100869862,,Journal,21,1,,83-95,,,2,1,all publisherhybridgold,All Open Access Hybrid Gold,,,
2-s2.0-85026230758,10.1007/s13752-015-0215-1,,,“Consensus Within Diversity”: An Evolutionary Perspective on Local Medical Systems,ar,Article,Ferreira Júnior W.S.,,Universidade Federal Rural de Pernambuco,Recife,Brazil,,,,,2015-12-01,December 2015,Biological Theory,15555542,21101049622,15555550,Journal,10,4,,363-368,,,19,0,,,,,
2-s2.0-84987817661,10.17730/0018-7259-74.4.362,,,"The biopolitics of disaster: Power, discourses, and practices",ar,Article,Marchezini V.,,Universidade Federal de São Carlos;Centro Nacional de Monitoramento e Alertas de Desastres Naturais (Cemaden),Sao Carlos;Sao Jose dos Campos,Brazil;Brazil,,,,,2015-12-01,Winter 2015,Human Organization,00187259,36664,,Journal,74,4,,362-371,,,41,0,,,,,
2-s2.0-84982216587,10.18848/2327-0063/CGP/v13i04/43844,,,Future language teachers' profile and their use of mobile media for educational purposes,ar,Article,Cardoso J.,,Universidade do Estado do Rio de Janeiro,Rio de Janeiro,Brazil,,,,,2015-12-01,December 2015,International Journal of Humanities Education,23270063,21100244843,23272457,Journal,13,4,,21-32,,,0,0,,,,,
2-s2.0-84973573715,10.15848/hh.v0i19.897,,,"Time of forgiveness? A reading of the eschatological utopia of Paul Ricoeur in memory, history, forgetting",re,Review,Pereira M.H.F.,,Universidade Federal de Ouro Preto,Ouro Preto,Brazil,,,,,2015-12-01,December 2015,Historia Da Historiografia,,21100245921,19839928,Journal,,19,,66-87,,,1,1,all publisherfullgold repository repositoryvor repositoryam,All Open Access Gold Green,,,
2-s2.0-84973572926,10.15848/hh.v0i19.943,,,Between the history of sciences and of religions: The problem of historical temporality in L. Febvre and A. Koyré in the interwar period,re,Review,Salomon M.,,Universidade Federal de Goiás,Goiania,Brazil,,,,,2015-12-01,December 2015,Historia Da Historiografia,,21100245921,19839928,Journal,,19,,107-123,,,0,1,all publisherfullgold repository repositoryvor repositoryam,All Open Access Gold Green,,,
2-s2.0-84973571077,10.15848/hh.v0i19.936,,,The model and the portrait: Jaime cortesão and the articulation of the 'historical formation of Brazil' with the 'history of Brazilian cartography',re,Review,Peixoto R.,,Universidade Federal do Rio Grande do Norte,Natal,Brazil,,,,,2015-12-01,December 2015,Historia Da Historiografia,,21100245921,19839928,Journal,,19,,46-65,,,1,1,all publisherfullgold repository repositoryvor repositoryam,All Open Access Gold Green,,,
2-s2.0-84973562884,10.15848/hh.v0i19.946,,,Was Sérgio Buarque a reader of Heidegger? - Reflection about a paradox of Cordial Man's personalism,re,Review,Do Valle U.,,Universidade Federal de Goiás,Goiania,Brazil,,,,,2015-12-01,December 2015,Historia Da Historiografia,,21100245921,19839928,Journal,,19,,29-45,,,1,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-84973550294,10.15848/hh.v0i19.869,,,History and photographic narrative: The case of dorothea lange's migrant mother,re,Review,De Pádua Bosi A.,,Universidade Estadual do Oeste do Paraná,Cascavel,Brazil,,,,,2015-12-01,December 2015,Historia Da Historiografia,,21100245921,19839928,Journal,,19,,159-173,,,0,1,all publisherfullgold repository repositoryvor repositoryam,All Open Access Gold Green,,,
2-s2.0-84973548574,10.15848/hh.v0i19.888,,,Itinereries on the correspondence between Oliveira Lima and Fidelino de Figueiredo (1912-1928),re,Review,Malatian T.,,Universidade Estadual de São Paulo/Franca,Franca,Brazil,,,,,2015-12-01,December 2015,Historia Da Historiografia,,21100245921,19839928,Journal,,19,,10-28,,,0,1,all publisherfullgold repository repositoryvor repositoryam,All Open Access Gold Green,,,
2-s2.0-84973548549,10.15848/hh.v0i19.912,,,"The ""representance"" of historical past in Paul Ricoeur: Language, narrative, truth",re,Review,Mendes B.,,Universidade Federal de Minas Gerais,Belo Horizonte,Brazil,,,,,2015-12-01,December 2015,Historia Da Historiografia,,21100245921,19839928,Journal,,19,,88-106,,,0,1,all publisherfullgold repository repositoryvor repositoryam,All Open Access Gold Green,,,
2-s2.0-84973547936,10.15848/hh.v0i19.964,,,An uncanny philosophy of history: W. G. Sebald's Austerlitz,re,Review,Charbel F.,,Universidade Federal do Rio de Janeiro,Rio de Janeiro,Brazil,,,,,2015-12-01,December 2015,Historia Da Historiografia,,21100245921,19839928,Journal,,19,,124-141,,,0,1,all publisherfullgold repository repositoryvor repositoryam,All Open Access Gold Green,,,
2-s2.0-84973533362,10.15848/hh.v0i19.965,,,The cult of bolivar and the venezuelan historiography: Interview with germán carrera damas,no,Note,Arce A.M.,,Universidade Federal da Grande Dourados,Dourados,Brazil,,,,,2015-12-01,December 2015,Historia Da Historiografia,,21100245921,19839928,Journal,,19,,200-211,,,1,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
