eid,subject area code
2-s2.0-85087563423,2701
2-s2.0-85087563423,2712
2-s2.0-85087563423,2916
2-s2.0-85087563423,2739
2-s2.0-85039417470,2405
2-s2.0-85039417470,3400
2-s2.0-85039417470,2725
2-s2.0-85042651374,2700
2-s2.0-85042651374,3600
2-s2.0-85078950931,3504
2-s2.0-85078950931,3505
2-s2.0-85078950931,3506
2-s2.0-85078950931,3501
2-s2.0-85042651374,2700
2-s2.0-85042651374,3600
2-s2.0-85054420983,2701
2-s2.0-85054420983,2712
2-s2.0-85054420983,2916
2-s2.0-85054420983,2739
2-s2.0-85048255437,2701
2-s2.0-85048255437,2712
2-s2.0-85048255437,2916
2-s2.0-85048255437,2739
2-s2.0-85038943451,2701
2-s2.0-85038943451,3612
2-s2.0-85038943451,2916
2-s2.0-85169229134,2700
2-s2.0-85169229134,3600
2-s2.0-85169229134,2900
2-s2.0-85169228579,2700
2-s2.0-85169228579,3600
2-s2.0-85169228579,2900
2-s2.0-85169227451,2700
2-s2.0-85169227451,3600
2-s2.0-85169227451,2900
2-s2.0-85052795826,2900
2-s2.0-85038901074,2701
2-s2.0-85038901074,2916
2-s2.0-85038626012,2701
2-s2.0-85038626012,3612
2-s2.0-85038626012,2916
2-s2.0-85038595866,1106
2-s2.0-85038595866,2916
2-s2.0-85038579210,1106
2-s2.0-85038579210,2916
2-s2.0-85038374714,2701
2-s2.0-85038374714,2916
2-s2.0-85037529488,1106
2-s2.0-85037529488,2916
2-s2.0-85026228239,2921
2-s2.0-85125198194,2900
2-s2.0-85114355942,1106
2-s2.0-85114355942,2916
2-s2.0-85114355942,1303
2-s2.0-85114355942,1314
2-s2.0-85114355942,2712
2-s2.0-85114355942,2739
2-s2.0-85114335038,1106
2-s2.0-85114335038,2916
2-s2.0-85114335038,1303
2-s2.0-85114335038,1314
2-s2.0-85114335038,2712
2-s2.0-85114335038,2739
2-s2.0-85114332583,1106
2-s2.0-85114332583,2712
2-s2.0-85114332583,1303
2-s2.0-85114332583,1314
2-s2.0-85114332583,2916
2-s2.0-85114332583,2739
2-s2.0-85114317448,1106
2-s2.0-85114317448,2916
2-s2.0-85114317448,1303
2-s2.0-85114317448,1314
2-s2.0-85114317448,2712
2-s2.0-85114317448,2739
2-s2.0-85114289394,1106
2-s2.0-85114289394,2712
2-s2.0-85114289394,1303
2-s2.0-85114289394,1314
2-s2.0-85114289394,2916
2-s2.0-85114289394,2739
2-s2.0-85111575180,1106
2-s2.0-85111575180,2916
2-s2.0-85111575180,1303
2-s2.0-85111575180,1314
2-s2.0-85111575180,2712
2-s2.0-85111575180,2739
2-s2.0-85104486106,2900
2-s2.0-85102251428,1106
2-s2.0-85102251428,2916
2-s2.0-85102251428,1303
2-s2.0-85102251428,1314
2-s2.0-85102251428,2712
2-s2.0-85102251428,2739
2-s2.0-85098569069,1106
2-s2.0-85098569069,2916
2-s2.0-85098569069,1303
2-s2.0-85098569069,1314
2-s2.0-85098569069,2712
2-s2.0-85098569069,2739
2-s2.0-85094570799,1106
2-s2.0-85094570799,2916
2-s2.0-85094570799,1303
2-s2.0-85094570799,1314
2-s2.0-85094570799,2712
2-s2.0-85094570799,2739
2-s2.0-85089428406,1106
2-s2.0-85089428406,2916
2-s2.0-85089428406,1303
2-s2.0-85089428406,1314
2-s2.0-85089428406,2712
2-s2.0-85089428406,2739
2-s2.0-85084859236,1106
2-s2.0-85084859236,2712
2-s2.0-85084859236,1303
2-s2.0-85084859236,1314
2-s2.0-85084859236,2916
2-s2.0-85084859236,2739
2-s2.0-85071710473,1106
2-s2.0-85071710473,2712
2-s2.0-85071710473,1303
2-s2.0-85071710473,1314
2-s2.0-85071710473,2916
2-s2.0-85071710473,2739
2-s2.0-85063761199,1106
2-s2.0-85063761199,2712
2-s2.0-85063761199,1303
2-s2.0-85063761199,1314
2-s2.0-85063761199,2916
2-s2.0-85063761199,2739
2-s2.0-85063757889,1106
2-s2.0-85063757889,2916
2-s2.0-85063757889,1303
2-s2.0-85063757889,1314
2-s2.0-85063757889,2712
2-s2.0-85063757889,2739
2-s2.0-85063255792,1106
2-s2.0-85063255792,2712
2-s2.0-85063255792,1303
2-s2.0-85063255792,1314
2-s2.0-85063255792,2916
2-s2.0-85063255792,2739
2-s2.0-85061220594,1106
2-s2.0-85061220594,2916
2-s2.0-85061220594,1303
2-s2.0-85061220594,1314
2-s2.0-85061220594,2712
2-s2.0-85061220594,2739
2-s2.0-85058703251,1106
2-s2.0-85058703251,2712
2-s2.0-85058703251,1303
2-s2.0-85058703251,1314
2-s2.0-85058703251,2916
2-s2.0-85058703251,2739
2-s2.0-85058684397,1106
2-s2.0-85058684397,2712
2-s2.0-85058684397,1303
2-s2.0-85058684397,1314
2-s2.0-85058684397,2916
2-s2.0-85058684397,2739
2-s2.0-85058041300,1106
2-s2.0-85058041300,2712
2-s2.0-85058041300,1303
2-s2.0-85058041300,1314
2-s2.0-85058041300,2916
2-s2.0-85058041300,2739
2-s2.0-85057566571,1106
2-s2.0-85057566571,2916
2-s2.0-85057566571,1303
2-s2.0-85057566571,1314
2-s2.0-85057566571,2712
2-s2.0-85057566571,2739
2-s2.0-85057002721,2701
2-s2.0-85057002721,2916
2-s2.0-85055820211,1106
2-s2.0-85055820211,2712
2-s2.0-85055820211,1303
2-s2.0-85055820211,1314
2-s2.0-85055820211,2916
2-s2.0-85055820211,2739
2-s2.0-85053031905,1106
2-s2.0-85053031905,2712
2-s2.0-85053031905,1303
2-s2.0-85053031905,1314
2-s2.0-85053031905,2916
2-s2.0-85053031905,2739
2-s2.0-85050366853,2900
2-s2.0-85050318342,2701
2-s2.0-85050318342,2916
2-s2.0-85050316532,2701
2-s2.0-85050316532,2916
2-s2.0-85050291532,2701
2-s2.0-85050291532,2916
2-s2.0-85050282216,2701
2-s2.0-85050282216,2916
2-s2.0-85050268047,2701
2-s2.0-85050268047,2916
2-s2.0-85050260429,2701
2-s2.0-85050260429,2916
2-s2.0-85049595201,2701
2-s2.0-85049595201,2916
2-s2.0-85048241770,2701
2-s2.0-85048241770,2916
2-s2.0-85047743863,1106
2-s2.0-85047743863,2712
2-s2.0-85047743863,1303
2-s2.0-85047743863,1314
2-s2.0-85047743863,2916
2-s2.0-85047743863,2739
2-s2.0-85047661545,2701
2-s2.0-85047661545,2916
2-s2.0-85047089696,2701
2-s2.0-85047089696,2916
2-s2.0-85047089696,2739
