eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
2-s2.0-85136216771,10.29292/jics.v16i3.575,,,Guest Editors' Words,ed,Editorial,Kastensmidt F.L.,,Universidade Federal do Rio Grande do Sul,Porto Alegre,Brazil,,,,,2021-12-31,31 December 2021,Journal of Integrated Circuits and Systems,18071953,12100154936,18720234,Journal,16,3,,,,,0,1,all publisherfullgold,All Open Access Gold,,,
2-s2.0-85124250537,10.22201/icat.24486736e.2021.19.6.1213,,,Improved reconstruction methodology of clinical electron energy spectra based on Tikhonov regularization and generalized simulated annealing,ar,Article,Wilches-Visbal J.H.,,Universidad del Magdalena,Santa Marta,Colombia,,,,,2021-12-31,31 December 2021,Journal of Applied Research and Technology,16656423,21100201949,24486736,Journal,19,6,,622-632,,,2,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-85124206893,10.22201/icat.24486736e.2021.19.6.1299,,,The effects of applying filters on EEG signals for classifying developers' code comprehension,ar,Article,Gonçales L.J.,,Universidade do Vale do Rio dos Sinos,Sao Leopoldo,Brazil,,,,,2021-12-31,31 December 2021,Journal of Applied Research and Technology,16656423,21100201949,24486736,Journal,19,6,,584-602,,,16,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-85112018034,10.1016/j.ces.2021.116934,S0009250921004991,,Modeling of Ring Opening Polymerization: A short review with insights on how to develop the method of moments,re,Review,P. Rosa R.,,Universidade Estadual de Campinas,Campinas,Brazil,,,,,2021-12-31,31 December 2021,Chemical Engineering Science,00092509,16413,,Journal,246,,116934,,,,14,0,,,,,
2-s2.0-85123533403,,,,Performance of equations to estimate the hourly actual vapor pressure,no,Note,Dos Santos A.A.,,Universidade Federal do Parana,Curitiba,Brazil,,,,,2021-12-30,30 December 2021,Agricultural Engineering International Cigr Journal,,21100199343,16821130,Journal,23,4,,65-77,,,1,0,,,,,
2-s2.0-85123508079,,,,Sunflower performance influenced by water suppression management,no,Note,Filho M.S.,,Ceara Institute of Science and Technology (IFCE),Sobral,Brazil,,,,,2021-12-30,30 December 2021,Agricultural Engineering International Cigr Journal,,21100199343,16821130,Journal,23,4,,31-40,,,0,0,,,,,
2-s2.0-85112292597,10.1016/j.eswa.2021.115687,S0957417421010721,,Performance analysis of the integration between Portfolio Optimization and Technical Analysis strategies in the Brazilian stock market,ar,Article,Barroso B.C.,,Centro Federal de Educacao Tecnologica de Minas Gerais,Belo Horizonte,Brazil,,,,,2021-12-30,30 December 2021,Expert Systems with Applications,09574174,24201,,Journal,186,,115687,,,,18,0,,,,,
2-s2.0-85123651486,10.3390/s22010213,,35009756,Evaluation of Machine Learning Methods for Monitoring the Health of Guyed Towers,ar,Article,Martinez Ricardo D.M.,,Universidade Estadual de Campinas,Campinas,Brazil,,,,,2021-12-29,29 December 2021,Sensors Basel Switzerland,,130124,14248220,Journal,22,1,,,,,1,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-85120379198,10.1021/acs.iecr.1c02831,,,Optimization of Phenol Removal from Industrial Petrochemical Wastewaters by Doehlert Matrix and Factorial Designs,ar,Article,Britto J.M.,,Universidade Federal da Bahia;Braskem S.A.,Salvador;Sao Paulo,Brazil;Brazil,,,,,2021-12-29,29 December 2021,Industrial and Engineering Chemistry Research,08885885,13057,15205045,Journal,60,51,,18781-18790,,,4,0,,,,,
2-s2.0-85119061664,10.1021/acs.iecr.1c02796,,,Catalytic Upgrading of Xylose to Furfuryl Alcohol over Zr-SBA-15,ar,Article,Perez R.F.,,"Instituto Militar de Engenharia;Instituto Nacional de Tecnologia, Rio de Janeiro",Rio de Janeiro;Rio de Janeiro,Brazil;Brazil,,,,,2021-12-29,29 December 2021,Industrial and Engineering Chemistry Research,08885885,13057,15205045,Journal,60,51,,18739-18749,,,8,0,,,,,
