eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
2-s2.0-85122826213,,,,DERMAL TOXIC EFFECT OF ALUM STONE (Shibbe stone): TRADITIONALLY USED IN MOROCCO,ar,Article,Dahmane O.,,Faculté de Médecine et de Pharmacie de Rabat,Rabat,Morocco,,,,,2021-12-30,30 December 2021,Pharmacologyonline,,5800179590,18278620,Journal,3,,,552-562,,,0,0,,,,,
2-s2.0-85122150704,10.3389/fphar.2021.755825,,,SlpB Protein Enhances the Probiotic Potential of L. lactis NCDO 2118 in Colitis Mice Model,ar,Article,Belo G.A.,,Universidade Federal de Minas Gerais,Belo Horizonte,Brazil,,,,,2021-12-20,20 December 2021,Frontiers in Pharmacology,,21100214102,16639812,Journal,12,,755825,,,,14,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-85121711684,10.1177/20587384211056507,,34930061,Acute kidney injury in a mouse model of meningococcal disease,ar,Article,Kolbe K.R.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2021-12-20,20 December 2021,International Journal of Immunopathology and Pharmacology,03946320,21246,20587384,Journal,35,,,,,,1,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-85111037088,10.1016/j.pnpbp.2021.110399,S0278584621001585,34246730,Taurine prevents MK-801-induced shoal dispersion and altered cortisol responses in zebrafish,ar,Article,Franscescon F.,,Universidade Federal de Santa Maria,Santa Maria,Brazil,,,,,2021-12-20,20 December 2021,Progress in Neuro Psychopharmacology and Biological Psychiatry,02785846,21767,18784216,Journal,111,,110399,,,,10,1,all publisherfree2read,All Open Access Bronze,,,
2-s2.0-85108259606,10.1016/j.pnpbp.2021.110388,S0278584621001470,34147534,Anti-stress effects of the glucagon-like peptide-1 receptor agonist liraglutide in zebrafish,ar,Article,Bertelli P.R.,,Universidade Federal do Rio Grande do Sul,Porto Alegre,Brazil,,,,,2021-12-20,20 December 2021,Progress in Neuro Psychopharmacology and Biological Psychiatry,02785846,21767,18784216,Journal,111,,110388,,,,13,1,all publisherfree2read repository repositoryam,All Open Access Bronze Green,,,
2-s2.0-85107824903,10.1016/j.pnpbp.2021.110387,S0278584621001469,34129889,Reduced TMS-evoked fast oscillations in the motor cortex predict the severity of positive symptoms in first-episode psychosis,ar,Article,Donati F.L.,,"University of Pittsburgh School of Medicine;Università degli Studi di Milano, Facoltà di Medicina e Chirurgia",Pittsburgh;Milan,United States;Italy,,,,,2021-12-20,20 December 2021,Progress in Neuro Psychopharmacology and Biological Psychiatry,02785846,21767,18784216,Journal,111,,110387,,,,9,2,all repository repositoryam,All Open Access Green,,,
2-s2.0-85107431558,10.1016/j.pnpbp.2021.110371,S0278584621001305,34089815,A low-dose combination of ketamine and guanosine counteracts corticosterone-induced depressive-like behavior and hippocampal synaptic impairments via mTORC1 signaling,ar,Article,Camargo A.,,Universidade Federal de Santa Catarina,Florianopolis,Brazil,,,,,2021-12-20,20 December 2021,Progress in Neuro Psychopharmacology and Biological Psychiatry,02785846,21767,18784216,Journal,111,,110371,,,,16,0,,,,,
2-s2.0-85107143998,10.1016/j.pnpbp.2021.110351,S027858462100110X,34000290,Shared metabolic and neuroimmune mechanisms underlying Type 2 Diabetes Mellitus and Major Depressive Disorder,re,Review,Duarte-Silva E.,,Fundacao Oswaldo Cruz;Aggeu Magalhães Institute (IAM);Universal Scientific Education and Research Network (USERN),Rio de Janeiro;Recife;Recife,Brazil;Brazil;Brazil,,,,,2021-12-20,20 December 2021,Progress in Neuro Psychopharmacology and Biological Psychiatry,02785846,21767,18784216,Journal,111,,110351,,,,31,0,,,,,
2-s2.0-85107131331,10.1016/j.pnpbp.2021.110367,S0278584621001263,34048863,PPARγ receptors are involved in the effects of cannabidiol on orofacial dyskinesia and cognitive dysfunction induced by typical antipsychotic in mice,ar,Article,Sonego A.B.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2021-12-20,20 December 2021,Progress in Neuro Psychopharmacology and Biological Psychiatry,02785846,21767,18784216,Journal,111,,110367,,,,12,1,all publisherfree2read,All Open Access Bronze,,,
2-s2.0-85106380814,10.1016/j.pnpbp.2021.110348,S027858462100107X,33984421,Low-dose candesartan prevents schizophrenia-like behavioral alterations in a neurodevelopmental two-hit model of schizophrenia,ar,Article,Vasconcelos G.S.,,"Universidade Federal do Ceara, Faculdade de Medicina",Fortaleza,Brazil,,,,,2021-12-20,20 December 2021,Progress in Neuro Psychopharmacology and Biological Psychiatry,02785846,21767,18784216,Journal,111,,110348,,,,12,1,all publisherfree2read,All Open Access Bronze,,,
