eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
2-s2.0-85123529769,10.17126/joralres.2021.070,,,Removal of the smear layer by passive and continuous ultrasonic irrigation: a scanning electron microscopy study,ar,Article,Machado R.,,Clinical Practice Limited to Endodontics,Navegantes,Brazil,,,,,2021-12-21,21 December 2021,Journal of Oral Research,07192460,21100778010,07192479,Journal,10,6,,,,,0,1,all publisherfullgold,All Open Access Gold,,,
2-s2.0-85122844033,10.1038/s41432-021-0226-7,,34916635,Cast metal posts versus glass fibre posts: which treatment of choice based on cost-minimisation analysis?,re,Review,Andrade S.A.,,Universidade de São Paulo;Universidade Federal de Sao Joao del-Rei;Universidade de Itauna,Sao Paulo;Sao Joao del Rei;Itauna,Brazil;Brazil;Brazil,,,,,2021-12-17,17 December 2021,Evidence Based Dentistry,14620049,145166,14765446,Journal,22,4,,128-129,,,5,0,,,,,
2-s2.0-85121568686,10.1038/s41432-021-0229-4,,34916650,"Does obesity directly correlate to periodontal disease, or could it be only one of the risk factors?",re,Review,de Almeida Barros Mourão C.F.,,Universidade Federal Fluminense;Hospital Universitario Antonio Pedro,Niteroi;Niteroi,Brazil;Brazil,,,,,2021-12-17,17 December 2021,Evidence Based Dentistry,14620049,145166,14765446,Journal,22,4,,160-161,,,3,0,,,,,
2-s2.0-85121425039,10.1038/s41432-021-0213-z,,34916641,Does periodontal disease have an association with prostate cancer?,re,Review,Pilati S.F.M.,,Universidade do Vale do Itajai,Itajai,Brazil,,,,,2021-12-17,17 December 2021,Evidence Based Dentistry,14620049,145166,14765446,Journal,22,4,,140-142,,,3,0,,,,,
2-s2.0-85148567702,10.1016/j.xaor.2021.10.002,S2666430521000790,,The Brodie bite: Addressing a confounding orthodontic problem,no,Note,Araujo E.,,St Louis University,St Louis,Belgium,,,,,2021-12-01,December 2021,Ajo do Clinical Companion,,21101133344,26664305,Journal,1,4,,232-244,,,3,0,,,,,
2-s2.0-85136914357,10.3390/prosthesis3040030,,,Faculty versus Student Repeatability on Evaluating Translucency of the Anterior Dentition,ar,Article,Sheets J.L.,,Creighton University School of Dentistry,Omaha,United States,,,,,2021-12-01,December 2021,Prosthesis,,21101109770,26731592,Journal,3,4,,331-341,,,1,1,all publisherfullgold,All Open Access Gold,,,
2-s2.0-85126558369,10.1007/s41547-021-00138-7,,,The effects of photodynamic therapy on Vero cells and replication of herpes simplex type 1: an in vitro analysis,ar,Article,Pinheiro R.M.C.,,Universidade Veiga de Almeida,Rio de Janeiro,Brazil,,,,,2021-12-01,December 2021,Lasers in Dental Science,,21101080461,23672587,Journal,5,4,,223-228,,,2,0,,,,,
2-s2.0-85124206303,10.1007/s41547-021-00144-9,,,Oral care and photobiomodulation protocol for the prevention of traumatic injuries and lip necrosis in critically ill patients with COVID-19: an observational study,ar,Article,de Paula Eduardo F.,,Hospital Israelita Albert Einstein,Sao Paulo,Brazil,,,,,2021-12-01,December 2021,Lasers in Dental Science,,21101080461,23672587,Journal,5,4,,239-245,,,6,2,all repository repositoryvor,All Open Access Green,,,
2-s2.0-85123744817,10.23736/S2724-6329.20.04431-3,,35075890,Oral lesions in children/teenagers: A cross-sectional study of 225 reports in a pathology service in Amazon,ar,Article,DESOUZA V.G.,,Universidade da Amazonia,Belem,Brazil,,,,,2021-12-01,December 2021,Minerva Dental and Oral Science,27246329,21101044937,27246337,Journal,70,6,,263-268,,,0,0,,,,,
2-s2.0-85123514913,10.21037/fomm-21-88,,,"SARS-CoV-2, periodontitis and brain inflammation: A putative role in epilepsy and neurological disorders",le,Letter,Tessarin G.W.L.,,"Universidade Estadual Paulista ""Júlio de Mesquita Filho"";Centro Universitário do Norte de São Paulo",Sao Paulo;Sao Jose do Rio Preto,Brazil;Brazil,,,,,2021-12-01,December 2021,Frontiers of Oral and Maxillofacial Medicine,,21101073270,2664777X,Journal,2,,40,,,,0,1,all publisherhybridgold,All Open Access Hybrid Gold,,,
2-s2.0-85123457761,10.1563/AAID-JOI-D-20-00010,,33270862,Can Implant-Retained Fixed Prostheses Trigger Bone Response in the Posterior Region of Edentulous Mandibles? A 32-Month Cone-Beam Computerized Tomography Study Analyzing Bone Height and Density,ar,Article,Fontão F.N.G.K.,,ILAPEO College,Curitiba,Brazil,,,,,2021-12-01,December 2021,Journal of Oral Implantology,01606972,26153,15481336,Journal,47,6,,478-483,,,3,0,,,,,
2-s2.0-85123456969,10.1563/AAID-JOI-D-20-00121,,33270848,Atrophic Maxilla Rehabilitation Through Dental Implants Using the V-4 Strategy Associated With Guided Surgery: A Case Report and Technique Description,ar,Article,Meirelles M.S.,,Brazilian Air Force,Rio de Janeiro,Brazil,,,,,2021-12-01,December 2021,Journal of Oral Implantology,01606972,26153,15481336,Journal,47,6,,498-501,,,2,0,,,,,
2-s2.0-85123456668,10.1563/AAID-JOI-D-20-00110,,33270849,In Vivo Evaluation of Bovine Xenograft Associated With Oxygen Therapy in Alveolar Bone Repair,ar,Article,de Almeida C.S.,,Universidade Federal Fluminense,Niteroi,Brazil,,,,,2021-12-01,December 2021,Journal of Oral Implantology,01606972,26153,15481336,Journal,47,6,,465-472,,,5,0,,,,,
2-s2.0-85123270052,10.17796/1053-4625-45.6.9,,34996102,Dimensional Changes in Dental Arches after Complete Dentures Rehabilitation of a Patient with Hypohidrotic Ectodermal Dysplasia: A Case Report with 18-Year Follow-Up,ar,Article,de Castro A.M.G.S.,,Universidade Cruzeiro do Sul,Sao Paulo,Brazil,,,,,2021-12-01,December 2021,Journal of Clinical Pediatric Dentistry,10534628,25668,,Journal,45,6,,421-427,,,2,0,,,,,
2-s2.0-85123269570,10.17796/1053-4625-45.6.4,,34996112,Oral Reactive Lesions Associated to Incomplete Removal of Natal Teeth: Case Report,ar,Article,Cunico L.A.,,Universidade Federal do Parana,Curitiba,Brazil,,,,,2021-12-01,December 2021,Journal of Clinical Pediatric Dentistry,10534628,25668,,Journal,45,6,,385-388,,,0,0,,,,,
2-s2.0-85123209646,10.21037/fomm-21-42,,,Biocompatibility and osteopromotor factor of bovine integral bone—a microscopic and histometric analysis,ar,Article,Bassi A.P.F.,,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Sao Paulo,Brazil,,,,,2021-12-01,December 2021,Frontiers of Oral and Maxillofacial Medicine,,21101073270,2664777X,Journal,3,,33,,,,2,1,all publisherhybridgold,All Open Access Hybrid Gold,,,
2-s2.0-85121989890,10.1159/000520215,,34689142,In situ Effect of CO2Laser (9.3 μm) Irradiation Combined with AmF/NaF/SnCl2Solution in Prevention and Control of Erosive Tooth Wear in Human Enamel,ar,Article,Tavares J.D.P.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2021-12-01,1 December 2021,Caries Research,00086568,24388,1421976X,Journal,55,6,,617-628,,,2,0,,,,,
2-s2.0-85121985210,10.1159/000518963,,34380135,Functionally Active Microbiome in Supragingival Biofilms in Health and Caries,ar,Article,Corralo D.J.,,Universidade Federal do Rio Grande do Sul,Porto Alegre,Brazil,,,,,2021-12-01,1 December 2021,Caries Research,00086568,24388,1421976X,Journal,55,6,,603-616,,,16,2,all repository repositoryvor repositoryam,All Open Access Green,,,
