eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
2-s2.0-85151260593,10.11646/phytotaxa.529.1.13,,,Taxonomic notes on Catasetum roseoalbum (Orchidaceae: Epidendroideae): reaffirming Catasetum ciliatum as a synonym,ar,Article,Barberena F.F.V.A.,,Museu Paraense Emilio Goeldi;Universidade Federal Rural da Amazonia,Belem;Belem,Brazil;Brazil,,,,,2021-12-30,30 December 2021,Phytotaxa,11793155,21100209326,11793163,Journal,529,1,,171-173,,,6,0,,,,,
2-s2.0-85149122663,10.11646/phytotaxa.529.1.11,,,Taxonomic revision and morphological delimitation of Oxalis sect. Ripariae (Oxalidaceae),ar,Article,Nuernberg-Silva A.,,Universidade Federal de Santa Catarina,Florianopolis,Brazil,,,,,2021-12-30,30 December 2021,Phytotaxa,11793155,21100209326,11793163,Journal,529,1,,125-159,,,6,0,,,,,
2-s2.0-85148958305,10.11646/phytotaxa.529.1.6,,,New species and occurrences of Caperonia (Euphorbiaceae) for South America,ar,Article,Külkamp J.,,Instituto De Pesquisas Jardim Botanico Do Rio De Janerio,Rio de Janeiro,Brazil,,,,,2021-12-30,30 December 2021,Phytotaxa,11793155,21100209326,11793163,Journal,529,1,,86-92,,,2,0,,,,,
2-s2.0-85139462222,10.11646/phytotaxa.529.1.5,,,"Revisiting the circumscription of Chusquea anelythra (Poaceae–Bambusoideae–Bambuseae): lectotypification, redescription, geographic distribution, and conservation status",ar,Article,Vidal K.V.D.A.,,Universidade Estadual de Feira de Santana,Feira de Santana,Brazil,,,,,2021-12-30,30 December 2021,Phytotaxa,11793155,21100209326,11793163,Journal,529,1,,71-85,,,2,0,,,,,
2-s2.0-85128292280,10.1017/S0025315422000121,,,Sea turtle strandings along a semiarid coast in the western equatorial Atlantic,ar,Article,Perazo Z.M.,,Universidade Federal do Ceará,Fortaleza,Brazil,,,,,2021-12-30,30 December 2021,Journal of the Marine Biological Association of the United Kingdom,00253154,12162,14697769,Journal,101,8,,1197-1201,,,0,0,,,,,
2-s2.0-85123551920,10.15381/RPB.V28IESPECIAL.21911,,,"Checklist of freshwater fishes from Loreto, Peru",ar,Article,Meza-Vargas V.,,"Pontifícia Universidade Católica do Rio Grande do Sul;Museo de Historia Natural, Lima",Porto Alegre;Lima,Brazil;Peru,,,,,2021-12-30,30 December 2021,Revista Peruana De Biologia,15610837,21100264507,17279933,Journal,28,,e21911,,,,16,1,all publisherfullgold,All Open Access Gold,,,
2-s2.0-85123535234,10.3989/graellsia.2021.v77.318,,,"Predation of Rhinella crucifer (Wied-Neuwied, 1821) (Anura: Bufonidae) by giant water bug Lethocerus grandis (Linnaeus, 1758) (Hemiptera: Belostomatidae)",ar,Article,de Macedo K.F.,,Universidade Federal de Vicosa,Vicosa,Brazil,,,,,2021-12-30,30 December 2021,Graellsia,03675041,21100199707,1989953X,Journal,77,2,e151,,,,0,1,all publisherfullgold,All Open Access Gold,,,
2-s2.0-85123533403,,,,Performance of equations to estimate the hourly actual vapor pressure,no,Note,Dos Santos A.A.,,Universidade Federal do Parana,Curitiba,Brazil,,,,,2021-12-30,30 December 2021,Agricultural Engineering International Cigr Journal,,21100199343,16821130,Journal,23,4,,65-77,,,1,0,,,,,
2-s2.0-85123532027,10.15381/RPB.V28IESPECIAL.21917,,,"Diversity and conservation of bats from Loreto, Peru",ar,Article,Graham-Angeles L.,,"Museo de Historia Natural, Lima",Lima,Peru,,,,,2021-12-30,30 December 2021,Revista Peruana De Biologia,15610837,21100264507,17279933,Journal,28,,e21917,,,,4,1,all publisherfullgold,All Open Access Gold,,,
2-s2.0-85123526903,10.15381/RPB.V28IESPECIAL.21910,,,"Diversity and conservation of the large mammals from Loreto, Peru",ar,Article,Diaz S.,,"Museo de Historia Natural, Lima",Lima,Peru,,,,,2021-12-30,30 December 2021,Revista Peruana De Biologia,15610837,21100264507,17279933,Journal,28,,e21910,,,,6,1,all publisherfullgold,All Open Access Gold,,,
2-s2.0-85123524303,10.15381/RPB.V28IESPECIAL.21912,,,Updated checklist of the amphibians from Loreto Department,ar,Article,Aguilar C.A.,,"Universidad Nacional Mayor de San Marcos;Museo de Historia Natural, Lima",Lima;Lima,Peru;Peru,,,,,2021-12-30,30 December 2021,Revista Peruana De Biologia,15610837,21100264507,17279933,Journal,28,,e21912,,,,2,1,all publisherfullgold,All Open Access Gold,,,
2-s2.0-85123519275,10.15381/RPB.V28IESPECIAL.21913,,,Updated checklist of the reptiles from Loreto Department,ar,Article,Aguilar C.A.,,"Universidad Nacional Mayor de San Marcos;Museo de Historia Natural, Lima",Lima;Lima,Peru;Peru,,,,,2021-12-30,30 December 2021,Revista Peruana De Biologia,15610837,21100264507,17279933,Journal,28,,e21913,,,,2,1,all publisherfullgold,All Open Access Gold,,,
