eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
2-s2.0-85163138779,10.7764/Horiz_Enferm.31.3.243-253,,,THE CONCEPTIONS OF HEALTH SERVICES MANAGERS ABOUT THE NETWORK OF PSYCHOSOCIAL CARE FOR CRACK USERS,ar,Article,Camatta M.W.,,Universidade Federal do Rio Grande do Sul,Porto Alegre,Brazil,,,,,2020-12-30,30 December 2020,Horizonte De Enfermeria,07168861,21101158602,07196946,Journal,31,3,,243-253,,,0,0,,,,,
2-s2.0-85087353572,10.1017/S0007114520002226,S0007114520002226,32576320,"Dietary nitrate improves skeletal muscle microvascular oxygenation in HIV-infected patients receiving highly active antiretroviral therapy: A randomised, double-blind, cross-over, placebo-controlled study",ar,Article,Barros-Santos E.,,Universidade Federal do Rio de Janeiro,Rio de Janeiro,Brazil,,,,,2020-12-28,28 December 2020,British Journal of Nutrition,00071145,30025,14752662,Journal,124,12,,1277-1284,,,7,0,,,,,
2-s2.0-85103625213,10.12873/404cossio,,,Fat-free mass from anthropometric variables in men's volleyball players,ar,Article,Vargas Vitoria R.,,Universidad Católica del Maule,Talca,Chile,,,,,2020-12-15,15 December 2020,Nutricion Clinica Y Dietetica Hospitalaria,02116057,57692,1989208X,Journal,40,4,,48-54,,,0,1,,,,,
2-s2.0-85097850795,10.1017/jns.2020.52,S204867902000052X,33489104,Low doses of eriocitrin attenuate metabolic impairment of glucose and lipids in ongoing obesogenic diet in mice,ar,Article,Ferreira P.S.,,"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",Sao Paulo,Brazil,,,,,2020-12-14,14 December 2020,Journal of Nutritional Science,,21100415502,20486790,Journal,9,,e59,,,,16,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-85089356160,10.1017/S0007114520002251,S0007114520002251,32580810,Urea supplementation in rumen and post-rumen for cattle fed a low-quality tropical forage,ar,Article,De Oliveira C.V.R.,,Universidade Federal de Vicosa,Vicosa,Brazil,,,,,2020-12-14,14 December 2020,British Journal of Nutrition,00071145,30025,14752662,Journal,124,11,,1166-1178,,,19,2,all,All Open Access,,,
2-s2.0-85150312607,10.1007/978-3-030-57535-9,,,Clinical assessment of human suffering: Planning care in the end of life,bk,Book,de Lima Quintana Arantes A.C.,,Association Casa do Cuidar,Sao Paulo,Brazil,,,,,2020-12-10,10 December 2020,Clinical Assessment of Human Suffering Planning Care in the End of Life,,21101141619,,Book,,,,1-97,,,1,0,,,,,
2-s2.0-85098090213,10.3389/fnut.2020.606398,,,"Zinc, Vitamin D and Vitamin C: Perspectives for COVID-19 With a Focus on Physical Tissue Barrier Integrity",re,Review,Name J.J.,,Kilyos Consultoria,Sao Paulo,Brazil,,,,,2020-12-07,7 December 2020,Frontiers in Nutrition,,21100913479,2296861X,Journal,7,,606398,,,,85,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-85099503913,10.12968/ijpn.2020.26.8.444,,33331212,Nursing diagnoses clusters: Survival and comfort in oncology end-of-life care,ar,Article,Marques K.,,Universidade de Brasília,Brasília,Brazil,,,,,2020-12-02,2 December 2020,International Journal of Palliative Nursing,13576321,28140,2052286X,Journal,26,8,,444-450,,,4,0,,,,,
2-s2.0-85179869901,10.1055/s-0040-1718992,,,Nutritional Interventions in the Prevention and Treatment of Oncological Outpatients,ar,Article,Tonon A.P.,,Associação Brasileira de Nutrologia (ABRAN),"Catanduva, SP",Brazil,,,,,2020-12-01,1 December 2020,International Journal of Nutrology,19843011,21101192801,25952854,Journal,13,3,2013082,81-88,,,0,1,all publisherhybridgold,All Open Access Hybrid Gold,,,
2-s2.0-85179869344,10.1055/s-0040-1718993,,,Effects and Safety of Preoperative Use of Glutamine or Whey Protein: A Systematic Review,ar,Article,Naspitz L.,,Universidade Federal de São Paulo,Sao Paulo,Brazil,,,,,2020-12-01,1 December 2020,International Journal of Nutrology,19843011,21101192801,25952854,Journal,13,3,2013083,102-112,,,0,1,all publisherhybridgold,All Open Access Hybrid Gold,,,
2-s2.0-85179868303,10.1055/s-0040-1721358,,,First flights,ed,Editorial,De Godoy M.F.,,Faculdade de Medicina de São José do Rio Preto,Sao Jose do Rio Preto,Brazil,,,,,2020-12-01,1 December 2020,International Journal of Nutrology,19843011,21101192801,25952854,Journal,13,3,v13n3ed,53,,,0,1,all publisherhybridgold,All Open Access Hybrid Gold,,,
2-s2.0-85179867536,10.1055/s-0040-1721663,,,Criterion of the Brazilian Association of Nutrology for the diagnosis and treatment of metabolic syndrome in children and adolescents,ar,Article,Nogueira-De-Almeida C.A.,,Universidade Federal de São Carlos,Sao Carlos,Brazil,,,,,2020-12-01,1 December 2020,International Journal of Nutrology,19843011,21101192801,25952854,Journal,13,3,20161120,54-68,,,5,1,all publisherhybridgold,All Open Access Hybrid Gold,,,
