eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
2-s2.0-86000429880,,,,Preface,ed,Editorial,De Mello B.C.E.,,Organizadores do Dossiê “O Urbanismo e Porto Alegre”,Porto,Portugal,,,,,2022-12-31,31 December 2022,Revista do Instituto Historico E Geografico do Rio Grande do Sul,16783484,21101274418,25957031,Journal,2022,163,,,,,0,0,,,,,
2-s2.0-85219026770,,,,History and memory of porto alegre - jardim lindÓia district,ar,Article,Bertotto M.R.,,Universidade Federal do Rio Grande do Sul,Porto Alegre,Brazil,,,,,2022-12-31,31 December 2022,Revista do Instituto Historico E Geografico do Rio Grande do Sul,16783484,21101274418,25957031,Journal,2022,163,,155-172,,,0,0,,,,,
2-s2.0-85218808612,,,,"Road cargo transport, laborand trade union of uruguaiana (Rs) truck employees: 2001-2019",ar,Article,Kapron R.A.,,Universidade Federal de Santa Maria,Santa Maria,Brazil,,,,,2022-12-31,31 December 2022,Revista do Instituto Historico E Geografico do Rio Grande do Sul,16783484,21101274418,25957031,Journal,2022,163,,323-344,,,0,0,,,,,
2-s2.0-85218806657,,,,"Exploring the potential of property tax records on the history of the modernization of an alley in porto alegre, 1897-1924",ar,Article,Machado L.S.,,Universidade Federal de Santa Maria,Santa Maria,Brazil,,,,,2022-12-31,31 December 2022,Revista do Instituto Historico E Geografico do Rio Grande do Sul,16783484,21101274418,25957031,Journal,2022,163,,77-97,,,0,0,,,,,
2-s2.0-85218804590,,,,4th district of porto alegre: A historicalthematical overview of governmental plans and actions of the last three decades (1991 - 2021),ar,Article,Wagner C.,,UNITEC Institute of Technology,Auckland,New Zealand,,,,,2022-12-31,31 December 2022,Revista do Instituto Historico E Geografico do Rio Grande do Sul,16783484,21101274418,25957031,Journal,2022,163,,199-238,,,0,0,,,,,
2-s2.0-85218746660,,,,The “reinvention” of the gaÚcha culture: In the soul and in the voice of the cantautores,ar,Article,Curvello A.F.,,Universidade Federal de Santa Maria,Santa Maria,Brazil,,,,,2022-12-31,31 December 2022,Revista do Instituto Historico E Geografico do Rio Grande do Sul,16783484,21101274418,25957031,Journal,2022,163,,303-321,,,0,0,,,,,
2-s2.0-85218740293,,,,Moinhos de ventos’s occupations: Stories of a porto alegre neighborhood in the first 20th century,ar,Article,Dreissig A.H.,,Pontifícia Universidade Católica do Rio Grande do Sul,Porto Alegre,Brazil,,,,,2022-12-31,31 December 2022,Revista do Instituto Historico E Geografico do Rio Grande do Sul,16783484,21101274418,25957031,Journal,2022,163,,239-265,,,0,0,,,,,
2-s2.0-85179716063,10.11606/issn.2178-0447.ars2022.206074,,,Posterities of Limite in Brazilian Cinema,ar,Article,Araújo M.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2022-12-31,31 December 2022,Ars Sao Paulo,16785320,21101174185,21780447,Journal,20,46,,235-325,,,0,0,,,,,
2-s2.0-85167999235,10.1075/pc.21024.fre,,,Linguistic and paralinguistic constraints on the function of (eu) acho que as DM in Brazilian Portuguese A multilevel approach,ar,Article,Freitag R.M.K.,,Université Fédérale de Sergipe,Sao Cristovao,Brazil,,,,,2022-12-31,31 December 2022,Pragmatics and Cognition,09290907,145567,15699943,Journal,29,2,,324-346,,,3,0,,,,,
2-s2.0-85148143176,,,,The search for meaning in life: The role of tourism,ch,Book Chapter,Fraga C.,,Universidade Federal de Juiz de Fora,Juiz de Fora,Brazil,,,,,2022-12-31,31 December 2022,Tourism as A Pathway to Hope and Happiness,,21101134906,,Book,,,,16-31,,,0,0,,,,,
