eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
2-s2.0-85140929782,10.1016/j.knosys.2022.109994,S0950705122010875,,Vector batch SOM algorithms for multi-view dissimilarity data,ar,Article,Mariño L.M.P.,,Universidade Federal de Pernambuco,Recife,Brazil,,,,,2022-12-22,22 December 2022,Knowledge Based Systems,09507051,24772,,Journal,258,,109994,,,,5,0,,,,,
2-s2.0-85140292178,10.1016/j.knosys.2022.109963,S0950705122010565,,A methodology for controlling the information quality in interval-valued fusion processes: Theory and application,ar,Article,da Cruz Asmus T.,,Universidad Pública de Navarra;Universidade Federal do Rio Grande,Pamplona;Rio Grande,Spain;Brazil,,,,,2022-12-22,22 December 2022,Knowledge Based Systems,09507051,24772,,Journal,258,,109963,,,,7,0,,,,,
2-s2.0-85143274532,10.1108/JGOSS-11-2022-110,,,Guest editorial: Managing maturity of global supply chains: learning from COVID-19 pandemic,ed,Editorial,Frederico G.F.,,Universidade Federal do Parana,Curitiba,Brazil,,,,,2022-12-05,5 December 2022,Journal of Global Operations and Strategic Sourcing,23985364,21100807851,,Journal,15,4,,505-509,,,1,1,all publisherfree2read,All Open Access Bronze,,,
2-s2.0-85139245428,10.1016/j.knosys.2022.109893,S0950705122009868,,A data-driven Machine Learning approach to creativity and innovation techniques selection in solution development,ar,Article,de Carvalho Botega L.F.,,Universidade Federal de Santa Catarina,Florianopolis,Brazil,,,,,2022-12-05,5 December 2022,Knowledge Based Systems,09507051,24772,,Journal,257,,109893,,,,4,0,,,,,
2-s2.0-85176258717,10.25077/josi.v21.n2.p97-105.2022,,,Total Tardiness Minimization in a Single-Machine with Periodical Resource Constraints,ar,Article,de Athayde Prata B.,,Universidade Federal do Ceará,Fortaleza,Brazil,,,,,2022-12-01,1 December 2022,Jurnal Optimasi Sistem Industri,20884842,21101184661,24428795,Journal,21,2,,97-105,,,0,1,all publisherfullgold,All Open Access Gold,,,
2-s2.0-85168660120,10.24425/mper.2022.142401,,,Using Internet of Services to Stablish a Service-Oriented Manufacturing Architecture model in Industry 4.0,ar,Article,Reis J.Z.,,Universidade Paulista,Sao Paulo,Brazil,,,,,2022-12-01,December 2022,Management and Production Engineering Review,20808208,21100457058,20821344,Journal,13,4,,137-151,,,1,1,all publisherfullgold,All Open Access Gold,,,
2-s2.0-85160310587,10.1093/comnet/cnac053,,,Representing collective thinking through cognitive networks,ar,Article,Duarte D.,,Universidade Federal de Minas Gerais,Belo Horizonte,Brazil,,,,,2022-12-01,1 December 2022,Journal of Complex Networks,20511310,21100395701,20511329,Journal,10,6,cnac053,,,,2,0,,,,,
2-s2.0-85146196101,10.1016/j.seps.2022.101450,S0038012122002518,,Planning feasible and efficient operational scenarios for a university hospital through multimethodology,ar,Article,Lobo M.S.d.C.,,Universidade Federal do Rio de Janeiro,Rio de Janeiro,Brazil,,,,,2022-12-01,December 2022,Socio Economic Planning Sciences,00380121,18291,,Journal,84,,101450,,,,4,2,all repository repositoryvor,All Open Access Green,,,
2-s2.0-85145188338,10.1002/sta4.486,,,Higher order asymptotic refinements in Bell regressions,ar,Article,Lemonte A.J.,,Universidade Federal do Rio Grande do Norte,Natal,Brazil,,,,,2022-12-01,December 2022,Stat,,29978,20491573,Journal,11,1,e486,,,,1,0,,,,,
2-s2.0-85144727829,10.3390/systems10060252,,,Prediction and Visualisation of SICONV Project Profiles Using Machine Learning,ar,Article,de Oliveira Andrade A.,,Universidade Federal de Uberlândia,Uberlandia,Brazil,,,,,2022-12-01,December 2022,Systems,,21101020135,20798954,Journal,10,6,252,,,,4,1,all publisherfullgold,All Open Access Gold,,,
