eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
2-s2.0-85120359474,10.1017/S1478951521001802,S1478951521001802,34812133,"Translation, cultural adaptation, and validation of the mindful self-care scale among Brazilian palliative care providers",ar,Article,Garcia A.C.M.,,Universidade Federal de Alfenas,Alfenas,Brazil,,,,,2022-12-30,30 December 2022,Palliative and Supportive Care,14789515,4000151904,14789523,Journal,20,6,,839-845,,,8,0,,,,,
2-s2.0-85125200858,10.1017/S0007114521005110,S0007114521005110,35144698,LioNeo project: a randomised double-blind clinical trial for nutrition of very-low-birth-weight infants,ar,Article,Nogueira-Pileggi V.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2022-12-28,28 December 2022,British Journal of Nutrition,00071145,30025,14752662,Journal,128,12,,2490-2497,,,2,1,all publisherhybridgold repository repositoryvor,All Open Access Hybrid Gold Green,,,
2-s2.0-85121912758,10.1017/S0007114521005018,S0007114521005018,34937583,Adiposity and insulin resistance mediate the inverse association between legume intake and blood pressure: a cross-sectional analysis in secondary cardiovascular prevention,ar,Article,de Almeida A.P.,,Universidade Federal de Vicosa,Vicosa,Brazil,,,,,2022-12-28,28 December 2022,British Journal of Nutrition,00071145,30025,14752662,Journal,128,12,,2353-2362,,,1,0,,,,,
2-s2.0-85163108591,10.7764/Horiz_Enferm.33.3.266-286,,,DIFFERENTIALS IN EARNINGS FROM WORK AMONG HEALTH PROFESSIONALS IN BRAZIL – 2010/2017,ar,Article,de Souza N.K.M.,,Universidade Federal do Ceará;Universidade Regional do Cariri,Fortaleza;Crato,Brazil;Brazil,,,,,2022-12-27,27 December 2022,Horizonte De Enfermeria,07168861,21101158602,07196946,Journal,33,3,,266-286,,,0,1,all publisherfree2read,All Open Access Bronze,,,
2-s2.0-85142118621,10.1017/S1368980022002087,S1368980022002087,,"Ultra-processed food consumption and dietary, lifestyle and social determinants: a path analysis in Brazilian graduates (CUME project)",ar,Article,Mattar J.B.,,Universidade Federal de Vicosa,Vicosa,Brazil,,,,,2022-12-23,23 December 2022,Public Health Nutrition,13689800,27997,14752727,Journal,25,12,,3326-3334,,,5,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-85145396959,10.3389/fnut.2022.1088051,,,Health economic impacts associated with the consumption of sugar-sweetened beverages in Brazil,ar,Article,Leal J.S.V.,,Universidade Federal de Ouro Preto,Ouro Preto,Brazil,,,,,2022-12-19,19 December 2022,Frontiers in Nutrition,,21100913479,2296861X,Journal,9,,1088051,,,,4,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-85121602157,10.1017/S1368980021004882,S1368980021004882,,"Time trends and social inequalities in child malnutrition: nationwide estimates from Brazil's food and nutrition surveillance system, 2009-2017",ar,Article,Ribeiro-Silva R.d.C.,,Fundacao Oswaldo Cruz;Universidade Federal da Bahia,Rio de Janeiro;Salvador,Brazil;Brazil,,,,,2022-12-17,17 December 2022,Public Health Nutrition,13689800,27997,14752727,Journal,25,12,,3366-3376,,,11,1,all publisherhybridgold repository repositoryvor repositoryam,All Open Access Hybrid Gold Green,,,
2-s2.0-85145384280,10.3389/fnut.2022.1035580,,,Characterization of the degree of food processing in the European Prospective Investigation into Cancer and Nutrition: Application of the Nova classification and validation using selected biomarkers of food processing,ar,Article,Huybrechts I.,,Centre international de Recherche sur le Cancer,Lyon,France,,,,,2022-12-16,16 December 2022,Frontiers in Nutrition,,21100913479,2296861X,Journal,9,,1035580,,,,40,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-85145160820,10.3389/fnut.2022.1020987,,,Changes in socioeconomic inequalities in food consumption among Brazilian adults in a 10-years period,ar,Article,Louzada M.L.d.C.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2022-12-15,15 December 2022,Frontiers in Nutrition,,21100913479,2296861X,Journal,9,,1020987,,,,9,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-85124722862,10.1017/S0007114522000423,S0007114522000423,35109954,"Degree of food processing and breast cancer risk in black urban women from Soweto, South African: the South African Breast Cancer study",ar,Article,Jacobs I.,,North-West University,Potchefstroom,South Africa,,,,,2022-12-14,14 December 2022,British Journal of Nutrition,00071145,30025,14752662,Journal,128,11,,2278-2289,,,8,0,,,,,
2-s2.0-85124710701,10.1017/S0007114522000411,S0007114522000411,35109951,Influence of sugar consumption from foods with different degrees of processing on anthropometric indicators of children and adolescents after 18 months of follow-up,ar,Article,Barreto J.R.P.D.S.,,Universidade Federal da Bahia,Salvador,Brazil,,,,,2022-12-14,14 December 2022,British Journal of Nutrition,00071145,30025,14752662,Journal,128,11,,2267-2277,,,1,0,,,,,
2-s2.0-85124188438,10.1017/S0007114522000253,S0007114522000253,35086581,Different statistical methods identify similar population-specific dietary patterns: an analysis of Longitudinal Study of Adult Health (ELSA-Brasil),ar,Article,De Almeida Alves M.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2022-12-14,14 December 2022,British Journal of Nutrition,00071145,30025,14752662,Journal,128,11,,2249-2257,,,4,0,,,,,
