eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
2-s2.0-85148143176,,,,The search for meaning in life: The role of tourism,ch,Book Chapter,Fraga C.,,Universidade Federal de Juiz de Fora,Juiz de Fora,Brazil,,,,,2022-12-31,31 December 2022,Tourism as A Pathway to Hope and Happiness,,21101134906,,Book,,,,16-31,,,0,0,,,,,
2-s2.0-85145956928,10.4324/9781003223672-8,,,Associativism as a promoter of sustainability in farmers and a driver for creating value for sustainable practices: The case of Socicana,ch,Book Chapter,Kalaki R.B.,,Socicana,,Brazil,,,,,2022-12-30,30 December 2022,Sustainability in Agribusiness the Impact of Societal Challenges Technological Advancements and Development Goals,,21101131026,,Book,,,,101-127,,,0,0,,,,,
2-s2.0-85143095409,10.4324/9781003295839-6,,,Sustainability and destination recovery: Alternatives to overcome the crossroads of the pandemic crisis,ch,Book Chapter,dos Anjos F.A.,,Universidade do Vale do Itajai,Itajai,Brazil,,,,,2022-12-29,29 December 2022,Crisis Management Destination Recovery and Sustainability Tourism at A Crossroads,,21101123625,,Book,,,,45-53,,,0,0,,,,,
2-s2.0-85143649221,10.4324/9781003351764-18,,,"Entrepreneurship, informality and the platform economy: The resignification of precariousness in Brazil",ch,Book Chapter,Lima J.C.,,Universidade Federal de São Carlos,Sao Carlos,Brazil,,,,,2022-12-27,27 December 2022,Platform Labour and Global Logistics A Research Companion,,21101125356,,Book,,,,230-242,,,0,0,,,,,
2-s2.0-85129514496,10.1017/S174413742200008X,S174413742200008X,,Analyzing institutional changes in community-based management: a case study of a participatory guarantee system for organic labeling in Brazil,ar,Article,Lemeilleur S.,,Montpellier Interdisciplinary Center on Sustainable Agri-food Systems (MOISA),Montpellier,France,,,,,2022-12-26,26 December 2022,Journal of Institutional Economics,17441374,21100218004,17441382,Journal,18,6,,919-935,,,4,1,all publisherhybridgold repository repositoryvor,All Open Access Hybrid Gold Green,,,
2-s2.0-85145314378,,,,"Brazil Elections A Win for Democracy, But the Far-right Threat Remains",ar,Article,Lum K.,,Universidade Federal do Rio Grande do Sul,Porto Alegre,Brazil,,,,,2022-12-24,24 December 2022,Economic and Political Weekly,00129976,19957,23498846,Journal,57,52,,17-19,,,1,0,,,,,
2-s2.0-85152186699,,,,The relevance of virtual reality and increased reality in events with streaming and livestreaming in COVID and post-COVID-19 era: A touristic perspective,ch,Book Chapter,Machado A.F.,,Instituto Politécnico do Cávado e do Ave,Barcelos,Portugal,,,,,2022-12-22,22 December 2022,Tourist Behavior Past Present and Future,,21101145573,,Book,,,,277-294,,,0,0,,,,,
2-s2.0-85141290516,10.4324/9781003200369-16,,,Musicians in the Brazilian pandemic: Facing COVID-19 during the Bolsonaro regime and the Aldir Blanc emergency bill,ch,Book Chapter,Reily S.A.,,Universidade Estadual de Campinas,Campinas,Brazil,,,,,2022-12-06,6 December 2022,Sounds of the Pandemic Accounts Experiences Perspectives in Times of Covid 19,,21101119053,,Book,,,,163-175,,,0,0,,,,,
2-s2.0-85191968229,10.13133/2037-3643/17705,,,Would a competitive real exchange rate be a driver of economic prosperity?,ar,Article,Pereira H.I.,,Universidade Federal do Parana,Curitiba,Brazil,,,,,2022-12-01,December 2022,Psl Quarterly Review,20373635,21100892908,20373643,Journal,75,303,,355-383,,,2,0,,,,,
2-s2.0-85163278989,10.1016/j.clcb.2022.100034,S2772801322000306,,Environmental performance of a cement composite reinforced with vegetable fibers cultivated in the Brazilian Amazon,ar,Article,Batista dos Santos G.Z.,,Universidade Federal do Amazonas,Manaus,Brazil,,,,,2022-12-01,December 2022,Cleaner and Circular Bioeconomy,,21101194311,27728013,Journal,3,,100034,,,,5,1,,,,,
