eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
2-s2.0-85077238866,10.1186/s13041-019-0538-0,,31888677,TNF-α mediated upregulation of NaV1.7 currents in rat dorsal root ganglion neurons is independent of CRMP2 SUMOylation,ar,Article,De Macedo F.H.P.,,Universidade Federal de Minas Gerais,Belo Horizonte,Brazil,,,,,2019-12-30,30 December 2019,Molecular Brain,,17300154987,17566606,Journal,12,1,117,,,,28,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-85072390205,10.1016/j.bbr.2019.112178,S0166432819312227,31454673,GABAa receptor subunits expression in silver catfish (Rhamdia quelen) brain and its modulation by Nectandra grandiflora Nees essential oil and isolated compounds,ar,Article,Garlet Q.I.,,Universidade Federal de Santa Maria,Santa Maria,Brazil,,,,,2019-12-30,30 December 2019,Behavioural Brain Research,01664328,14285,18727549,Journal,376,,112178,,,,6,0,,,,,
2-s2.0-85072024028,10.1016/j.bbr.2019.112221,S0166432819310265,31513829,Acute neuroinflammation elicited by TLR-3 systemic activation combined with early life stress induces working memory impairments in male adolescent mice,ar,Article,Viola T.W.,,Pontifícia Universidade Católica do Rio Grande do Sul,Porto Alegre,Brazil,,,,,2019-12-30,30 December 2019,Behavioural Brain Research,01664328,14285,18727549,Journal,376,,112221,,,,20,2,all repository repositoryvor repositoryam,All Open Access Green,,,
2-s2.0-85071559926,10.1016/j.bbr.2019.112181,S0166432819304735,31465796,High-intensity interval training improves cerebellar antioxidant capacity without affecting cognitive functions in rats,ar,Article,Freitas D.A.,,Universidade Federal dos Vales do Jequitinhonha e Mucuri,Diamantina,Brazil,,,,,2019-12-30,30 December 2019,Behavioural Brain Research,01664328,14285,18727549,Journal,376,,112181,,,,41,0,,,,,
2-s2.0-85077442261,10.3389/fncel.2019.00566,,,Neuroprotective Effect of AM404 Against NMDA-Induced Hippocampal Excitotoxicity,ar,Article,Saliba S.W.,,Universitätsklinikum Freiburg,Freiburg im Breisgau,Germany,,,,,2019-12-20,20 December 2019,Frontiers in Cellular Neuroscience,16625102,19700175163,,Journal,13,,566,,,,13,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-85070202255,10.1016/j.pnpbp.2019.109720,S0278584619302131,31352032,Association between diabetes and mood disorders and the potential use of anti-hyperglycemic agents as antidepressants,re,Review,Grigolon R.B.,,Universidade Federal de São Paulo,Sao Paulo,Brazil,,,,,2019-12-20,20 December 2019,Progress in Neuro Psychopharmacology and Biological Psychiatry,02785846,21767,18784216,Journal,95,,109720,,,,36,0,,,,,
2-s2.0-85069666965,10.1016/j.pnpbp.2019.109707,S0278584619301022,31330215,"Preclinical characterization of ACH-000029, a novel anxiolytic compound acting on serotonergic and alpha-adrenergic receptors",ar,Article,Azevedo H.,,Aché Laboratórios Farmacêuticos S.A.,Guarulhos,Brazil,,,,,2019-12-20,20 December 2019,Progress in Neuro Psychopharmacology and Biological Psychiatry,02785846,21767,18784216,Journal,95,,109707,,,,12,1,all publisherhybridgold,All Open Access Hybrid Gold,,,
2-s2.0-85075889923,10.1016/j.neuroscience.2019.09.023,S0306452219306682,31682823,Inosine Accelerates the Regeneration and Anticipates the Functional Recovery after Sciatic Nerve Crush Injury in Mice,ar,Article,Soares dos Santos Cardoso F.,,Universidade Federal do Rio de Janeiro,Rio de Janeiro,Brazil,,,,,2019-12-15,15 December 2019,Neuroscience,03064522,18042,18737544,Journal,423,,,206-215,,,12,0,,,,,
2-s2.0-85075283678,10.1016/j.neuroscience.2019.09.032,S0306452219306773,31698022,Curcumin-Loaded Nanocapsules Reverses the Depressant-Like Behavior and Oxidative Stress Induced by β-Amyloid in Mice,ar,Article,Fidelis E.M.,,Universidade Federal do Pampa,Bage,Brazil,,,,,2019-12-15,15 December 2019,Neuroscience,03064522,18042,18737544,Journal,423,,,122-130,,,49,0,,,,,
2-s2.0-85073680787,10.1016/j.jneuroim.2019.577077,S0165572819303169,31655422,"Aquatic exercise and Far Infrared (FIR) modulates pain and blood cytokines in fibromyalgia patients: A double-blind, randomized, placebo-controlled pilot study",ar,Article,Salm D.C.,,Universidade do Sul de Santa Catarina,Tubarao,Brazil,,,,,2019-12-15,15 December 2019,Journal of Neuroimmunology,01655728,16749,18728421,Journal,337,,577077,,,,20,0,,,,,
2-s2.0-85073590421,10.1016/j.jns.2019.116531,S0022510X19304630,31654833,"Physical activity, sedentary behavior, and restless legs syndrome in persons with multiple sclerosis",ar,Article,Cederberg K.L.J.,,The University of Alabama at Birmingham,Birmingham,United States,,,,,2019-12-15,15 December 2019,Journal of the Neurological Sciences,0022510X,16820,18785883,Journal,407,,116531,,,,12,2,all repository repositoryam,All Open Access Green,,,
2-s2.0-85072835368,10.1016/j.brainres.2019.146468,S0006899319305220,31541642,The alpha- and beta-noradrenergic receptors blockade in the dorsal raphe nucleus impairs the panic-like response elaborated by medial hypothalamus neurons,ar,Article,Uribe-Mariño A.,,Universidade de São Paulo;Max Planck Institute of Psychiatry,Sao Paulo;Munich,Brazil;Germany,,,,,2019-12-15,15 December 2019,Brain Research,00068993,14346,18726240,Journal,1725,,146468,,,,9,0,,,,,
2-s2.0-85068185843,10.1002/cne.24729,,31199515,Connections of the laterodorsal tegmental nucleus with the habenular-interpeduncular-raphe system,ar,Article,Bueno D.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2019-12-15,15 December 2019,Journal of Comparative Neurology,00219967,16689,10969861,Journal,527,18,,3046-3072,,,24,0,,,,,
2-s2.0-85067405707,10.1002/cne.24723,,31152440,Melanin-concentrating hormone peptidergic system: Comparative morphology between muroid species,ar,Article,Diniz G.B.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2019-12-15,15 December 2019,Journal of Comparative Neurology,00219967,16689,10969861,Journal,527,18,,2973-3001,,,23,0,,,,,
2-s2.0-85077281418,10.3389/fnmol.2019.00307,,,Cytoglobin Attenuates Neuroinflammation in Lipopolysaccharide-Activated Primary Preoptic Area Cells via NF-κB Pathway Inhibition,ar,Article,Gomes B.R.B.,,Universidade de Brasília,Brasília,Brazil,,,,,2019-12-12,12 December 2019,Frontiers in Molecular Neuroscience,16625099,19700175113,,Journal,12,,307,,,,7,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-85078100375,10.3390/bs9120141,,,Dynamic psychotherapy: The therapeutic process in the treatment of obsessive-compulsive disorder,ar,Article,Becker J.P.,,Faculdade de Psicologia e de Ciências da Educação,Coimbra,Portugal,,,,,2019-12-05,5 December 2019,Behavioral Sciences,,21100901748,2076328X,Journal,9,12,141,,,,7,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-85077288188,10.3389/fnmol.2019.00279,,,Impression Cytology Is a Non-invasive and Effective Method for Ocular Cell Retrieval of Zika Infected Babies: Perspectives in OMIC Studies,ar,Article,Barbosa R.H.,,Harvard T.H. Chan School of Public Health;Universidade Federal Fluminense;Instituto Nacional de Cancer,Boston;Niteroi;Rio de Janeiro,United States;Brazil;Brazil,,,,,2019-12-05,5 December 2019,Frontiers in Molecular Neuroscience,16625099,19700175113,,Journal,12,,279,,,,7,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-85075449549,10.1016/j.cub.2019.10.010,S0960982219313168,31735676,Interplay between Developmental Flexibility and Determinism in the Evolution of Mimetic Heliconius Wing Patterns,ar,Article,Concha C.,,Universidad de Puerto Rico;Smithsonian Tropical Research Institute,"San Juan;Washington, D.C.",Puerto Rico;United States,,,,,2019-12-02,2 December 2019,Current Biology,09609822,15537,,Journal,29,23,,3996-4009.e4,,,44,1,all publisherfree2read,All Open Access Bronze,,,
2-s2.0-85068514580,10.1080/02713683.2019.1635165,,31226888,Comparison of Complication Rates between Manual and Femtosecond Laser-Assisted Techniques for Intrastromal Corneal Ring Segments Implantation in Keratoconus,ar,Article,Monteiro T.,,Escola de Medicina da Universidade do Minho;Hospital de Braga,Braga;Braga,Portugal;Portugal,,,,,2019-12-02,2 December 2019,Current Eye Research,02713683,13820,14602202,Journal,44,12,,1291-1298,,,30,0,,,,,
2-s2.0-85124097443,10.1007/s41465-019-00130-x,,,An Expectancy Effect Causes Improved Visual Attention Performance After Video Game Playing,ar,Article,Tiraboschi G.A.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2019-12-01,December 2019,Journal of Cognitive Enhancement,25093290,21101173089,25093304,Journal,3,4,,436-444,,,11,0,,,,,
2-s2.0-85081258534,10.1109/CogMI48466.2019.00013,,,"Robust, extensible, and fast: Teamed classifiers for vehicle tracking in multi-camera networks",cp,Conference Paper,Suprem A.,,College of Computing,Atlanta,United States,,,,,2019-12-01,December 2019,Proceedings 2019 IEEE 1st International Conference on Cognitive Machine Intelligence Cogmi 2019,,21100967507,,Conference Proceeding,,,8998985,23-32,,,1,0,,,,,
2-s2.0-85077905979,10.1590/0004-282X20190180,S0004282X2019001200843,31939580,Prevalence of oropharyngeal dysphagia in hereditary spastic paraplegias,ar,Article,Jacinto-Scudeiro L.A.,,Universidade Federal do Rio Grande do Sul,Porto Alegre,Brazil,,,,,2019-12-01,1 December 2019,Arquivos De Neuro Psiquiatria,,14224,16784227,Journal,77,12,,843-847,,,2,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-85077902278,10.1590/0004-282X20190183,S0004282X2019001200860,31939583,Home physical exercise program: analysis of the impact on the clinical evolution of patients with normal pressure hydrocephalus,ar,Article,Modesto P.C.,,Universidade de São Paulo;Hospital do Servidor Publico Estadual,Sao Paulo;Sao Paulo,Brazil;Brazil,,,,,2019-12-01,1 December 2019,Arquivos De Neuro Psiquiatria,,14224,16784227,Journal,77,12,,860-870,,,6,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
