eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
2-s2.0-85072861042,10.1016/j.ces.2019.115244,S0009250919307341,,"Hydrolysis of acetic anhydride: In situ, real-time monitoring using NIR and UV–Vis spectroscopy",ar,Article,Torraga M.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2019-12-31,31 December 2019,Chemical Engineering Science,00092509,16413,,Journal,210,,115244,,,,9,0,,,,,
2-s2.0-85061250790,10.1142/S0218126619502438,,,A New CPFSK Demodulation Approach for Software Defined Radio,ar,Article,Mayer K.S.,,Pontifícia Universidade Católica do Rio Grande do Sul,Porto Alegre,Brazil,,,,,2019-12-31,31 December 2019,Journal of Circuits Systems and Computers,02181266,26046,17936454,Journal,28,14,1950243,,,,4,0,,,,,
2-s2.0-85072697620,10.1016/j.conbuildmat.2019.116958,S0950061819324006,,Ultrasonic tomography in wood with anisotropy consideration,ar,Article,Perlin L.P.,,Universidade Federal de Santa Catarina,Florianopolis,Brazil,,,,,2019-12-30,30 December 2019,Construction and Building Materials,09500618,24443,,Journal,229,,116958,,,,24,0,,,,,
2-s2.0-85072565683,10.1016/j.conbuildmat.2019.116860,S0950061819322962,,Environmentally clean construction materials from hazardous bauxite waste red mud and spent foundry sand,ar,Article,Alekseev K.,,Universidade Tecnológica Federal do Paraná,Curitiba,Brazil,,,,,2019-12-30,30 December 2019,Construction and Building Materials,09500618,24443,,Journal,229,,116860,,,,28,0,,,,,
2-s2.0-85072281899,10.1016/j.conbuildmat.2019.116896,S0950061819323347,,The influence of the initial moisture content on densification process of D. asper bamboo: Physical-chemical and bending characterization,ar,Article,Kadivar M.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2019-12-30,30 December 2019,Construction and Building Materials,09500618,24443,,Journal,229,,116896,,,,59,0,,,,,
2-s2.0-85072212510,10.1016/j.conbuildmat.2019.116875,S0950061819323116,,Quantification of residual cement paste on recycled concrete aggregates containing limestone by selective dissolution,ar,Article,dos Santos Macedo R.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2019-12-30,30 December 2019,Construction and Building Materials,09500618,24443,,Journal,229,,116875,,,,7,0,,,,,
2-s2.0-85072177724,10.1016/j.conbuildmat.2019.116939,S0950061819323815,,An experimental approach to design self-consolidating concrete,ar,Article,Gil A.M.,,Michigan State University,East Lansing,United States,,,,,2019-12-30,30 December 2019,Construction and Building Materials,09500618,24443,,Journal,229,,116939,,,,10,0,,,,,
2-s2.0-85071972165,10.1016/j.conbuildmat.2019.116842,S0950061819322780,,Influence of the cement type and water/cement ratio in concretes exposed in sewage treatment plants,ar,Article,Capraro A.,,Universidade Federal do Parana,Curitiba,Brazil,,,,,2019-12-30,30 December 2019,Construction and Building Materials,09500618,24443,,Journal,229,,116842,,,,8,0,,,,,
2-s2.0-85069596524,10.1016/j.eswa.2019.07.029,S0957417419305081,,Pathfinding in hierarchical representation of large realistic virtual terrains for simulation systems,ar,Article,Brondani J.R.,,Universidade Federal do Rio Grande do Sul,Porto Alegre,Brazil,,,,,2019-12-30,30 December 2019,Expert Systems with Applications,09574174,24201,,Journal,138,,112812,,,,16,0,,,,,
2-s2.0-85077390886,10.3390/en13010159,,,Voltage regulation planning for distribution networks using multi-scenario three-phase optimal power flow,ar,Article,Baran A.R.,,Universidade Federal do Parana,Curitiba,Brazil,,,,,2019-12-29,29 December 2019,Energies,,62932,19961073,Journal,13,1,159,,,,9,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-85102328546,10.1002/9781119552635.ch5,,,Ultra reliable low latency communications as an enabler for industry automation,ch,Book Chapter,Nadas J.P.B.,,University of Glasgow,Glasgow,United Kingdom,,,,,2019-12-27,27 December 2019,Wireless Automation as an Enabler for the Next Industrial Revolution,,21101039698,,Book,,,,89-107,,,2,0,,,,,
2-s2.0-85076981821,10.1520/JTE20180763,,,Statistical analysis of the influence of curing time and temperature on compressive strength of sandy soil stabilized with sustainable binder,ar,Article,Leon H.B.,,Universidade Federal do Rio Grande do Sul,Porto Alegre,Brazil,,,,,2019-12-26,2019-12-26,Journal of Testing and Evaluation,00903973,21205,,Journal,48,3,,,,,15,0,,,,,
2-s2.0-85072562909,10.1016/j.applthermaleng.2019.114405,S1359431119311214,,Experimental test of the parabolic trough solar collectors of the first demonstration testing facility of Brazil using the QDT model,ar,Article,Neto J.H.M.,,Centro Federal de Educacao Tecnologica de Minas Gerais,Belo Horizonte,Brazil,,,,,2019-12-25,25 December 2019,Applied Thermal Engineering,13594311,13688,,Journal,163,,114405,,,,2,0,,,,,
2-s2.0-85099353136,10.1109/ICIET48527.2019.9290601,,,"A novel method to predict water quality resilience using deep reinforcement learning in Saõ Paulo, Brazil",cp,Conference Paper,Hasan M.M.,,Daffodil International University,Dhaka,Bangladesh,,,,,2019-12-23,23 December 2019,Iciet 2019 2nd International Conference on Innovation in Engineering and Technology,,21101033897,,Conference Proceeding,,,9290601,,,,1,0,,,,,
2-s2.0-85076749605,10.1021/acsaem.9b01433,,,"First-Principles Exploration of Two-Dimensional Transition Metal Dichalcogenides Based on Fe, Co, Ni, and Cu Groups and Their van der Waals Heterostructures",ar,Article,Besse R.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2019-12-23,23 December 2019,ACS Applied Energy Materials,,21100904205,25740962,Journal,2,12,,8491-8501,,,39,0,,,,,
2-s2.0-85070755433,10.1002/nme.6181,,,Model order reduction with Galerkin projection applied to nonlinear optimization with infeasible primal-dual interior point method,ar,Article,Nigro P.,,Universität Duisburg-Essen;Virtual.PYXIS Optimization,Duisburg;Sao Caetano do Sul,Germany;Brazil,,,,,2019-12-21,21 December 2019,International Journal for Numerical Methods in Engineering,00295981,12336,10970207,Journal,120,12,,1310-1348,,,6,1,all publisherhybridgold,All Open Access Hybrid Gold,,,
2-s2.0-85122645129,10.4995/vitruvio-ijats.2019.12240,,,"Investigation of historic, constructive, spatial and pathological aspects regarding the IBC (Instituto Brasileiro do Café) in Presidente Prudente, Brazil",ar,Article,Grothues L.K.,,Technische Universität Dortmund,Dortmund,Germany,,,,,2019-12-20,20 December 2019,Vitruvio,,21101039225,24449091,Journal,4,2,,31-45,,,1,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-85077355660,10.3389/fbioe.2019.00421,,,Electrospun Nanofibrous Poly (Lactic Acid)/Titanium Dioxide Nanocomposite Membranes for Cutaneous Scar Minimization,ar,Article,Marsi T.C.O.,,Universidade do Vale do Paraiba,Sao Jose dos Campos,Brazil,,,,,2019-12-20,20 December 2019,Frontiers in Bioengineering and Biotechnology,,21100835954,22964185,Journal,7,,421,,,,15,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-85077157074,10.1364/AO.58.009870,,31873632,Reusable polymer optical fiber strain sensor with memory capability based on ABS crazing,ar,Article,Cabral T.D.,,Universidade Estadual de Campinas,Campinas,Brazil,,,,,2019-12-20,20 December 2019,Applied Optics,1559128X,29593,21553165,Journal,58,36,,9870-9875,,,5,0,,,,,
2-s2.0-85076986894,10.3390/s20010055,,31861866,A Real-Time Automatic Plate Recognition System Based on Optical Character Recognition and Wireless Sensor Networks for ITS,ar,Article,Dalarmelina N.d.V.,,"Instituto Federal de Educação, Ciência e Tecnologia de São Paulo",Sao Paulo,Brazil,,,,,2019-12-20,20 December 2019,Sensors Basel Switzerland,,130124,14248220,Journal,20,1,,,,,11,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-85072300952,10.1016/j.jclepro.2019.118383,S0959652619332536,,Systemic indicator of sustainable development: Proposal and application of a framework,ar,Article,Eustachio J.H.P.P.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2019-12-20,20 December 2019,Journal of Cleaner Production,09596526,19167,,Journal,241,,118383,,,,68,0,,,,,
