eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
2-s2.0-85072700772,10.1017/S0007114519002447,S0007114519002447,31551096,Protective factors in mature human milk: a look into the proteome and peptidome of adolescent mothers' breast milk,ar,Article,Campanhon I.B.,,Universidade Federal do Rio de Janeiro,Rio de Janeiro,Brazil,,,,,2019-12-28,28 December 2019,British Journal of Nutrition,00071145,30025,14752662,Journal,122,12,,1377-1385,,,9,0,,,,,
2-s2.0-85072692411,10.1017/S0007114519002459,S0007114519002459,31551095,Sarcopenia and its components in adult renal transplant recipients: prevalence and association with body adiposity,ar,Article,Menna Barreto A.P.M.,,Universidade do Estado do Rio de Janeiro,Rio de Janeiro,Brazil,,,,,2019-12-28,28 December 2019,British Journal of Nutrition,00071145,30025,14752662,Journal,122,12,,1386-1397,,,29,0,,,,,
2-s2.0-85072691567,10.1017/S0007114519002460,S0007114519002460,31554523,Agreement between the total energy expenditure calculated with accelerometry data and the BMR yielded by predictive equations v. the total energy expenditure obtained with doubly labelled water in low-income women with excess weight,ar,Article,Macena M.L.,,Universidade Federal de Alagoas,Maceio,Brazil,,,,,2019-12-28,28 December 2019,British Journal of Nutrition,00071145,30025,14752662,Journal,122,12,,1398-1408,,,14,1,all publisherfree2read,All Open Access Bronze,,,
2-s2.0-85138525880,10.12707/RIV19072,,,Religion/spirituality and social support in improving the quality of life of patients with advanced cancer,ar,Article,Silva L.D.S.,,Universidade Federal do Parana,Curitiba,Brazil,,,,,2019-12-23,23 December 2019,Revista De Enfermagem Referencia,08740283,21100928091,21822883,Journal,2019,23,,111-120,,,6,1,all publisherfullgold repository repositoryvor repositoryam,All Open Access Gold Green,,,
2-s2.0-85136810302,10.12707/RIV19045,,,Knowledge questionnaire over forensics nursing practices: Adaptation to brazil and psychometric properties,ar,Article,Felipe H.R.,,University of São Paulo at Ribeirão Preto College of Nursing,Ribeirao Preto,Brazil,,,,,2019-12-23,23 December 2019,Revista De Enfermagem Referencia,08740283,21100928091,21822883,Journal,2019,23,,99-110,,,2,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-85079055358,10.12707/RIV19060,,,Profile of young university students and their perceptions of motherhood and fatherhood,ar,Article,Ferreira M.d.G.A.M.,,Universidade de Franca,Franca,Brazil,,,,,2019-12-23,23 December 2019,Revista De Enfermagem Referencia,08740283,21100928091,21822883,Journal,2019,23,,81-88,,,1,1,all publisherfullgold repository repositoryam,All Open Access Gold Green,,,
2-s2.0-85079054897,10.12707/RIV19049,,,The experience in traffic and its effects on the health of bus drivers: A phenomenological descriptive study,ar,Article,de Alcantara V.C.G.,,Universidade Federal Fluminense,Niteroi,Brazil,,,,,2019-12-23,23 December 2019,Revista De Enfermagem Referencia,08740283,21100928091,21822883,Journal,2019,23,,21-30,,,2,1,all publisherfullgold repository repositoryam,All Open Access Gold Green,,,
2-s2.0-85078975171,10.12707/RIV19047,,,Health needs: Experience of older women in a day care center,ar,Article,Espinoza J.B.R.,,Universidad Autónoma del Estado de México,Toluca,Mexico,,,,,2019-12-23,23 December 2019,Revista De Enfermagem Referencia,08740283,21100928091,21822883,Journal,2019,23,,69-80,,,2,1,all publisherfullgold repository repositoryvor repositoryam,All Open Access Gold Green,,,
2-s2.0-85077430369,10.3389/fnut.2019.00188,,,The Two-Way Polyphenols-Microbiota Interactions and Their Effects on Obesity and Related Metabolic Diseases,re,Review,Corrêa T.A.F.,,Universidade de São Paulo;São Paulo Research Foundation),Sao Paulo;Sao Paulo,Brazil;Brazil,,,,,2019-12-20,20 December 2019,Frontiers in Nutrition,,21100913479,2296861X,Journal,6,,188,,,,240,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
2-s2.0-85077014577,10.3390/nu12010009,,31861497,Protective Effect of α-Linolenic Acid on Non-Alcoholic Hepatic Steatosis and Interleukin-6 and -10 in Wistar Rats,ar,Article,Jordão Candido C.,,Universidade Federal de Mato Grosso do Sul,Campo Grande,Brazil,,,,,2019-12-18,18 December 2019,Nutrients,,19700188323,20726643,Journal,12,1,,,,,18,1,all publisherfullgold repository repositoryvor,All Open Access Gold Green,,,
