eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
2-s2.0-85183140242,10.24136/eq.2023.029,,,"Interdependence and contagion effects in agricultural commodities markets: A bibliometric analysis, implications, and insights for sustainable development",re,Review,Santana T.P.,,Universidade Estadual de Feira de Santana,Feira de Santana,Brazil,,,,,2023-12-30,30 December 2023,Equilibrium Quarterly Journal of Economics and Economic Policy,1689765X,21101052714,23533293,Journal,18,4,,907-940,,,6,1,all publisherfullgold,All Open Access Gold,,,
2-s2.0-85185301510,10.52896/rdc.v11i2.1043,,,Competition in the digital environment and the need for an international antitrust cooperation: the digital markets act as a paradigmatic regulation?,ar,Article,Garcia M.C.,,Universidade Federal do Ceará,Fortaleza,Brazil,,,,,2023-12-21,21 December 2023,Revista De Defesa Da Concorrencia,,21101152137,23182253,Journal,11,2,,87-103,,,0,1,all publisherfullgold,All Open Access Gold,,,
2-s2.0-85184788455,10.4018/979-8-3693-2045-7.ch013,,,Corporate governance and ethics for sustainability: The case of the Company Mercur S.A. in Brazil,ch,Book Chapter,Rodrigues L.M.,,Universidade Estadual do Rio Grande do Sul,Porto Alegre,Brazil,,,,,2023-12-21,21 December 2023,Research Anthology on Business Law Policy and Social Responsibility,,21101201013,,Book,1-4,,,227-255,,,0,0,,,,,
2-s2.0-85182579710,10.1017/elr.2023.58,S1035304623000583,,Cultivating space for contemporary resistance in Brazil's Amazon and Cerrado,ar,Article,Garvey B.,,University of Strathclyde,Glasgow,United Kingdom,,,,,2023-12-12,December 2023,Economic and Labour Relations Review,10353046,12300154710,18382673,Journal,34,4,,825-839,,,0,1,all publisherhybridgold repository repositoryam,All Open Access Hybrid Gold Green,,,
2-s2.0-85175807656,10.1108/JEFAS-01-2022-0007,,,Behavioural finance: the decoy effect on stock investment decisions,ar,Article,Okumura B.U.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2023-12-11,11 December 2023,Journal of Economics Finance and Administrative Science,20771886,21100375872,22180648,Journal,28,56,,335-351,,,2,1,all publisherfullgold repository repositoryam,All Open Access Gold Green,,,
2-s2.0-85161466599,10.1108/JEFAS-09-2021-0193,,,A recent review on optimisation methods applied to credit scoring models,re,Review,Kamimura E.S.,,Universidade de Araraquara,Araraquara,Brazil,,,,,2023-12-11,11 December 2023,Journal of Economics Finance and Administrative Science,20771886,21100375872,22180648,Journal,28,56,,352-371,,,14,1,all publisherfullgold repository repositoryam,All Open Access Gold Green,,,
2-s2.0-85182101299,10.4018/979-8-3693-0551-5.ch007,,,The intrinsic property of a representation in the phygital transformation: A (meta) influence as a force with magnitude and direction in the metaverse,ch,Book Chapter,Mengalli N.M.,,Faculdade de Direito de São Bernardo do Campo,Sao Bernardo do Campo,Brazil,,,,,2023-12-08,8 December 2023,Using Influencer Marketing as A Digital Business Strategy,,21101196137,,Book,,,,147-162,,,1,0,,,,,
2-s2.0-85182100114,10.4018/9798369305515,,,Using influencer marketing as a digital business strategy,bk,Book,Teixeira S.,,Instituto Politécnico do Porto,Porto,Portugal,,,,,2023-12-08,8 December 2023,Using Influencer Marketing as A Digital Business Strategy,,21101196137,,Book,,,,1-371,,,3,0,,,,,
2-s2.0-85182098206,,,,Preface,ed,Editorial,Teixeira S.,,Instituto Politécnico do Porto,Porto,Portugal,,,,,2023-12-08,8 December 2023,Using Influencer Marketing as A Digital Business Strategy,,21101196137,,Book,,,,xiii-xvii,,,1,0,,,,,
2-s2.0-85109371179,10.1017/S1355770X21000176,S1355770X21000176,,Barren lives: drought shocks and agricultural vulnerability in the Brazilian Semi-Arid,ar,Article,Costa L.,,Universidade Federal do Rio de Janeiro,Rio de Janeiro,Brazil,,,,,2023-12-07,7 December 2023,Environment and Development Economics,1355770X,20873,14694395,Journal,28,6,,603-623,,,11,2,all repository repositoryvor,All Open Access Green,,,
