eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
2-s2.0-85176229765,10.1016/j.biopha.2023.115845,S0753332223016438,37951022,Vascular injury associated with ethanol intake is driven by AT1 receptor and mitochondrial dysfunction,ar,Article,Awata W.M.C.,,Universidade de São Paulo;University of Pittsburgh;University of Pittsburgh School of Medicine,Sao Paulo;Pittsburgh;Pittsburgh,Brazil;United States;United States,,,,,2023-12-31,31 December 2023,Biomedicine and Pharmacotherapy,07533322,28620,19506007,Journal,169,,115845,,,,5,1,all publisherfullgold repository repositoryam,All Open Access Gold Green,,,
2-s2.0-85187944562,10.1055/a-2263-1388,,38467159,Perspectives About Ascorbic Acid to Treat Inflammatory Bowel Diseases,re,Review,Andriolo I.R.L.,,University of Itajai Valley,Itajai,Brazil,,,,,2023-12-28,28 December 2023,Drug Research,21949379,21100470510,21949387,Journal,74,4,,149-155,,,2,0,,,,,
2-s2.0-85180096279,10.1021/acs.jmedchem.3c01105,,38064359,Discovery of Lead 2-Thiazolylhydrazones with Broad-Spectrum and Potent Antifungal Activity,ar,Article,Oliveira N.J.C.,,Universidade Federal de Minas Gerais,Belo Horizonte,Brazil,,,,,2023-12-28,28 December 2023,Journal of Medicinal Chemistry,00222623,23041,15204804,Journal,66,24,,16628-16645,,,4,0,,,,,
2-s2.0-85166322973,10.1016/j.pnpbp.2023.110832,S0278584623001185,37463639,Novelty facilitates the persistence of aversive memory extinction by dopamine regulation in the hippocampus and ventral tegmental area,ar,Article,Lima K.R.,,Universidade Federal do Pampa,Bage,Brazil,,,,,2023-12-20,20 December 2023,Progress in Neuro Psychopharmacology and Biological Psychiatry,02785846,21767,18784216,Journal,127,,110832,,,,2,1,all publisherfree2read,All Open Access Bronze,,,
2-s2.0-85165197188,10.1016/j.pnpbp.2023.110821,S0278584623001070,37442332,Age-dependent memory impairment induced by co-exposure to nicotine and a synthetic cannabinoid in mice,ar,Article,Gonçalves P.F.R.,,Universidade Federal do Rio de Janeiro,Rio de Janeiro,Brazil,,,,,2023-12-20,20 December 2023,Progress in Neuro Psychopharmacology and Biological Psychiatry,02785846,21767,18784216,Journal,127,,110821,,,,1,0,,,,,
2-s2.0-85180997503,10.1159/000535350,,38113867,Carvacrol-Loaded Nanoemulsion Promotes Tocolytic and Anti-Dysmenorrhea Effects in Rodents,ar,Article,Mourão M.R.N.,,Fundacao Universidade Federal do Vale do Sao Francisco,Petrolina,Brazil,,,,,2023-12-19,19 December 2023,Pharmacology,00317012,21194,14230313,Journal,109,2,,115-120,,,1,0,,,,,
2-s2.0-85178666816,10.1016/j.ijpharm.2023.123617,S0378517323010396,37977289,Enhanced topical paromomycin delivery for cutaneous leishmaniasis treatment: Passive and iontophoretic approaches,ar,Article,de Sá F.A.P.,,Universidade de Brasília,Brasília,Brazil,,,,,2023-12-15,15 December 2023,International Journal of Pharmaceutics,03785173,22454,18733476,Journal,648,,123617,,,,3,1,all publisherfree2read,All Open Access Bronze,,,
2-s2.0-85177874189,10.1016/j.lfs.2023.122281,S0024320523009165,37984513,Electrical carotid sinus nerve stimulation attenuates experimental colitis induced by acetic acid in rats,ar,Article,Soares J.Í.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2023-12-15,15 December 2023,Life Sciences,00243205,20473,18790631,Journal,335,,122281,,,,4,0,,,,,
2-s2.0-85177483957,10.1016/j.ijpharm.2023.123613,S0378517323010347,37977286,Polymersomes for protein drug delivery across intestinal mucosa,ar,Article,Muso-Cachumba J.J.,,Universidade de São Paulo;Faculty of Life Sciences & Medicine,Sao Paulo;London,Brazil;United Kingdom,,,,,2023-12-15,15 December 2023,International Journal of Pharmaceutics,03785173,22454,18733476,Journal,648,,123613,,,,11,1,all publisherfree2read,All Open Access Bronze,,,
2-s2.0-85176418999,10.1016/j.bmc.2023.117516,S0968089623003644,37944413,Discovery of a new dihydroeugenol-chalcone hybrid with cytotoxic and anti-migratory potential: A dual-action hit for cancer therapeutics,ar,Article,Nakao I.A.,,Universidade Federal de Ouro Preto,Ouro Preto,Brazil,,,,,2023-12-15,15 December 2023,Bioorganic and Medicinal Chemistry,09680896,25786,14643391,Journal,96,,117516,,,,1,0,,,,,
