eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
2-s2.0-85186810385,10.1515/9783110985467-005,,,Synthesis of bioactive o-heterocycles under grinding conditions,ch,Book Chapter,Durga Nageswar Y.V.,,,,,,,,,2023-12-31,31 December 2023,Solvent Free Synthesis Bioactive Heterocycles,,21101205280,,Book,,,,101-118,,,1,0,,,,,
2-s2.0-85182614564,10.1515/9783110985313-008,,,Synthesis of various bioactive tetrazoles via one-pot multicomponent click reactions,ch,Book Chapter,Nageswar Y.V.D.,,Indian Institute of Chemical Technology,Hyderabad,India,,,,,2023-12-31,31 December 2023,Multicomponent Synthesis Bioactive Heterocycles,,21101196714,,Book,,,,305-335,,,0,0,,,,,
2-s2.0-85182796217,10.1039/d3nj04608g,,,"Synthesis, characterization, and biological evaluation of hybrid copper(ii) complexes containing azole drugs and planar ligands against neglected diseases",ar,Article,de Azevedo-França J.A.,,Universidade Federal de Juiz de Fora,Juiz de Fora,Brazil,,,,,2023-12-30,30 December 2023,New Journal of Chemistry,11440546,24824,13699261,Journal,48,6,,2515-2526,,,4,0,,,,,
2-s2.0-85182560150,10.1039/d3qo01738a,,,Catalyst-free photoarylation reactions promoted by visible light,re,Review,Braga F.C.,,Universidade Federal de São Carlos,Sao Carlos,Brazil,,,,,2023-12-28,28 December 2023,Organic Chemistry Frontiers,20524110,21100403813,20524129,Journal,11,4,,1251-1275,,,8,0,,,,,
2-s2.0-85182353161,10.1039/d3cp05127g,,38197170,Tunable valley polarization effect and second-order topological state in monolayer FeClSH,ar,Article,Chen M.,,Hebei University of Technology,Tianjin,China,,,,,2023-12-28,28 December 2023,Physical Chemistry Chemical Physics,14639076,27011,,Journal,26,4,,3285-3295,,,3,0,,,,,
2-s2.0-85181105051,10.1063/5.0180906,,38153152,Underlying mechanisms of gold nanoalloys stabilization,ar,Article,Pena L.B.,,Centro Federal de Educacao Tecnologica de Minas Gerais,Belo Horizonte,Brazil,,,,,2023-12-28,28 December 2023,Journal of Chemical Physics,00219606,28134,10897690,Journal,159,24,244310,,,,2,0,,,,,
2-s2.0-85181078068,10.1063/5.0166036,,38153155,Studying the first order hyperpolarizability spectra in chalcone-based derivatives and the relation with one- and two-photon absorption transitions,ar,Article,Sciuti L.F.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2023-12-28,28 December 2023,Journal of Chemical Physics,00219606,28134,10897690,Journal,159,24,244311,,,,3,0,,,,,
2-s2.0-85181028333,10.1021/acs.jpca.3c05869,,38100036,Charge Transport in Conjugated and Saturated Hydrocarbons: Comparing Ballistic and Cotunneling Contributions,ar,Article,Cabrera-Tinoco H.,,Universidad Continental,Huancayo,Peru,,,,,2023-12-28,28 December 2023,Journal of Physical Chemistry A,10895639,26969,15205215,Journal,127,51,,10828-10837,,,2,1,all publisherhybridgold repository repositoryvor,All Open Access Hybrid Gold Green,,,
2-s2.0-85181006903,10.1021/acs.jpca.3c04798,,38109666,Multiconfigurational Calculations and Experimental Resonant Raman/SERRS of a Donor-Acceptor Thiadiazole Dye,ar,Article,de Araújo A.V.S.,,Universidade de São Paulo,Sao Paulo,Brazil,,,,,2023-12-28,28 December 2023,Journal of Physical Chemistry A,10895639,26969,15205215,Journal,127,51,,10789-10796,,,1,0,,,,,
2-s2.0-85180961449,10.1021/acs.jpcc.3c05344,,,Unveiling Pseudo-Dirac Resonances in the Formula Presented Phase of Sulfur Segregated on Cu(111) Surface,ar,Article,G Vieira C.,,Universidade Federal de Minas Gerais,Belo Horizonte,Brazil,,,,,2023-12-28,28 December 2023,Journal of Physical Chemistry C,19327447,5200153123,19327455,Journal,127,51,,24633-24640,,,0,0,,,,,
